0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.52,0.6,0.24,-0.1,-0.08,0.02,-0.8,-0.86,0.82,-0.74,-0.78,0.8,-0.18,-0.26,0.04,0.38,0.5,0.24,0.56,0.58,0.98,0.12,0.32,0.48,-0.24,-0.1,-0.1,1.3936037541124138,-0.15636881631432487,4.067087930204821,4.208452977806731,1.8220085696017272
1.0,1.0,1.0,0.96,0.8,0.76,0.76,0.22,0.26,0.24,-0.38,-0.1,-0.02,-0.92,0.06,-0.42,-1.0,0.42,-0.5,-0.76,0.42,-0.74,-0.3,0.28,-0.96,0.44,-0.4,-0.98,0.94,-0.96,-0.650240223313667,1.3473506380422842,1.9649152965059722,3.5308405109282055,0.2664547409459366
1.0,1.0,1.0,0.64,0.5,0.42,-0.28,-0.2,0.04,-0.48,-0.56,0.88,-0.28,-0.24,0.88,-0.06,0.04,-0.1,-0.62,-0.42,0.32,-0.88,-0.88,1.0,-0.32,-0.74,0.14,0.5,0.32,0.18,0.6159972192947976,0.0833020418887227,3.0884200986365635,2.808011010366291,4.407256723627419
1.0,1.0,1.0,0.6,0.66,0.46,0.24,-0.38,-0.18,-0.38,-0.78,0.44,-0.62,-0.66,0.84,-0.34,-0.12,0.22,-0.16,0.14,-0.22,-0.04,0.06,0.14,-0.02,0.0,0.26,-0.26,0.24,-0.58,0.918844867816187,1.6622254962308722,2.7769768381980127,3.9935610708100415,2.563227894155664
1.0,1.0,1.0,0.7,0.72,0.58,-0.28,0.02,-0.02,-0.38,-0.38,0.52,0.3,0.3,0.88,0.0,0.54,0.14,-0.6,0.14,-0.14,-0.98,-0.58,0.6,-0.4,-0.9,0.5,0.18,-0.58,-0.28,3.446187951095067,1.9107837359438151,2.7518915781467936,1.937643526365991,4.846621761988864
1.0,1.0,1.0,0.82,0.84,0.7,-0.02,0.6,0.14,-0.36,-0.16,0.08,-0.74,-0.4,0.54,-0.64,-0.66,0.7,-0.14,-0.48,0.42,0.18,-0.42,-0.28,0.04,0.0,-0.32,0.14,-0.08,-0.1,2.5299689468043383,0.8962511883962874,3.0917395175591444,2.0983735931443603,1.929777771108527
1.0,1.0,1.0,0.66,0.78,0.6,-0.34,0.2,0.02,-0.78,-0.48,0.5,-0.58,-0.7,0.68,-0.04,-0.74,0.06,0.46,-0.22,-0.56,0.12,-0.08,0.0,0.02,0.04,0.34,-0.1,-0.04,-0.38,-0.2382378740763036,0.3623817459762625,4.25947551205754,2.7508993611997505,2.133962795749327
1.0,1.0,1.0,0.78,0.48,0.46,0.22,-0.4,-0.18,0.02,-0.68,0.14,-0.32,-0.28,0.36,-0.4,0.16,-0.44,0.12,-0.14,-0.98,0.1,-0.1,-0.32,0.08,0.3,0.22,-0.12,0.8,-0.12,0.26112885616881687,1.448940819435806,1.5990329059640023,4.3692472437912535,3.039009841126545
1.0,1.0,1.0,0.42,0.54,0.24,-0.32,-0.22,0.06,-0.74,-0.68,0.86,-0.5,-0.48,0.7,-0.02,0.02,0.12,0.14,-0.02,0.44,-0.34,-0.34,0.88,-0.16,-0.2,0.04,0.36,-0.14,0.02,2.5368818262244073,2.3384870065387435,4.039557507122778,3.637203735480531,2.94908367014113
1.0,1.0,1.0,0.82,0.64,0.62,0.26,0.04,-0.14,-0.42,-0.54,0.32,-0.54,-0.5,0.88,-0.22,-0.18,0.6,-0.02,0.04,-0.18,-0.16,-0.34,0.1,-0.38,-0.54,0.64,-0.78,-0.48,0.62,2.4026117544733827,-0.48362797043579886,2.1861675380416017,2.993843246251572,3.3449429358809732
1.0,1.0,1.0,0.76,0.66,0.58,-0.02,0.0,-0.06,-0.32,-0.44,0.44,-0.38,-0.36,0.98,-0.12,0.02,0.42,0.06,-0.06,0.0,-0.26,-0.52,0.34,-0.76,-0.62,0.78,-0.8,-0.08,-0.04,-1.1312520371568482,0.9110796878373988,2.60117561412014,3.20112959843131,3.413030466406065
1.0,1.0,1.0,0.66,0.84,0.58,0.0,0.54,-0.02,-0.7,0.44,-0.38,-0.88,-0.22,0.26,-0.58,-0.36,0.26,-0.04,-0.62,0.02,0.5,-0.6,-0.74,0.62,-0.62,-1.0,0.2,-0.3,-0.5,1.554852389804024,1.9326846716511845,3.879242187874398,1.6947602320267512,1.478424735213194
1.0,1.0,1.0,0.66,0.68,0.58,0.02,-0.14,0.08,-0.46,-0.76,0.58,-0.64,-0.64,0.88,-0.52,0.0,0.04,0.02,0.14,0.04,0.08,0.14,0.38,-0.38,-0.12,0.42,-0.56,0.56,-0.6,1.6165317605270242,1.121063489611421,3.061689185352448,4.074107161011339,2.5614761785627937
1.0,1.0,1.0,0.5,0.68,0.38,-0.18,-0.04,0.06,-0.54,-0.36,0.78,-0.2,-0.24,0.76,0.02,-0.14,0.08,-0.1,0.04,0.22,-0.48,-0.46,0.86,-0.04,-0.6,0.16,0.74,-0.12,0.02,1.4288836302783299,0.9803983111131009,3.7788522464128804,3.229055546860229,3.5011939962065632
1.0,1.0,1.0,0.78,0.68,0.54,0.32,0.04,-0.04,-0.08,-0.52,0.08,-0.44,-0.76,0.6,-0.3,-0.2,0.82,-0.38,-0.18,0.44,-0.26,0.12,-0.26,0.1,-0.08,-0.3,-0.16,-0.38,0.38,-1.124064898041898,0.49472342588965956,2.011444490704019,3.041168541545979,2.442113124778553
1.0,1.0,1.0,0.72,0.72,0.48,-0.22,0.32,-0.18,-0.92,-0.42,0.34,-0.96,-0.88,0.84,-0.36,-0.9,0.38,0.5,-0.56,-0.42,0.84,0.14,0.1,0.68,0.36,0.24,0.02,0.7,-0.04,1.8535350123501095,2.6893403448199438,4.606529217480181,3.3915800398655995,0.79122105418356
1.0,1.0,1.0,0.64,0.84,0.56,0.04,0.44,0.04,-0.6,0.06,-0.06,-0.32,-0.12,0.36,0.08,-0.14,0.22,0.06,-0.04,-0.3,-0.38,0.36,-0.9,-0.46,0.44,-0.5,-0.16,0.16,0.0,-0.016189221659375974,-0.4123936483811965,3.3115280283497235,1.2466388316403045,3.2406256008066823
