0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,0_10,0_11,0_12,0_13,0_14,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,1_13,1_14,decay_0,decay_1,decay_2,decay_3,W_0,W_1,W_2,W_3,J_0,J_1,J_2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.032,-0.032,0.096,0.044,-0.012,-0.068,0.028,0.02,-0.02,-0.028,-0.092,-0.024,0.0,-0.016,-0.032,6.164844254047157,5.928225595430247,5.720751023955193,3.3480742560090073,4.395518492952247,5.171654932786216,5.371360487468837,5.198527058227829,3.635390807130022,4.839758296193995,3.4407513819933926
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.088,0.0,0.024,0.024,-0.008,0.0,0.024,0.012,-0.06,-0.028,0.02,0.012,-0.012,-0.076,0.004,5.955292011843006,6.884034160395678,6.937219474162216,5.243514781813889,5.3780530713400525,5.260467206144904,5.790020295211685,5.7584426015768555,3.989386495930261,5.507672068069931,4.305997856859112
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.068,-0.084,-0.032,-0.032,0.036,0.012,-0.032,-0.008,-0.012,-0.052,0.04,0.04,-0.06,0.036,-0.048,6.102087134831763,5.949052404722982,5.451413801294958,7.19563087132398,3.781688613921623,4.806690254186403,3.1197378428885347,5.205214087895148,6.6917085195336075,4.9149511181802055,3.787569382474459
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.024,-0.012,-0.012,-0.064,-0.008,-0.092,0.092,0.012,-0.076,-0.04,0.016,0.092,-0.052,-0.032,0.064,4.657061202890533,4.470136766539554,3.0911303738376845,4.903649604557901,4.588143226228823,4.799830993653911,6.133173849783215,3.484732274032515,5.6750757794313715,4.879142424472682,5.342609556434984
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.036,-0.084,-0.024,-0.032,0.012,0.012,-0.072,-0.044,0.0,0.048,-0.068,0.044,-0.024,0.032,-0.004,4.530870681533957,5.307122419420337,5.832351868244304,5.756908139766768,6.2069534886324025,5.778222226512168,1.427504539145401,4.423557190679366,5.31721131113801,5.192890177819849,5.040222672675276
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016,0.056,-0.032,0.004,-0.044,-0.052,-0.004,-0.016,0.016,-0.048,0.016,0.02,0.044,0.028,-0.044,5.39314827760331,4.735985911265243,4.056733453316795,4.587608569976271,4.192706603194566,5.306373936839642,6.280661939543084,6.172711417800464,4.114178107280281,4.855196843956015,4.902782313038818
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.048,0.04,0.048,0.08,0.024,0.024,0.048,0.016,0.048,-0.048,-0.048,-0.032,0.096,0.04,0.12,3.8339288727919305,5.336305350403896,7.012685657674094,3.5148639210319064,5.4242452766338936,4.3068086279410815,5.359015014712703,6.57805702336135,4.554936799775632,5.176730124028549,5.409435633807087
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.072,0.0,-0.048,0.008,-0.048,0.008,-0.012,0.044,-0.004,0.052,-0.004,0.02,0.02,0.012,6.989648900592692,4.379614396864751,5.264893268227558,4.938955970284764,5.482071203300363,5.954395951347188,5.632926527292738,4.051716414975493,4.5357683497004935,3.8448329906429453,4.820263418179514
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.032,-0.004,0.068,0.024,-0.072,0.036,0.004,-0.012,-0.06,-0.024,0.008,-0.044,-0.052,0.032,-0.04,3.1906149188808435,6.505179903412994,4.493694056314689,5.349720910383992,5.591524248928507,5.464198584906398,4.819106204756309,4.487896783502943,5.416935631694518,5.090035546538423,6.647116656541027
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.02,-0.052,0.0,-0.02,0.016,0.008,0.044,0.072,0.004,-0.02,-0.072,0.052,0.016,-0.032,-0.004,5.1414883117017585,4.804044717293826,3.5568091307732943,4.966420376263467,5.176772231092116,3.303656397385172,5.4009026387805115,4.390757687564058,6.001284254965294,4.943274131249953,6.236600674688546
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028,-0.044,-0.048,0.056,-0.004,0.108,-0.024,-0.044,0.096,-0.032,-0.028,0.052,0.0,0.008,-0.068,5.28487754348475,5.299994003260457,5.870826409819816,5.826959030181233,2.6650773294516266,5.917425736105039,5.584064697953296,5.796937137503972,3.015019063198245,4.19092788248772,3.2017764643536064
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.04,0.024,-0.032,0.036,-0.02,0.052,0.004,0.004,0.012,-0.044,-0.012,-0.048,0.0,0.0,-0.072,6.22454799678608,5.75920296286116,6.03384293012275,4.070857839292388,3.865886748203348,4.531762642641218,3.972439610099225,4.552042080270657,4.798502142311345,4.2392067052106475,4.939879930873754
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06,0.028,0.0,-0.072,0.068,-0.012,-0.04,0.04,-0.036,0.02,0.048,-0.008,0.06,0.092,-0.072,5.03700825423767,6.099925703576417,4.2752848666547365,4.9132711188125615,6.3522790071970725,6.05247020198833,4.883744587316639,4.930068318748483,4.805682155068995,4.472783734327558,4.608935609563678
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.116,-0.048,-0.004,0.08,-0.028,0.032,-0.004,-0.004,-0.016,-0.004,0.024,0.004,-0.056,-0.004,0.04,2.139268235660423,5.166381638076261,5.573999174959515,4.365885352936469,5.424875694899389,6.586256957377016,5.706987072889485,4.164359396594494,3.8058831736861163,3.7859477748456145,5.506680074956976
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.044,-0.032,0.052,0.032,-0.028,-0.056,-0.036,0.004,0.016,0.068,-0.016,0.004,0.016,-0.012,-0.032,4.725809671565723,6.314467968176959,3.846539672355057,4.301841050641914,6.3060140255263555,4.6763255615727575,5.842899943524249,1.9893124140176637,4.578626464473033,4.827382152362935,5.419725708600026
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.02,-0.084,-0.024,0.02,0.056,-0.064,-0.004,0.052,-0.048,0.12,0.028,0.016,-0.02,0.012,0.08,5.246230543743118,1.858531519058245,6.318700805678926,4.158906435125287,5.210443434559053,5.919041931634625,4.262410336992839,3.341045727534124,5.1464404670242665,3.0421445237280755,4.364878508852062
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.028,-0.004,-0.056,0.1,0.04,-0.048,0.02,0.052,0.0,-0.016,0.012,0.056,0.028,0.012,0.016,6.442914105793603,5.3677196521767705,2.7998781520769276,5.322289409204947,5.58013570431346,6.082172519161312,5.599753047956106,5.76137513819931,4.3164685116280825,5.098567754390066,4.537668698426987
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.012,-0.024,-0.012,-0.004,0.104,-0.036,0.016,0.092,0.0,0.06,-0.04,-0.016,-0.052,0.016,0.004,7.668820326041379,5.685653210373277,6.872194295282844,5.520284955868394,3.1803996459188655,4.95105063203451,5.475072174482093,5.808325232050938,6.122069804889992,5.287150581813261,4.467900774703205
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028,0.076,-0.008,-0.004,0.016,0.024,0.084,0.056,0.084,-0.004,0.08,0.028,-0.04,-0.008,0.028,6.546617803873427,6.954234667062819,6.435927796896324,4.1330709104565235,3.8187479203227763,4.4434057616877904,4.277776416057856,4.02718007856837,6.111818164639431,6.456144904028445,6.325964903399284
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.048,-0.04,0.024,0.064,0.04,-0.024,0.008,0.004,0.052,0.052,-0.02,0.076,-0.004,0.052,-0.116,5.711614874091501,5.548515492307741,5.200954245223663,3.5022645128273435,7.232125500414771,4.143282846952058,4.941382192798785,4.866266097443685,2.6162238154511153,4.232586950348851,6.940173763557982
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.012,0.092,-0.056,0.024,0.06,0.052,0.04,0.016,-0.052,-0.004,0.024,0.04,-0.02,-0.036,-0.016,3.875145476526145,4.616319219663153,4.37528585210521,4.087018619060865,6.187646795294285,4.527163350334275,4.706851016157237,5.764123844111179,4.04627365608941,3.793998022063485,5.181308600895492
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.052,0.08,0.02,-0.016,-0.028,0.016,-0.044,-0.012,-0.008,0.06,-0.048,-0.004,0.048,-0.036,-0.016,5.124344147719807,3.7958872790226104,5.44539068887002,5.98761614547002,3.347731804457151,3.970349707119759,5.2708501655855295,4.4974889965580385,5.2219211933734355,4.985993224491295,4.130433735920111
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04,-0.016,-0.016,0.052,-0.108,0.004,0.036,0.02,-0.004,-0.004,-0.06,0.008,-0.048,0.056,0.064,5.488745771457343,4.442512159252697,5.039543753761152,4.496225134143012,4.087271413534233,5.840391177011392,4.282924180618962,6.289392996777315,3.6700148963801444,4.282566530603355,5.633465176078797
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.04,0.032,0.024,-0.008,0.032,0.08,-0.016,0.072,0.008,0.024,0.0,-0.048,-0.056,-0.048,-0.064,4.301903307022244,4.4786998722044755,4.538507701802068,6.310249797349165,5.495730249023227,2.4441320620129487,4.023043598791974,5.97465356426747,5.640355200735879,4.923528018307985,5.071703035754052
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.048,0.052,-0.012,-0.048,-0.008,0.012,0.06,-0.032,-0.112,-0.028,-0.1,0.048,-0.048,-0.012,0.044,5.193906507812427,4.463808930085279,4.384403183749246,6.400921662898696,4.137733899162818,3.559910005106089,5.324625700616016,4.4134214484005385,4.424220662495923,6.039491562434675,4.59939317244037
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.048,-0.044,-0.068,0.028,0.028,0.008,-0.008,0.008,0.064,0.06,0.036,-0.012,0.036,0.024,-0.088,4.369285312741823,5.365377045391748,5.0413460606630425,4.943580889215187,4.601730865865228,5.35100489814797,5.479597633916523,3.9932188581801205,5.168614680400937,5.593709345304165,3.968734395498365
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016,0.056,-0.04,-0.092,-0.044,-0.084,0.036,-0.032,-0.024,-0.04,0.024,0.012,-0.036,-0.02,-0.06,5.1607241071493695,4.911718172562739,6.609432106079545,5.33553095276873,4.823175374700997,4.813809779160286,4.697892686758413,4.606459336026688,4.465441206818264,4.30242265822982,3.769826225393744
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028,0.02,0.0,-0.116,-0.032,0.0,0.076,-0.076,0.016,0.016,0.004,0.032,0.06,0.02,0.008,6.689249423171011,5.1387747244057165,5.568231244429645,4.531305700232514,4.051250572881097,4.768796532224009,5.272805392091885,5.47177265527841,4.4813226720704655,5.388099485177145,5.989517876389855
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.08,0.032,0.056,0.02,-0.004,-0.028,-0.02,-0.036,-0.068,-0.068,-0.004,0.008,0.024,-0.032,-0.032,5.655540084487644,5.449513067261986,5.565612299233216,3.7147308597149595,4.846312502915017,5.658913044356533,4.411733925594425,5.6047260048328065,6.134346969913885,5.480940432577884,5.562294317337003
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.04,-0.068,-0.1,-0.016,-0.024,-0.068,0.036,0.052,0.02,-0.024,0.024,-0.004,0.02,-0.04,0.064,4.585655902155172,4.228608214041876,5.374679247674898,3.6323999081529763,6.154744490296485,5.112216125096366,6.3640278084769655,4.038793118950575,4.834701726826141,6.775932402033105,4.479766471215485
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.012,-0.048,0.004,0.028,0.048,-0.044,0.016,-0.036,0.08,0.052,-0.048,0.008,-0.028,-0.048,-0.012,5.651948077019029,5.497339885934541,4.15158957140566,5.5380528178626625,4.555098506446846,2.810654998188716,4.92799640226806,3.931508126705947,5.041469017951721,3.3996134079553735,6.529148632273079
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.012,-0.008,0.02,0.0,-0.044,0.056,0.028,0.02,0.024,-0.004,-0.016,0.028,-0.072,-0.02,-0.008,4.696837203859118,5.353883099053536,7.080159872310413,5.599555217570188,6.342380140563088,4.655762944502683,6.215115160839064,5.686222686769199,4.717133725692204,5.161524880266425,3.965297113045752
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024,0.08,-0.032,0.012,0.012,0.036,0.052,-0.024,-0.056,0.024,-0.088,0.076,0.044,-0.004,-0.036,3.8637518827761195,4.203130494774678,5.142830524549835,5.9346945124632065,7.224398892020792,4.879760088191493,4.451587883025126,4.739805832379632,3.476853086578565,4.755398698561193,5.314769434474447
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.04,-0.028,0.06,-0.048,-0.16,0.028,-0.028,0.044,-0.084,-0.016,0.024,0.028,-0.004,-0.048,0.072,5.419405598062558,5.001484565506825,5.3896883078817615,6.192064746788729,4.430544033269591,5.055436304367992,4.789021470801051,5.054325925155955,4.163711582170355,4.370207783495273,3.036828037480687
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.036,-0.032,-0.052,-0.012,0.048,0.02,0.048,0.044,0.016,0.028,0.064,-0.04,0.012,-0.032,0.004,4.245308077124569,5.291625887279482,4.218387573247214,5.755904624403305,2.761516620046039,5.151905154720909,3.7961504447409204,4.7457507773817,4.74988951731789,4.460675620439959,5.358336360452384
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.04,-0.032,0.096,0.016,-0.032,0.04,0.024,0.016,-0.032,-0.072,0.04,0.064,-0.016,-0.04,-0.008,4.7644197414362,5.759474753443209,4.557431555255179,6.8703106087257195,5.862810293292269,5.377017343396422,4.8539897084294035,5.001161830352154,5.272646660549645,4.487999553102469,4.149200845738041
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.052,-0.06,0.096,-0.036,0.008,0.016,-0.036,0.08,0.052,0.012,0.032,0.004,0.056,-0.008,0.012,4.24062645617301,5.839147861888107,3.6919316579303074,5.432115255951026,4.5439874934252735,3.9965693831394953,5.515919658907243,4.97996472019141,3.8257268825026483,5.350081764032298,6.212731950426845
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.116,0.016,-0.012,0.016,-0.028,-0.056,0.012,-0.048,0.02,0.016,0.036,-0.008,0.012,0.008,-0.004,5.827662925932084,2.747810225413715,4.293827049947257,3.3804754218380024,5.008952034649388,6.181055479154574,5.2647797051453065,3.619515959373109,4.306006850150358,4.549702304746471,6.993932142295671
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.008,-0.016,0.08,-0.024,0.016,-0.04,0.032,-0.028,-0.012,0.06,-0.036,-0.004,0.004,0.06,0.004,5.204451553767197,5.725786128463319,4.58818087753643,3.1567668689750557,4.2611443794515935,4.999457633089203,3.7918468451625955,6.144258791976491,6.187649813079371,3.0220584029829496,3.8681812419937374
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.028,-0.036,0.056,0.064,-0.02,0.012,0.016,-0.024,0.044,-0.004,-0.024,0.088,0.02,-0.06,-0.04,5.923404565055696,4.226104597684366,5.444794109076923,4.985352167659829,5.291908299944266,4.607216588514011,3.9486000326063486,3.1393567431128124,5.532124933568394,5.497442601956406,5.880836586288655
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008,-0.048,0.072,0.012,-0.028,-0.044,-0.028,-0.052,0.004,0.036,-0.012,-0.032,0.0,-0.104,0.016,5.295672622171354,3.442264755451618,3.272083125573947,5.422288717322424,6.331920231095062,3.551789082652869,4.834449326753428,5.89542714165217,4.116645350710296,6.190816112533906,4.560624259739091
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,-0.012,-0.04,-0.008,0.036,0.036,0.024,0.012,0.056,-0.032,0.004,-0.02,0.072,0.016,0.02,3.910549053026312,5.548093445765629,3.890491232098996,5.082739441312817,4.837083063543782,5.320931115024314,4.767794202181646,4.295686579663322,6.013962326666849,4.092205756334029,5.4396021009078375
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.048,0.048,-0.04,-0.024,-0.024,-0.016,0.012,0.028,-0.012,0.06,0.052,0.028,0.004,-0.14,6.035357194043151,5.185241871948118,5.322362287168654,5.3830636977365,3.9577049045270067,4.916550460255409,4.380304375299464,4.32159785844908,6.300781260072431,5.3164628161371885,5.972742550508386
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.024,-0.024,-0.04,0.032,0.072,-0.008,-0.048,-0.052,0.028,-0.052,-0.02,0.092,-0.028,-0.044,-0.02,4.721681102118311,4.422264507900481,6.394238125474415,4.385675556900453,5.800736786814346,4.385994728065573,5.418670647600987,4.606553932955521,4.32761069154197,2.978226713842087,6.009187581781906
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06,0.012,0.024,-0.012,0.08,-0.04,0.076,0.084,0.072,-0.056,-0.108,-0.032,-0.068,-0.012,0.008,3.0687689193040777,4.9651594872813805,5.391934956832522,3.7864117469046894,3.3790649291363533,4.233991896368789,3.729302992378545,5.335615335139887,5.680373269382464,4.497639091405697,5.7663195468629365
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.088,0.016,0.0,0.012,0.028,-0.036,-0.02,0.088,-0.016,0.056,0.016,0.084,-0.02,-0.052,0.02,4.025682606164486,5.7947994280675035,5.309673053366223,6.5484881257981105,6.33712039445832,4.795352426120461,3.343886556242137,3.3891301113074332,6.055919824713619,5.567914886853852,6.191735330675772
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.024,-0.036,-0.012,-0.044,-0.028,0.072,0.0,-0.036,0.06,0.032,0.024,-0.04,-0.056,0.028,0.02,5.129639822860404,6.263258263389515,4.187344340854473,4.815748333183051,5.55234056185342,4.87064007377833,4.787709676471916,4.297663437826757,5.369264389352728,5.059161100767306,3.8936129134643536
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.024,0.012,-0.004,0.024,-0.016,-0.004,-0.012,0.0,0.056,0.044,-0.044,0.016,0.016,-0.02,-0.052,4.65183455714742,3.1354572761882364,3.9518417705373308,5.066700465033227,5.715589442152654,4.686895450558724,6.4377656530133756,6.842887543445998,5.4308872029658515,4.59335840301233,5.150625183348069
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.092,0.044,-0.024,-0.036,-0.024,0.072,0.028,-0.036,-0.104,0.024,0.044,-0.08,0.052,-0.076,0.016,4.720046359473819,3.4231490472771204,5.137147940798683,7.43105421000074,5.527465359847921,5.8907296151923,6.659082969804016,6.632577893682193,3.1250503581136986,6.1511735080389425,3.4829912063056767
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.052,-0.16,0.044,0.024,-0.008,-0.028,-0.028,-0.04,-0.064,-0.028,0.024,-0.036,-0.06,-0.04,5.9654879575932975,6.04974442688869,6.004805662033961,5.625687091094748,4.8548618715218685,3.646241855201331,4.046496953815392,5.8061779921591015,4.674801108446807,4.337529332518831,4.296572235475499
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.068,-0.004,-0.048,-0.028,-0.024,0.024,-0.092,-0.08,0.052,-0.028,-0.016,-0.004,-0.008,-0.016,-0.06,4.667749118256437,5.973723838468913,5.268194056799294,5.356075762900252,5.978807965689186,5.980436317687213,6.425226521788998,5.446763184596622,4.934837915302679,5.682889821805228,6.039116197905542
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.068,0.004,-0.056,0.024,-0.028,0.004,-0.024,0.044,-0.072,0.048,-0.092,0.028,-0.024,0.08,-0.012,5.00224173426045,4.82474249806713,3.1994679650554625,4.897135823994416,5.936405607926244,6.1795235310634595,4.870729473765017,3.7486064853028513,3.504683505150702,4.692996923231129,4.915232656047898
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.008,0.064,0.024,-0.016,-0.064,0.024,-0.032,0.036,0.028,0.076,-0.02,-0.02,-0.06,-0.012,-0.028,5.381636133449127,4.274381550549446,4.822629734793199,6.734589338458466,4.644162554847501,5.768801734941308,4.666242971090524,4.2908675094881366,5.763401285783504,4.979877033382356,4.395940567416523
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.072,-0.036,0.02,0.052,0.02,-0.048,0.024,0.004,0.028,-0.064,0.048,-0.016,0.024,0.036,-0.044,5.706189066988802,5.905609988527258,5.706597113680644,2.8281473946636324,5.415922125473596,3.2646290200853225,3.753629619575147,6.856647250991831,6.197562044606013,4.860516449970771,3.27631788232694
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016,-0.008,0.032,0.004,-0.092,-0.012,-0.028,-0.06,0.012,-0.004,0.052,0.032,-0.048,-0.056,-0.04,6.147569985376623,3.731197728592632,6.1247648338783165,5.111400400345358,5.5683161168205615,3.24164429919776,4.402318093023896,6.313433447726328,8.07773001075818,2.9094485903602805,6.441572212741612
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02,0.068,0.008,0.0,-0.044,-0.044,0.032,-0.02,-0.04,0.064,0.004,0.052,-0.008,0.0,-0.036,4.4752351741661975,4.717677465290122,6.699954738401289,6.007932281381558,5.757314838209282,5.442292759613103,4.454390216661551,4.300059639908951,3.4900985092039605,5.182250205074215,5.201390888836763
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.084,-0.072,0.02,0.028,-0.032,-0.052,-0.032,-0.028,-0.064,-0.02,0.04,-0.016,0.004,-0.008,0.012,5.542359754485327,5.929516864857187,3.8802250733467156,4.462871589376662,5.942054446387977,4.6353465788428005,5.031222350933825,7.004061955091988,4.096749705084409,5.075444783794028,5.539794630894522
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.036,-0.028,0.032,0.016,0.036,0.084,0.008,-0.068,-0.016,0.008,-0.02,0.012,-0.072,-0.064,0.06,5.272345630387789,4.7455873929772086,4.574487013114532,5.041485811397758,5.223688455540223,4.264802036482904,4.342446282140134,4.373759689340134,3.950020293902812,5.20612697875109,4.8185646526784875
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12,-0.04,0.0,-0.008,-0.048,0.064,0.016,-0.012,-0.044,-0.068,-0.012,0.052,0.028,0.004,0.004,4.009676607714314,4.40792047727143,6.1317312689080685,6.087105723885629,5.881216949558988,5.7063534834752225,5.683080552024621,3.7090576725932127,5.050755839926565,3.9910293433171313,3.8785602387729154
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.112,-0.124,0.004,0.068,-0.02,0.016,-0.016,0.056,0.048,-0.012,-0.028,-0.02,-0.076,0.056,-0.04,3.807235373452829,5.068526514687586,4.53649219106,6.667183687528203,2.233367750502965,5.586281417355764,3.868707506600207,5.24848328234307,3.5836127674590283,4.184623323673631,6.053609621289858
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.044,-0.02,0.024,-0.028,-0.016,-0.064,-0.02,-0.032,0.052,-0.068,0.064,0.068,-0.04,0.024,-0.036,5.407470054330134,4.797202282697481,7.016039205899483,5.984319212269857,5.682216060769533,5.11441871500898,4.306064362024875,4.628971708280363,4.075340853914587,4.720132698968496,4.263772184460327
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024,-0.02,0.1,-0.08,-0.024,0.036,0.02,0.0,-0.04,-0.036,0.012,-0.024,-0.008,0.004,-0.004,6.015325605041937,4.167023953845535,4.956931279659544,6.2030271277207065,4.2951852756455144,4.9679623086535605,4.820820235014079,2.930627091638884,5.086232202503476,4.251000637011082,4.9019203828588385
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.032,0.008,0.0,-0.008,-0.024,-0.032,-0.048,0.024,0.0,-0.072,0.0,-0.04,-0.024,-0.064,-0.048,6.191338252679712,4.660975130281828,5.848833027171317,4.213270105872066,5.10192589781951,4.752338678960354,5.39325668655035,3.8592008166576437,6.590165495383166,3.446740474809518,6.093331659749486
