0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,10_0,10_1,10_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.196,0.2332,0.0588,-0.2174,-0.0092,0.0106,-0.098,-0.018,0.0096,0.0008,0.0126,0.0122,-0.0134,0.0134,-0.0132,-0.0376,0.0008,0.0052,0.0194,0.0048,-0.0014,-0.0004,0.0058,0.013,0.0016,0.0074,0.0018,-0.008,0.0116,-0.0064,6.4034219002407085,3.371428333830732,2.9699669995770352,5.609757900450121,4.426208708259147
1.0,1.0,1.0,0.1998,0.0766,-0.0032,-0.0934,-0.1982,0.0456,-0.0076,0.003,0.0006,-0.0032,-0.0536,-0.006,-0.0336,-0.0394,-0.0002,-0.0328,0.0336,0.0048,-0.0144,0.024,0.0192,-0.0084,-0.0014,0.0014,0.025,-0.0018,0.0024,0.0014,0.0096,-0.0022,3.260175343494051,4.402746095625677,5.997634944265155,3.827556780840206,6.27676469809689
1.0,1.0,1.0,0.2594,0.1978,0.056,-0.1944,-0.1406,0.0226,-0.157,-0.081,0.018,-0.0238,-0.0136,-0.0074,0.0262,0.0028,-0.005,0.0216,-0.0118,0.0086,0.0114,-0.0008,-0.0186,-0.0146,0.0214,0.004,-0.0088,0.0072,-0.0284,0.008,0.0006,0.0138,4.455885304425026,3.21603080474992,6.0068206387175795,5.797414240231166,2.5650653546885294
1.0,1.0,1.0,0.04,0.0936,-0.0036,-0.4274,-0.0612,0.0866,-0.0286,-0.0072,0.0174,-0.202,0.01,-0.0076,-0.099,-0.0026,0.0008,0.4154,0.01,0.0126,0.1402,0.0044,0.003,-0.2104,0.0024,-0.0092,-0.0436,-0.0058,0.001,-0.0386,0.0044,-0.0098,6.1334584040165705,0.879072958631959,4.726384973424984,6.554142692548948,6.241195739819086
1.0,1.0,1.0,0.3842,0.107,0.0512,0.0322,-0.0686,-0.0156,0.0208,0.0216,0.002,0.1008,0.0004,-0.0216,0.0976,-0.0292,-0.0044,0.0302,0.007,0.0152,0.0026,-0.0064,-0.013,0.0,-0.0052,0.012,-0.0036,-0.0102,0.0242,0.0042,-0.0006,-0.0292,4.918328011231347,3.109617520870733,4.073881237244559,0.2720452367969832,8.01366943485617
1.0,1.0,1.0,0.2462,0.2684,0.0634,-0.55,-0.0202,0.027,-0.27,-0.0208,0.0572,-0.0058,0.0004,0.0022,-0.304,-0.005,-0.0022,-0.0816,0.0036,-0.0068,0.6524,-0.0072,0.0068,0.5058,-0.003,-0.0116,-0.3576,-0.0014,-0.0126,-0.4578,0.0134,-0.008,4.9665324907177,0.22975773501255636,2.8242631558971083,5.6595020187552905,5.031351238255855
1.0,1.0,1.0,-0.2592,0.2288,-0.09,-0.1136,-0.3724,0.178,-0.0286,0.0656,-0.2186,0.033,-0.2266,-0.0224,0.0902,-0.943,-0.0992,-0.0638,-0.2006,0.0076,0.017,0.6062,0.0152,-0.0202,0.1724,0.0166,0.0098,0.1482,0.0168,0.0006,0.768,-0.0054,-0.36638942059942314,2.779560940843437,4.529261913841775,9.445942770173994,7.153828988222534
1.0,1.0,1.0,-0.047,0.2194,-0.026,-0.1074,-0.0664,0.0426,0.0218,-0.0096,-0.0086,-0.028,0.0278,-0.0078,-0.0008,-0.0332,0.0016,0.032,-0.0288,0.002,-0.0096,-0.0158,0.0126,-0.0042,0.006,0.0046,-0.011,-0.0078,0.0084,0.0152,-0.0054,-0.0038,3.8884618898740637,4.415436607845365,3.4041191660758803,7.003378581919257,6.727829281075364
1.0,1.0,1.0,-0.135,0.163,-0.0508,-0.196,-0.058,0.1176,-0.061,0.0306,-0.034,-0.1744,-0.0036,0.0076,0.2324,-0.0322,-0.0106,0.0562,-0.0156,-0.0118,-0.0904,0.0206,0.005,0.005,0.0044,-0.009,-0.052,0.0004,0.0036,0.0504,0.0108,0.0016,4.16813092236472,1.6629453345956824,3.7889096530223383,7.568967299773007,7.5982999246010525
1.0,1.0,1.0,0.275,0.0308,0.0234,-0.4432,-0.0994,0.125,-0.1178,0.0074,0.0152,-0.0618,0.0098,0.02,-0.6934,-0.0048,0.0038,-0.3942,0.014,0.003,0.6496,0.012,0.004,0.6478,-0.007,0.0096,-0.0276,0.009,0.0106,0.0472,-0.0102,-0.015,5.802167687038406,0.05818357317707745,6.429059773400081,4.814260310189553,6.074196825028801
1.0,1.0,1.0,0.4058,0.261,0.132,-0.1548,-0.0286,0.011,-0.111,-0.0372,0.059,0.0598,-0.0064,0.009,-0.0284,0.0114,-0.007,-0.1752,-0.0142,0.009,-0.1372,0.0006,-0.017,-0.0066,-0.011,-0.0024,0.0606,-0.009,-0.0072,0.0164,0.0148,0.0032,4.421981225399602,1.6385822727982937,3.353335381225262,3.2750742076202015,5.724837435426849
1.0,1.0,1.0,0.3958,0.1698,0.0604,0.1096,-0.169,-0.0226,0.0042,-0.0856,-0.0234,-0.0168,0.0052,0.0028,-0.0058,0.0126,-0.0036,-0.021,0.0012,0.0118,0.0044,0.0146,0.015,-0.0014,-0.0134,-0.0108,0.002,-0.005,0.0162,-0.0048,0.0032,-0.022,4.559458195698836,4.668515052132282,6.471660738110524,2.1836953868597533,2.3237334826763574
1.0,1.0,1.0,0.494,0.327,0.155,-0.1406,-0.725,0.118,-0.3812,-0.7066,0.3998,-0.274,0.1354,-0.077,-0.047,0.5232,-0.0702,0.0622,0.1562,0.0972,0.037,-0.1108,-0.137,0.0028,0.0644,-0.1092,0.0174,-0.0052,-0.0002,0.0758,-0.4278,-0.1292,-0.5186172876296791,1.3066065579894444,6.512711961204317,4.446316136642544,2.588041752351388
1.0,1.0,1.0,-0.0532,0.3928,-0.0428,-0.5782,-0.1266,0.1156,0.0844,-0.1838,-0.0538,0.1418,-0.044,-0.1186,0.0128,-0.0064,0.0004,0.1586,-0.0462,-0.0496,-0.124,-0.0366,0.011,-0.205,-0.0154,0.0036,0.1502,0.03,-0.0094,0.1544,0.0452,0.0028,2.2171400699229524,0.9365434174816878,3.871244225234131,8.394932709314524,4.183512929046287
1.0,1.0,1.0,0.2366,0.496,0.1298,-0.22,-0.149,0.0318,-0.15,-0.3992,0.1016,0.0048,-0.2804,0.0036,0.0304,-0.0546,-0.0062,-0.0008,0.0456,-0.012,-0.0032,0.046,-0.0064,-0.0072,-0.0018,0.0038,-0.009,0.01,0.0142,-0.0012,0.0472,-0.0072,1.3356981282414222,3.4827686824943367,4.485673810341326,6.095101546846873,2.480589024478909
1.0,1.0,1.0,0.3518,0.0682,0.0364,-0.066,-0.1384,0.0196,-0.0746,-0.0136,-0.001,0.0038,-0.0134,-0.0128,0.01,-0.0006,0.0078,-0.0186,0.0004,0.0182,-0.0384,0.0082,0.0078,-0.0168,0.0048,0.0084,-0.0004,-0.005,0.001,-0.0088,0.0016,-0.0232,5.017417983401657,3.2587649654355806,6.695230930215322,3.2618952592809096,4.729929088755488
1.0,1.0,1.0,0.2852,0.3626,0.1206,-0.378,-0.1258,0.115,-0.1852,-0.1392,0.2552,-0.017,0.0386,-0.0212,-0.2546,-0.027,0.0296,-0.2144,-0.1456,0.0348,0.2438,-0.1138,-0.048,0.325,0.005,0.0048,0.0304,0.0588,0.0052,-0.1182,0.0246,-0.006,1.7739485003261697,0.8067131382111121,3.4736090603343115,4.995015893495807,5.442306857326983
1.0,1.0,1.0,0.3406,0.0598,0.014,-0.0544,-0.1776,0.0276,-0.0632,-0.0194,0.0182,0.015,-0.014,0.0002,0.0174,-0.0318,0.0208,-0.0336,0.0204,0.004,-0.02,0.0124,-0.0024,-0.001,0.005,-0.008,0.0068,0.0102,-0.0022,0.018,-0.0056,-0.0148,4.226793093548764,3.248730847443879,6.362122051537989,3.1878202797993724,5.2989430541414855
1.0,1.0,1.0,0.4118,0.4574,0.2032,-0.1176,-0.3562,0.0734,-0.1608,-0.3978,0.3778,-0.0026,-0.0184,0.1006,0.0036,-0.1488,-0.006,-0.094,-0.5798,0.1186,-0.1012,-0.3768,0.046,-0.0322,0.4454,-0.0132,0.0318,0.8126,0.0252,0.0472,0.2972,0.0268,0.11848303391605386,1.933811002250978,4.278091326043159,3.582638928942332,4.818810353774663
1.0,1.0,1.0,-0.0362,0.0838,0.0248,-0.053,-0.0998,0.0388,0.0146,0.0158,-0.0008,0.0008,-0.0566,-0.0038,0.0218,-0.0246,-0.0156,-0.0128,0.0054,0.021,0.0172,0.005,0.0006,-0.0022,0.0032,-0.0218,-0.018,-0.0048,0.0008,0.0116,0.005,-0.0074,4.261258518221412,6.228810603934809,5.361379927730703,6.876594683998704,7.070375485741968
1.0,1.0,1.0,0.2144,0.2412,0.066,-0.5772,-0.2174,0.3046,-0.1864,-0.0754,0.193,-0.0802,-0.0292,0.015,-0.5028,-0.0676,0.1272,0.1484,-0.074,-0.0212,0.9862,0.0236,0.0246,0.2658,0.035,0.0176,-0.6658,-0.0054,-0.002,-0.2838,-0.0176,0.0254,2.434463353712136,-0.8605583481142207,4.86507339326502,5.801424970580064,5.449737459255763
1.0,1.0,1.0,0.4098,-0.0146,0.0092,-0.0944,-0.2178,0.0434,-0.1494,0.0008,-0.0154,-0.0302,0.0002,-0.012,-0.012,-0.001,-0.009,-0.072,0.0162,-0.0034,-0.0626,-0.0036,0.0054,-0.0414,0.0018,0.0028,0.0222,0.0022,0.0008,0.0298,-0.0088,-0.0082,4.1986379663095,2.122096418728277,7.869168569197905,3.5414279392008763,4.484324016867606
1.0,1.0,1.0,0.0578,0.4642,0.0404,-0.151,-0.0626,0.0132,-0.0326,-0.1672,0.0114,0.008,-0.0272,-0.0176,-0.0126,0.0262,-0.0124,0.0162,-0.0352,0.0042,0.022,-0.1106,-0.009,0.0034,-0.0864,-0.0014,0.0126,0.0006,0.0088,-0.0154,0.0382,0.006,1.8600918563048425,4.794368001831755,3.1295179008310674,6.688054770483818,4.681154944747691
1.0,1.0,1.0,0.2246,-0.3798,-0.1268,-0.0386,-0.2318,0.0584,0.0112,-0.1376,-0.1144,0.0278,0.2332,0.0258,-0.001,0.4776,-0.0062,-0.0098,-0.7312,0.0126,0.0052,0.1548,-0.0176,-0.0114,0.0508,-0.0066,0.0022,0.3216,-0.0046,-0.0046,-0.1604,-0.001,0.25260289347911824,4.3598438574936935,9.496493435296372,2.7607059335621416,7.326095529390058
1.0,1.0,1.0,0.3066,0.1188,0.0458,-0.1488,-0.2166,0.0278,-0.1776,-0.0832,0.0156,-0.0588,0.031,-0.0142,0.0184,0.0252,-0.0168,-0.0004,-0.009,0.009,-0.0052,-0.0068,-0.0172,0.0068,0.0014,0.0018,-0.0046,0.0064,0.0042,0.0028,0.0038,-0.009,4.539767471924251,3.511759758277243,7.545286119432711,5.550852804509583,1.8153790799821552
1.0,1.0,1.0,0.3178,0.18,0.0462,-0.0328,-0.3408,0.012,-0.0986,-0.2228,0.0502,-0.0176,0.0608,0.008,-0.0008,0.1104,-0.0072,-0.0124,0.0104,-0.014,0.021,-0.0304,-0.0014,-0.006,-0.011,-0.0046,0.0136,0.0038,-0.001,0.0042,0.0008,0.0082,2.679086344497972,4.596039196991337,7.348397549129357,4.726467051119913,1.4868889420117086
1.0,1.0,1.0,0.346,0.4052,0.1532,-0.1324,-0.0044,-0.0012,-0.1802,-0.1204,0.0142,-0.063,-0.126,0.0082,0.0002,-0.0336,0.003,0.0196,-0.0016,-0.0072,0.0242,0.0298,-0.002,0.0024,-0.0002,-0.007,0.009,0.0056,-0.011,0.0054,-0.0054,0.0104,3.3187302439045734,3.2141168420649375,4.10531109893013,5.0787299985961525,2.0071694704363945
1.0,1.0,1.0,0.129,0.2586,0.0416,-0.1118,-0.5588,0.1006,-0.0272,-0.3052,0.0516,-0.0082,0.048,0.0054,-0.0114,-0.1614,0.0056,-0.0088,-0.0458,0.0078,-0.0092,0.4826,-0.0058,0.0106,0.404,-0.019,0.0012,-0.3132,0.0024,0.0028,-0.472,-0.0008,0.3776736040314801,5.5369826506130675,5.8753503592003975,5.610402606101884,4.574945560333662
1.0,1.0,1.0,0.287,0.2496,0.0846,-0.063,-0.3054,0.0524,-0.0192,-0.0128,0.0752,0.0358,-0.0428,0.0074,-0.0096,-0.368,-0.0132,-0.0344,-0.1386,0.0126,-0.0186,0.2158,0.004,-0.0006,0.1486,0.0164,0.0046,-0.0084,0.0046,0.0176,0.0818,0.0218,1.0196232396807803,3.7668683542310166,4.61988138748478,2.7403262124693812,6.524830519434847
1.0,1.0,1.0,0.2626,0.4052,0.1298,-0.2474,-0.2358,0.1304,-0.1066,-0.243,0.2172,-0.0194,0.0124,0.0082,-0.0828,-0.1016,0.0412,-0.0906,-0.3334,0.0644,0.0276,-0.2144,0.0044,0.0566,0.1426,0.0032,0.0328,0.2548,0.0252,-0.0078,0.0968,-0.0246,0.878207471181351,2.1415659482845024,4.0494202304046185,4.945907164136108,5.08290882224407
