0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,-0.09930993099309932,-0.16471647164716471,0.012901290129012902,0.009900990099009901,0.004500450045004501,-0.013501350135013501,-0.039903990399039906,0.005700570057005701,0.013501350135013501,2.652336761505955,2.0445331539656806,4.4478194557889115,6.3578825934313645,3.1438093836982057
1.0,1.0,1.0,-0.0633063306330633,-0.0933093309330933,0.017101710171017102,-0.014701470147014702,-0.11911191119111911,-0.008100810081008101,0.024902490249024904,-0.014701470147014702,-0.0021002100210021,1.5567446023840454,5.543071904699288,4.334019388013147,7.885197745142642,10.210297825107183
1.0,1.0,1.0,-0.29972997299729975,-0.1329132913291329,0.0699069906990699,-0.0423042304230423,0.005700570057005701,-0.0009000900090009,-0.0711071107110711,-0.0429042904290429,0.0213021302130213,3.304620616593452,0.730805968345241,4.064331670649152,6.560423787539916,2.4207928348142396
1.0,1.0,1.0,-0.1719171917191719,0.0027002700270027003,0.0009000900090009,-0.45694569456945694,0.0033003300330033004,0.020102010201020103,0.0315031503150315,0.0039003900390039005,-0.012901290129012902,6.2445026675718545,0.0673759141848791,1.8958609680741074,7.566962922200672,1.916181605823803
1.0,1.0,1.0,-0.09030903090309031,-0.31293129312931295,0.12331233123312331,-0.022502250225022502,-0.24212421242124213,0.021902190219021903,-0.018901890189018902,0.23612361236123613,0.0153015301530153,0.7726696182667392,2.6400221033772855,4.2843634476644255,2.7405655527282,4.206022918697398
1.0,1.0,1.0,-0.0177017701770177,0.0405040504050405,0.023702370237023703,-0.10171017101710171,-0.0111011101110111,0.008100810081008101,0.0195019501950195,-0.009900990099009901,-0.014701470147014702,5.5806151979499905,2.1097986863311666,4.879071121417321,3.646719661244157,5.6499304739109935
1.0,1.0,1.0,0.09870987098709871,0.0033003300330033004,0.020102010201020103,0.012301230123012302,0.023702370237023703,-0.0351035103510351,-0.00030003000300030005,0.0063006300630063005,0.006900690069006901,3.6647858110582314,3.857922838258748,4.516836676931976,0.2899236002725827,9.334647945697261
1.0,1.0,1.0,-0.030303030303030304,0.009900990099009901,-0.0039003900390039005,-0.0093009300930093,-0.036303630363036306,0.006900690069006901,-0.030303030303030304,0.0033003300330033004,0.007500750075007501,7.6927624631019,4.452495420803332,5.812009685872772,5.837929005468018,6.894769244619666
1.0,1.0,1.0,-0.31053105310531054,0.0465046504650465,-0.06030603060306031,-0.7821782178217822,0.04590459045904591,-0.04410441044104411,0.780978097809781,0.006900690069006901,0.009900990099009901,2.4416467193742526,-2.643064380224674,5.01170257597091,8.148331805930635,7.2300609913287515
1.0,1.0,1.0,-0.07950795079507951,-0.13711371137113712,0.0027002700270027003,-0.032103210321032104,0.0015001500150015,-0.0165016501650165,-0.009900990099009901,0.0015001500150015,-0.0159015901590159,3.402583067999247,2.090254188590906,4.587990166874571,2.387172601542874,2.3820417830327423
1.0,1.0,1.0,-0.0033003300330033004,-0.012301230123012302,0.05730573057305731,0.0393039303930393,-0.032703270327032706,0.0087008700870087,-0.030303030303030304,0.008100810081008101,0.017101710171017102,2.2547490172723563,3.145598638896354,2.2762368755988143,5.46593423870545,5.3303904039830865
1.0,1.0,1.0,0.05130513051305131,0.0015001500150015,0.005700570057005701,0.05490549054905491,0.0021002100210021,-0.004500450045004501,0.0195019501950195,0.0093009300930093,0.006900690069006901,5.16398353812115,2.3752431213403957,-0.2867198454338151,7.32846680265806,5.0543959283566515
1.0,1.0,1.0,-0.23252325232523252,-0.45874587458745875,0.2913291329132913,-0.05910591059105911,-0.0447044704470447,0.0519051905190519,0.00030003000300030005,-0.4383438343834383,-0.020702070207020702,-1.9662761726866105,1.8968392529391425,6.425780352999926,7.500033450646945,8.525413636941824
1.0,1.0,1.0,-0.056105610561056105,0.1257125712571257,-0.0927092709270927,0.07170717071707171,-0.09810981098109811,0.0009000900090009,-0.032103210321032104,-0.0039003900390039005,0.006900690069006901,1.487518548065192,1.7594405324507798,3.2969225615009066,6.458395392063087,7.137001828580765
1.0,1.0,1.0,-0.05310531053105311,-0.0369036903690369,0.010501050105010502,-0.008100810081008101,-0.011701170117011701,-0.006900690069006901,-0.012301230123012302,0.010501050105010502,-0.006900690069006901,3.287806519384705,3.349956957792992,2.2664591446172007,3.4219189063930324,4.463001296092378
1.0,1.0,1.0,-0.2871287128712871,-0.025502550255025503,0.013501350135013501,-0.23612361236123613,0.009900990099009901,-0.0021002100210021,-0.0231023102310231,0.0177017701770177,-0.0093009300930093,3.412190697892085,0.38193593970428275,5.822649699340133,7.177837576285335,7.6292810154930315
1.0,1.0,1.0,-0.1617161716171617,-0.013501350135013501,0.05730573057305731,-0.27932793279327933,0.010501050105010502,-0.026702670267026704,0.1077107710771077,0.024902490249024904,0.0279027902790279,5.275283407264393,0.9062170785792407,9.297751448407606,7.9045988873403665,7.043248208996035
1.0,1.0,1.0,-0.1425142514251425,0.011701170117011701,-0.0087008700870087,0.024902490249024904,0.0195019501950195,-0.0231023102310231,-0.15271527152715272,-0.005700570057005701,0.0009000900090009,3.107596756608519,1.2043884812444257,4.811757739687567,6.427586614120903,7.602052538564564
1.0,1.0,1.0,-0.31053105310531054,-0.018301830183018303,0.0021002100210021,0.0429042904290429,0.0033003300330033004,0.0015001500150015,0.020702070207020702,-0.018301830183018303,-0.00030003000300030005,5.436764387586576,1.5677878236384148,6.9438692840316545,4.024876678781092,2.623093437988634
1.0,1.0,1.0,-0.0315031503150315,0.0519051905190519,-0.020702070207020702,0.061506150615061504,0.6957695769576958,0.035703570357035704,-0.0333033303330333,0.19831983198319833,-0.035703570357035704,-1.216962568465985,2.2314493373895674,6.9140552773785595,5.402215689297873,5.750462563235282
1.0,1.0,1.0,-0.0777077707770777,-0.3015301530153015,0.038103810381038106,0.0231023102310231,0.018301830183018303,0.024302430243024302,-0.018301830183018303,-0.0111011101110111,-0.012901290129012902,1.705850651181075,4.526204117384372,4.1078945944936915,6.039047545937872,2.472824341898194
1.0,1.0,1.0,0.0015001500150015,0.0093009300930093,-0.0027002700270027003,0.0027002700270027003,0.0051005100510051,0.029102910291029103,-0.045304530453045305,-0.0051005100510051,-0.0015001500150015,5.475214751204904,5.772884979674485,0.7088393927291028,5.521353117611045,7.425380170403686
1.0,1.0,1.0,-0.2589258925892589,-0.06030603060306031,-0.007500750075007501,0.0465046504650465,-0.0177017701770177,-0.017101710171017102,0.0015001500150015,-0.0015001500150015,-0.020702070207020702,5.421651159432274,2.3460693450210615,4.6313947257970645,4.6445179109115005,1.8267029263728847
1.0,1.0,1.0,-0.39753975397539754,-0.5043504350435043,0.2583258325832583,0.05310531053105311,-0.09510951095109511,-0.0483048304830483,0.005700570057005701,0.1041104110411041,0.05910591059105911,0.17437225083205243,0.9688046298379787,3.352703845678448,3.76315845216659,1.8631866345331538
1.0,1.0,1.0,-0.04590459045904591,-0.050705070507050705,-0.004500450045004501,-0.012901290129012902,0.0165016501650165,0.012901290129012902,0.0063006300630063005,0.0093009300930093,0.0153015301530153,3.2506794379724067,5.077135175691909,2.479670971189977,5.147770041908854,4.138166554596813
1.0,1.0,1.0,0.022502250225022502,-0.0165016501650165,0.006900690069006901,0.0063006300630063005,0.020702070207020702,0.0027002700270027003,0.026702670267026704,0.0027002700270027003,0.0039003900390039005,4.8186795832685,5.048791786505657,7.39032091599374,1.839463062545136,6.945550172875455
1.0,1.0,1.0,-0.06450645064506451,0.012301230123012302,-0.04410441044104411,-0.0315031503150315,0.036303630363036306,0.018901890189018902,-0.017101710171017102,-0.0063006300630063005,0.0159015901590159,2.294069398808893,2.649989756844955,4.711205021202275,7.568436359975439,6.377288367456174
1.0,1.0,1.0,0.030303030303030304,0.00030003000300030005,-0.0033003300330033004,0.0015001500150015,-0.034503450345034506,-0.0009000900090009,-0.007500750075007501,0.004500450045004501,0.0159015901590159,4.817998368363872,5.111197097327681,7.263273605561801,0.7184691986824907,6.8792404462527985
1.0,1.0,1.0,-0.0111011101110111,-0.043504350435043505,0.00030003000300030005,0.032703270327032706,0.12991299129912992,-0.006900690069006901,-0.008100810081008101,-0.041704170417041705,-0.020102010201020103,1.3008261810018797,5.668147880990293,5.267245331539278,6.990463690374673,5.373124767996742
1.0,1.0,1.0,-0.3327332733273327,-0.034503450345034506,0.0405040504050405,-0.0447044704470447,-0.0015001500150015,0.021902190219021903,-0.10711071107110712,-0.004500450045004501,0.0177017701770177,4.646774969072767,0.7646978683680188,2.3314645458104493,5.412541947073196,3.651233601427716
1.0,1.0,1.0,0.024902490249024904,0.028502850285028504,0.0039003900390039005,-0.07170717071707171,-0.00030003000300030005,-0.0051005100510051,0.005700570057005701,0.029102910291029103,-0.025502550255025503,5.344610397790467,2.401148325353003,4.934308700432106,2.3914152442466774,6.0868951413628105
1.0,1.0,1.0,-0.0063006300630063005,-0.04410441044104411,0.07290729072907291,-0.024902490249024904,0.16831683168316833,0.0027002700270027003,-0.012301230123012302,-0.06510651065106511,-0.0021002100210021,0.6797623544215421,2.991239848760018,4.9928425458230725,2.641039013167865,5.681430587619489
1.0,1.0,1.0,-0.004500450045004501,-0.0111011101110111,0.0393039303930393,-0.26972697269726975,-0.04410441044104411,0.0279027902790279,-0.0213021302130213,-0.012301230123012302,-0.0063006300630063005,4.561107261284642,1.0456204553849615,2.566402592181361,3.5591272305843558,5.989748456491734
1.0,1.0,1.0,0.007500750075007501,0.0015001500150015,0.0039003900390039005,-0.032103210321032104,-0.0027002700270027003,-0.0195019501950195,-0.0165016501650165,-0.0015001500150015,-0.020702070207020702,5.807750705683073,3.038704560332905,2.9341060916258455,2.4654239937759876,6.169853942855718
1.0,1.0,1.0,-0.1113111311131113,-0.007500750075007501,0.0369036903690369,-0.1467146714671467,0.024302430243024302,-0.0051005100510051,0.06030603060306031,-0.014701470147014702,-0.009900990099009901,4.96576090240855,1.5743583223670055,2.6806102399588903,3.0175968516991247,4.956313261087054
1.0,1.0,1.0,-0.2583258325832583,-0.0537053705370537,0.05490549054905491,-0.23552355235523553,-0.0177017701770177,-0.007500750075007501,0.1707170717071707,-0.0315031503150315,0.006900690069006901,3.3312016445047385,0.9624155014212064,4.930552558124349,4.103039644286576,4.411127786357111
1.0,1.0,1.0,-0.43414341434143416,0.3027302730273027,-0.38133813381338133,-0.0747074707470747,-0.0087008700870087,0.0315031503150315,-0.5157515751575158,0.1935193519351935,-0.08970897089708971,0.6407846534686832,-0.765403784411788,8.810345640758378,5.534703352863833,3.640038960100525
1.0,1.0,1.0,0.043504350435043505,-0.21932193219321933,-0.028502850285028504,0.024902490249024904,0.022502250225022502,0.020702070207020702,0.024302430243024302,-0.2589258925892589,-0.004500450045004501,0.804486129191254,2.3712113214481816,9.632201129400594,4.342189039041065,8.693682905225455
1.0,1.0,1.0,-0.3027302730273027,-0.0885088508850885,0.0921092109210921,-0.1323132313231323,0.45694569456945694,-0.20492049204920493,0.026702670267026704,-0.4095409540954095,-0.025502550255025503,-1.6930052354696778,0.8391211273868904,1.3192944870242544,4.991502016294213,3.9016038295328794
1.0,1.0,1.0,0.0051005100510051,-0.039903990399039906,0.005700570057005701,-0.0021002100210021,-0.0297029702970297,0.0315031503150315,0.014101410141014101,-0.011701170117011701,-0.0039003900390039005,6.0016559125812226,1.0706931260432058,5.216196184299706,4.493120461439138,6.133907805156588
1.0,1.0,1.0,0.030303030303030304,0.0033003300330033004,-0.021902190219021903,-0.0021002100210021,0.0051005100510051,0.0195019501950195,0.010501050105010502,-0.009900990099009901,-0.004500450045004501,3.5169744544286425,4.366941057474523,3.634686107058016,3.406230546227973,8.408160870295262
1.0,1.0,1.0,-0.0411041104110411,0.010501050105010502,-0.0093009300930093,-0.10231023102310231,0.0153015301530153,0.0051005100510051,0.0087008700870087,-0.0195019501950195,0.0021002100210021,3.4995293380068975,2.190671576094113,6.79522110886426,3.03937667250473,5.759645939667581
1.0,1.0,1.0,0.005700570057005701,-0.0087008700870087,-0.011701170117011701,0.0015001500150015,-0.005700570057005701,0.0015001500150015,-0.013501350135013501,0.024302430243024302,0.005700570057005701,6.1423331593393495,5.129115300306896,3.164644928809267,5.6254254074747525,5.491357740197143
1.0,1.0,1.0,-0.10711071107110712,-0.030903090309030903,0.0021002100210021,-0.025502550255025503,0.11011101110111012,-0.005700570057005701,0.021902190219021903,-0.009900990099009901,-0.014701470147014702,1.4948703488496826,3.084218219380032,5.178451362193142,7.626995243396534,7.889258449131082
1.0,1.0,1.0,-0.06510651065106511,-0.0747074707470747,0.032703270327032706,-0.021902190219021903,-0.0177017701770177,-0.0039003900390039005,0.0411041104110411,-0.023702370237023703,0.012301230123012302,2.089533456060612,2.863245400545147,2.204948854391209,4.665167849083581,4.664570341241372
1.0,1.0,1.0,-0.07170717071707171,0.006900690069006901,-0.009900990099009901,-0.012901290129012902,0.0027002700270027003,0.0351035103510351,0.009900990099009901,0.0165016501650165,0.0213021302130213,5.9471683359424015,4.235650509354815,2.2613243548374036,5.624114259733661,9.075668677755184
1.0,1.0,1.0,0.010501050105010502,-0.32853285328532855,-0.00030003000300030005,-0.024302430243024302,0.06450645064506451,0.0027002700270027003,-0.011701170117011701,-0.8529852985298529,-0.010501050105010502,-1.5733895094859616,7.254260845102358,2.330085069495611,3.0396008558674463,4.0511588194432075
1.0,1.0,1.0,-0.16591659165916592,-0.1557155715571557,0.06570657065706571,0.020102010201020103,-0.0465046504650465,0.006900690069006901,-0.11071107110711072,-0.006900690069006901,0.0033003300330033004,2.3865958489662296,1.2337088219610755,3.442720839349903,2.548599642096996,3.677697314597036
1.0,1.0,1.0,0.0771077107710771,-0.05130513051305131,0.012301230123012302,-0.026102610261026102,-0.0279027902790279,0.0165016501650165,-0.0093009300930093,0.026702670267026704,0.0387038703870387,5.276452759841182,3.504926569022138,4.383781794099696,9.157836086255799,2.6065502451178237
1.0,1.0,1.0,-0.047104710471047105,0.0741074107410741,-0.0465046504650465,-0.034503450345034506,0.017101710171017102,-0.0213021302130213,-0.0039003900390039005,0.041704170417041705,-0.0177017701770177,3.436404781099824,3.0571977736435367,7.7806691189985235,3.965743531125329,4.508587807908387
1.0,1.0,1.0,-0.18331833183318333,0.035703570357035704,0.011701170117011701,0.054305430543054305,-0.0027002700270027003,-0.0051005100510051,-0.012301230123012302,-0.0039003900390039005,0.007500750075007501,6.174362343363448,3.0746213081326395,2.196596779329843,5.687004675346538,-0.14189173059921778
1.0,1.0,1.0,-0.0315031503150315,-0.46534653465346537,0.0669066906690669,-0.00030003000300030005,-0.047104710471047105,-0.020102010201020103,0.008100810081008101,-0.26852685268526855,0.022502250225022502,0.16893305976594153,2.9548158438806245,3.0061814470700963,2.1844742572974885,3.441745535341945
1.0,1.0,1.0,-0.08610861086108611,0.19471947194719472,-0.035703570357035704,0.0165016501650165,-0.2907290729072907,-0.010501050105010502,-0.005700570057005701,-0.20252025202520252,-0.005700570057005701,0.8613268217350161,4.5387806233814105,2.112840037583249,4.4629427405977715,0.5272977909961094
1.0,1.0,1.0,0.04950495049504951,-0.028502850285028504,-0.010501050105010502,-0.0537053705370537,0.05310531053105311,-0.0009000900090009,-0.0063006300630063005,0.0087008700870087,-0.0519051905190519,6.274184048337171,2.7672322575071306,6.1148728050879875,2.847032385351774,6.699612380364646
1.0,1.0,1.0,-0.18991899189918993,0.014101410141014101,0.0087008700870087,0.1563156315631563,0.007500750075007501,0.009900990099009901,-0.43054305430543055,-0.0027002700270027003,0.004500450045004501,4.454497261428084,0.5288995728692809,4.569856016437158,6.251631369866194,7.73860668419102
1.0,1.0,1.0,0.036303630363036306,-0.006900690069006901,-0.059705970597059704,-0.034503450345034506,0.13111311131113113,-0.0165016501650165,-0.009900990099009901,-0.030903090309030903,0.0465046504650465,1.3078478015304258,2.498683613072815,6.798536395819961,2.120651987887104,6.22402222378802
1.0,1.0,1.0,0.08010801080108011,0.3207320732073207,0.08610861086108611,0.0033003300330033004,-0.0735073507350735,-0.0021002100210021,-0.018301830183018303,-0.028502850285028504,-0.0195019501950195,0.8293214247717717,3.334296681568668,2.82959886587909,3.0320672531943114,8.323595198273532
1.0,1.0,1.0,-0.0669066906690669,-0.0213021302130213,-0.030903090309030903,0.0711071107110711,0.012301230123012302,-0.022502250225022502,-0.06870687068706871,-0.007500750075007501,0.0051005100510051,5.403754355967087,1.9645418740893934,5.670775784775615,6.178887160008533,7.553869562897452
1.0,1.0,1.0,-0.22892289228922894,-0.021902190219021903,-0.0063006300630063005,0.0375037503750375,-0.0231023102310231,-0.036303630363036306,0.012301230123012302,-0.0231023102310231,0.006900690069006901,6.854527682099866,2.2406549618170626,2.5581629596372775,4.586697646633203,2.3550840860021034
1.0,1.0,1.0,0.006900690069006901,0.0195019501950195,0.0033003300330033004,0.35733573357335735,-0.0021002100210021,-0.007500750075007501,0.0297029702970297,0.027302730273027303,-0.018901890189018902,5.816166133982885,0.8599127603977048,4.783640265350949,6.632179898246996,5.248656525036378
1.0,1.0,1.0,-0.14611461146114613,-0.0411041104110411,0.018901890189018902,-0.0159015901590159,0.0033003300330033004,0.0063006300630063005,-0.010501050105010502,-0.0153015301530153,-0.0153015301530153,3.051282453797844,3.0497660285356685,1.5327547362700882,3.789483677988735,3.2267601109930206
1.0,1.0,1.0,-0.020102010201020103,0.0423042304230423,-0.011701170117011701,0.0177017701770177,-0.056105610561056105,0.062106210621062106,-0.008100810081008101,0.0177017701770177,-0.0111011101110111,2.354826373555463,4.60220285612917,2.57657850397979,6.740866053899918,6.407785139483156
1.0,1.0,1.0,0.05850585058505851,0.009900990099009901,0.023702370237023703,0.026102610261026102,0.012901290129012902,0.009900990099009901,-0.011701170117011701,0.008100810081008101,-0.0039003900390039005,5.675674629254763,2.9483454075833877,4.264034766657408,4.529907461868122,7.61935166333701
1.0,1.0,1.0,-0.29852985298529855,-0.028502850285028504,0.007500750075007501,-0.0015001500150015,0.0159015901590159,-0.009900990099009901,0.0351035103510351,-0.029102910291029103,-0.014701470147014702,5.7613050825123135,1.6432906939511658,4.562195952341993,4.508593171267118,-0.08043479359245254
1.0,1.0,1.0,-0.0705070507050705,-0.0195019501950195,0.030903090309030903,0.0711071107110711,0.0039003900390039005,-0.0333033303330333,-0.0699069906990699,0.0093009300930093,-0.014101410141014101,5.5409376000190615,1.693676419016117,4.101357319147018,1.5840202531631498,4.574471202350246
1.0,1.0,1.0,-0.1269126912691269,-0.0039003900390039005,-0.007500750075007501,-0.738973897389739,-0.004500450045004501,-0.006900690069006901,0.21992199219921993,0.0051005100510051,0.0027002700270027003,4.7451517701934325,-0.10843186562180529,6.110386002470448,2.609426874861073,5.442294719484769
1.0,1.0,1.0,-0.07230723072307231,-0.37053705370537054,0.020102010201020103,0.0063006300630063005,0.0501050105010501,-0.0111011101110111,-0.0021002100210021,0.030303030303030304,0.0087008700870087,1.299704875798792,4.837692874950609,3.9903938867920243,5.208507410822691,1.7494757435087807
1.0,1.0,1.0,-0.057905790579057904,-0.35493549354935494,0.1185118511851185,0.020702070207020702,-0.41014101410141013,-0.0333033303330333,-0.035703570357035704,0.1467146714671467,-0.0153015301530153,-1.1763090920278128,2.8390722777192456,2.89017782186176,2.0807062168906443,4.424529676189209
1.0,1.0,1.0,0.04590459045904591,0.020702070207020702,0.0483048304830483,0.0741074107410741,-0.17491749174917492,-0.026702670267026704,0.018901890189018902,0.0009000900090009,0.0051005100510051,1.7700249001023758,2.458489117852475,3.1216139928455418,5.1546642336682185,6.101965618407555
1.0,1.0,1.0,-0.0177017701770177,0.0447044704470447,-0.027302730273027303,0.0519051905190519,0.012901290129012902,-0.0051005100510051,-0.007500750075007501,-0.014701470147014702,-0.004500450045004501,3.3785796536112316,3.5444446226568305,3.518762387843463,5.782301219169543,7.667378774566162
1.0,1.0,1.0,-0.026702670267026704,0.07230723072307231,-0.020702070207020702,0.011701170117011701,0.7857785778577858,0.017101710171017102,-0.028502850285028504,0.38673867386738675,-0.006900690069006901,-1.3607038306247405,2.367410995303049,6.8621653562102916,5.220977097981121,4.931788714733417
1.0,1.0,1.0,-0.07290729072907291,-0.043504350435043505,0.0093009300930093,0.030303030303030304,0.04950495049504951,0.007500750075007501,0.0297029702970297,0.006900690069006901,-0.0033003300330033004,2.3071436785044326,3.454150127500571,5.971975388946787,4.773722626830416,4.568005991670178
1.0,1.0,1.0,-0.1005100510051005,-0.0051005100510051,0.004500450045004501,-0.030903090309030903,0.005700570057005701,-0.007500750075007501,0.014101410141014101,0.022502250225022502,0.0051005100510051,5.02561103715416,3.2773217619976363,6.988720765700461,4.264681904540225,4.213981805398298
1.0,1.0,1.0,0.0315031503150315,0.14311431143114312,0.0231023102310231,0.0279027902790279,0.038103810381038106,0.004500450045004501,-0.0087008700870087,0.2301230123012301,0.007500750075007501,0.8746479591051273,4.597733229378507,4.087336490765594,4.431450049033787,7.302941608612585
1.0,1.0,1.0,0.0423042304230423,0.0669066906690669,-0.0063006300630063005,0.027302730273027303,0.49474947494749477,-0.00030003000300030005,-0.0231023102310231,0.32973297329732976,-0.006900690069006901,0.3126119576242208,3.589558710422196,4.904213288854695,3.3621834135486464,7.350333548704386
1.0,1.0,1.0,0.0153015301530153,-0.062106210621062106,-0.007500750075007501,0.041704170417041705,-0.032103210321032104,-0.0027002700270027003,-0.0027002700270027003,0.032103210321032104,0.007500750075007501,3.2207367424387146,3.275566042142322,4.6408087189024965,6.844797400517166,4.551683143362644
1.0,1.0,1.0,-0.00030003000300030005,0.30813081308130813,0.0015001500150015,-0.004500450045004501,0.1257125712571257,0.028502850285028504,0.0021002100210021,0.8697869786978698,0.0015001500150015,-0.7514188214756632,5.670457063420906,3.7267150548793806,4.794372606555945,7.922545099936222
1.0,1.0,1.0,-0.048904890489048905,-0.10291029102910292,0.11071107110711072,-0.06870687068706871,-0.22352235223522351,0.0111011101110111,0.024302430243024302,-0.004500450045004501,-0.008100810081008101,0.7786968125909675,2.6987230530750397,4.234654141955073,3.655337419692988,5.290907882572779
1.0,1.0,1.0,-0.8157815781578158,-0.19171917191719173,0.22832283228322833,0.34533453345334536,0.0429042904290429,0.033903390339033904,0.16051605160516053,-0.036303630363036306,0.012301230123012302,2.6647997989635757,-0.38947242668411386,4.427526211606064,5.2201272395556435,2.2353663217820405
1.0,1.0,1.0,0.039903990399039906,0.008100810081008101,0.0009000900090009,0.012901290129012902,0.043504350435043505,0.0033003300330033004,0.0351035103510351,-0.0033003300330033004,-0.0009000900090009,3.4693329199652507,3.5644292230383563,6.318173535258147,7.842785250946939,5.210324920376605
1.0,1.0,1.0,-0.0351035103510351,-0.35193519351935193,0.018301830183018303,0.041704170417041705,-0.06510651065106511,-0.0033003300330033004,0.0087008700870087,0.0963096309630963,0.0111011101110111,0.8860050736408045,3.417596829055895,5.0213751744983295,6.874586204078081,3.4707383643374095
1.0,1.0,1.0,-0.022502250225022502,-0.11071107110711072,0.012901290129012902,-0.008100810081008101,-0.030903090309030903,-0.0213021302130213,-0.011701170117011701,0.011701170117011701,-0.033903390339033904,3.146645165867356,4.999275393882621,4.563795675541022,4.2847735459777745,3.7750965176564795
1.0,1.0,1.0,-0.09390939093909391,-0.8505850585058505,0.09090909090909091,0.008100810081008101,0.46534653465346537,0.030303030303030304,-0.0009000900090009,0.08430843084308431,0.012301230123012302,-0.5633395171120883,4.747744137134804,5.190387001570194,4.586290120867246,2.0869245526512743
1.0,1.0,1.0,-0.028502850285028504,-0.024902490249024904,0.0111011101110111,0.022502250225022502,0.0153015301530153,0.05310531053105311,-0.0177017701770177,0.0033003300330033004,-0.00030003000300030005,3.3993846642706265,7.125685744285709,5.240625165320872,5.5199084342131375,8.37749329181567
1.0,1.0,1.0,-0.1335133513351335,0.08730873087308731,-0.008100810081008101,0.012301230123012302,0.0279027902790279,-0.010501050105010502,-0.0087008700870087,-0.024902490249024904,0.0153015301530153,3.4274396984288233,3.3517065480201,0.18814204226406517,6.577113768111152,9.099023920231774
1.0,1.0,1.0,-0.3171317131713171,0.0039003900390039005,0.0033003300330033004,-0.1419141914191419,0.0195019501950195,-0.007500750075007501,0.16771677167716773,0.0159015901590159,0.0009000900090009,3.007305786591685,1.1155030856861472,6.78765884298417,3.9862114352521365,3.6843805208872924
1.0,1.0,1.0,-0.07590759075907591,0.024902490249024904,0.0039003900390039005,-0.005700570057005701,0.056105610561056105,0.0213021302130213,0.00030003000300030005,0.0297029702970297,-0.0015001500150015,2.1216732257544932,3.74063368988263,4.457974208112458,6.799386122000644,8.447180677892206
1.0,1.0,1.0,-0.23192319231923192,0.25172517251725174,-0.1317131713171317,-0.041704170417041705,-0.0369036903690369,0.0063006300630063005,0.0369036903690369,-0.036303630363036306,-0.041704170417041705,1.6476346170445717,2.010617024153621,2.2481522466937807,7.512806334943754,8.637586054995698
1.0,1.0,1.0,-0.026702670267026704,-0.0063006300630063005,0.021902190219021903,0.012301230123012302,0.1569156915691569,-0.0063006300630063005,0.00030003000300030005,-0.006900690069006901,-0.0021002100210021,1.0183120592094508,6.489275168066376,7.078870044979878,1.2506622019677618,3.813915553844547
1.0,1.0,1.0,0.0033003300330033004,0.0279027902790279,0.0297029702970297,-0.0093009300930093,-0.008100810081008101,0.007500750075007501,0.0165016501650165,0.0165016501650165,0.0063006300630063005,5.337504595104976,6.202248326047606,4.263567146735251,7.831214149088069,5.383744280783848
1.0,1.0,1.0,-0.0429042904290429,0.0093009300930093,0.018901890189018902,0.008100810081008101,0.039903990399039906,0.005700570057005701,-0.005700570057005701,-0.00030003000300030005,-0.0279027902790279,3.362782786809986,2.7646709735372914,4.57201827996496,5.612808420778904,7.806498392813262
1.0,1.0,1.0,-0.020702070207020702,-0.0297029702970297,-0.013501350135013501,-0.004500450045004501,0.0213021302130213,-0.04590459045904591,0.0039003900390039005,-0.009900990099009901,0.0297029702970297,3.09811750951456,3.7487089865680927,5.943158906224697,5.916724105975224,5.045734506530393
1.0,1.0,1.0,0.0021002100210021,-0.0159015901590159,0.0039003900390039005,0.0195019501950195,-0.0021002100210021,0.0279027902790279,0.029102910291029103,0.020702070207020702,-0.0021002100210021,4.828629968981403,2.218999283948871,5.78169511392971,4.762484847318493,6.116912027344702
1.0,1.0,1.0,-0.28532853285328535,-0.15751575157515751,0.12931293129312932,-0.08370837083708371,-0.0159015901590159,0.0297029702970297,0.09870987098709871,0.020702070207020702,0.04950495049504951,2.65908530374187,1.3920207386045818,3.7274630594207863,4.240183228879367,3.568280240738488
1.0,1.0,1.0,-0.0705070507050705,0.05130513051305131,-0.026702670267026704,-0.026702670267026704,0.0027002700270027003,-0.026702670267026704,-0.0393039303930393,-0.004500450045004501,-0.0021002100210021,4.900201156809009,4.65133004212078,0.5007981728165181,3.699109715252657,0.9175851634849419
1.0,1.0,1.0,-0.15031503150315031,-0.16051605160516053,0.034503450345034506,0.008100810081008101,0.0015001500150015,-0.0063006300630063005,0.009900990099009901,0.0021002100210021,0.014101410141014101,2.754768668881836,3.7417170320322137,3.915921760602151,4.226975170283438,2.1625214318140045
1.0,1.0,1.0,-0.0231023102310231,-0.0315031503150315,0.021902190219021903,-0.00030003000300030005,-0.0021002100210021,0.010501050105010502,0.035703570357035704,0.012901290129012902,-0.006900690069006901,6.386229342833952,5.63289673814468,6.15920016611333,7.013186348919892,3.6860677141764677
1.0,1.0,1.0,0.045304530453045305,0.032103210321032104,-0.0033003300330033004,-0.2715271527152715,0.014701470147014702,-0.00030003000300030005,0.08790879087908791,-0.032703270327032706,0.0033003300330033004,4.260317090702751,-0.9896645357069866,5.880567001609665,4.118450770397165,6.225832562817449
1.0,1.0,1.0,-0.12091209120912091,0.008100810081008101,0.0393039303930393,-0.0159015901590159,0.0087008700870087,-0.030303030303030304,-0.0351035103510351,-0.0051005100510051,0.0063006300630063005,2.976291645321622,1.322090480561885,6.091027233696347,6.952360884070971,7.213947858778251
