0_0,0_1,0_2,1_0,1_1,1_2,decay_0,decay_1,W_0,W_1,J_0
0.376,0.552,0.184,-0.092,-0.1,-0.024,5.757450552657302,4.528988800937276,4.112305845509875,9.306237220110415,3.3276078825185804
0.556,0.78,0.432,-0.236,-0.024,-0.004,1.8271905978633636,3.1264721418282093,3.2889773908751407,5.897407888427844,3.7169119934191004
0.564,0.468,0.224,-0.104,-0.028,0.076,6.4210439265547485,4.033585736720648,5.128237625806753,4.9272000945034815,5.648498615649866
0.296,0.456,0.144,0.0,-0.008,-0.032,7.205586599616066,6.960479080574048,2.435603257646561,7.97190303328528,4.2204807826559545
0.448,0.668,0.308,-0.064,-0.68,0.104,-1.086309955622455,6.154300960077668,5.922733820587629,4.897026587098666,4.573650510464357
0.452,0.556,0.32,-0.036,-0.044,0.04,4.859399460930403,4.897883519652545,1.240210709245865,4.982653004407961,6.044831665277458
0.596,0.688,0.404,-0.168,0.0,0.064,2.505817090367272,3.5522454116300866,3.8318430097150022,7.039140975337511,1.203280074796051
0.472,0.304,0.128,-0.02,-0.108,0.008,7.784386674249397,6.004949751216509,6.515794920292787,5.123416603546199,5.403744121008548
0.436,0.628,0.296,-0.184,-0.136,0.016,4.378152195049336,4.8755397438891155,4.880361441472642,8.50114689310776,2.8300672691675146
0.4,0.532,0.212,-0.128,-0.068,0.132,4.164901263927355,5.668895925699438,4.405961989848032,6.113692294523038,4.801449812052196
0.436,0.392,0.228,-0.112,0.008,-0.016,7.757816604758325,3.654742571236132,4.532888842400629,4.838459361371116,6.458860107774685
0.408,0.452,0.228,-0.076,-0.12,-0.004,5.371960944665136,5.493520907311802,5.052824047880841,6.609934024605865,4.3081185519933864
0.6,0.492,0.284,-0.4,-0.032,0.024,5.321423663969243,2.0033432393295034,4.605379615319251,6.198496803662176,2.939395324080406
0.184,0.256,0.128,0.024,-0.04,0.0,10.13733441401364,10.244398536514407,6.418558488686212,7.245023065230521,4.5628393724126814
0.528,0.4,0.208,-0.136,-0.06,0.116,6.840408256148275,4.643359993747397,5.155309143244217,5.535935217713465,3.721659691140232
0.468,0.476,0.24,-0.204,-0.172,0.064,3.298595409705716,2.1713957469892007,6.552732298769795,8.503220339642633,5.281505039275358
0.464,0.424,0.192,-0.076,-0.14,0.056,3.968869635267858,6.1016140134752135,8.097512826107206,4.5981553078689235,4.612336402292738
0.404,0.4,0.228,-0.036,-0.056,0.028,6.9681473509051415,6.685992458254216,6.194304714539457,5.28581690220284,2.280372825088188
0.376,0.68,0.2,-0.16,-0.604,0.06,1.0222941772346767,5.101798679088471,6.790971988414844,8.984109348647113,2.1652033020781083
0.512,0.612,0.276,-0.024,0.18,-0.02,4.526693976411416,7.766808479388672,0.0008729804471565572,2.5340221049342877,2.5890376840933023
0.444,0.372,0.152,0.008,-0.132,0.028,3.969939232642186,6.075183124415348,7.557018139609941,6.07431896912311,6.563729813199066
0.176,0.312,0.12,-0.02,0.016,-0.076,7.287354116372895,5.205877850485254,5.824594366455438,7.679860360816658,9.193103964533911
0.28,0.248,0.072,0.008,-0.032,-0.032,7.379218002813541,7.039557170064492,5.464979917976078,5.393111075446399,8.230120694649045
0.416,0.396,0.22,-0.084,-0.032,0.084,7.047912866909874,4.60168555407364,6.002949534743143,6.971300357849779,6.049680387460191
0.288,0.388,0.172,-0.084,-0.1,0.04,4.6780122573286675,6.046941448049759,6.873760186125273,7.116861888734895,3.909045301547
0.352,0.384,0.128,-0.024,-0.072,0.008,6.731441172415871,4.869031790404419,5.323616069897704,4.967462669773668,8.45906063397009
0.3,0.516,0.168,0.004,-0.14,0.024,3.883763526827992,8.371397512614468,6.439569901553181,5.687071750835336,5.26924302894061
0.396,0.412,0.176,-0.052,-0.008,-0.028,5.257635478521228,7.328717432780719,4.750777312517819,5.100911983793184,5.279311295008911
0.492,0.588,0.288,-0.024,-0.116,-0.012,4.068189231330169,5.86762978324159,4.060664785163826,2.9985507931230773,4.034095499023943
0.736,0.416,0.36,-0.184,-0.068,0.068,6.515586938711045,0.8885944187254857,5.9535946072068455,3.3723050604722875,6.198382127123137
0.452,0.688,0.292,-0.252,-0.16,0.076,2.6863792072259196,2.5447270332716307,4.2303240604658,7.672152637358874,4.61434440232346
0.564,0.416,0.236,-0.084,-0.016,0.012,7.695044102165982,5.095930758528626,2.2934592355312375,4.471516520951353,5.443187641386768
0.556,0.384,0.22,-0.028,-0.076,0.072,3.548345848243356,3.9310345801279434,7.14204361124753,3.075337278439818,6.164518611207084
0.348,0.324,0.184,-0.004,0.0,0.052,5.228078535174841,5.200613093256257,4.3782133410952735,4.979347606686664,9.6471435403218
0.588,0.556,0.32,-0.216,-0.184,0.064,4.0802697021959595,3.1510923399529798,5.6856828224008975,5.683414501661175,2.918603571533373
0.332,0.448,0.188,-0.016,0.004,-0.028,6.970974310090163,6.964417526236758,1.1420426681457623,3.6738262992368167,6.250978181101266
0.484,0.532,0.304,0.036,-0.128,-0.028,3.3007932208212694,6.45984830948445,5.350949036919568,1.2877072862523273,4.437738373373409
0.228,0.172,0.04,0.004,-0.032,0.052,8.324416723305433,6.0038724509869565,8.165607967532445,8.697616278628779,5.128269036230583
0.292,0.236,0.024,0.0,-0.008,0.008,5.97043872474398,5.99669461380423,5.770053790925227,4.714264011817122,10.37712906915618
0.396,0.448,0.196,-0.072,-0.168,-0.048,4.28433069000687,5.99921144306534,7.925268744008111,6.266461559837478,4.3152624868017275
0.556,0.44,0.244,-0.068,-0.06,0.008,3.588420148336499,4.667233771543183,6.2898754133676995,3.5412935262978453,7.061922373095367
0.352,0.424,0.168,-0.088,-0.108,0.02,6.500218396870461,7.789081502935882,4.758969241966684,4.614275165578783,4.5731059876048885
0.36,0.372,0.14,0.008,-0.024,0.064,4.426972344226277,6.221745924808087,3.481693814954918,3.118292346234682,9.550489814412371
0.608,0.42,0.324,-0.024,-0.088,0.08,6.174248607527777,4.517931792438906,4.218901547552926,3.065237306827983,5.682186946697354
0.216,0.452,0.14,-0.084,-0.292,0.064,2.5817841445535143,6.027454654327001,7.891477297754209,9.67371261265653,3.1616275101549145
0.372,0.664,0.228,-0.048,0.064,0.016,4.278672496775509,6.825411103167771,1.945360715063467,6.053419776876318,4.532808418812139
0.532,0.448,0.292,-0.236,-0.008,-0.036,7.524388880983981,3.4552248247175514,4.571469776910309,4.850444609564233,5.227719643032274
0.468,0.372,0.184,-0.032,-0.112,0.032,7.1623007145402635,7.256010295878903,5.454948161495718,3.434031671134562,2.841596536597703
0.548,0.664,0.372,0.056,-0.124,-0.012,3.1343349030373835,4.836676402142757,4.362715622817224,2.475079307000165,4.48452270770588
0.416,0.472,0.184,-0.032,-0.044,0.108,5.1857735966752525,5.4311981213796985,4.597836396529976,6.432275810397964,6.158691125910737
0.456,0.504,0.264,0.004,-0.096,-0.02,5.005775308669911,5.790929577406779,5.2924384170955605,2.6864771849795055,3.8766230174939587
0.664,0.58,0.412,0.116,-0.3,0.0,2.4369481612628876,3.8436293836315576,6.013826598377181,1.115674317132341,3.7044846650479295
0.376,0.38,0.116,-0.116,-0.016,0.02,5.908913860713561,3.5840967721369834,4.61679602306467,7.235065815753046,6.780004927326224
0.632,0.576,0.392,-0.252,0.176,0.004,5.267878366180739,2.398439208293526,0.797491769610672,6.402381212092957,0.33812532545603435
0.56,0.3,0.244,0.004,0.056,-0.012,6.87047347254355,3.977696140169504,6.435308962850593,1.053120231588947,7.887882990070274
0.612,0.268,0.152,-0.196,0.012,-0.008,5.943294314211072,2.3327456659353896,8.093908244296035,3.6108546765068033,5.27624970765698
0.388,0.392,0.18,-0.292,-0.048,0.028,5.6819657826849905,2.9812906730471767,4.607108556322608,6.767575732748019,4.557902845192314
0.516,0.5,0.232,-0.044,-0.06,0.0,5.842673708137745,5.104574579944713,4.410731007353462,4.815669477274746,3.5721553157895958
0.44,0.532,0.228,-0.092,-0.032,-0.012,6.628728986656141,4.542572478229272,3.078616431856859,4.907918895409461,6.23249023118649
0.548,0.616,0.388,0.072,-0.18,-0.028,3.623909571871745,6.374778281564824,4.621176477898334,0.5867626947057296,4.668281909708088
0.572,0.364,0.256,-0.172,0.004,0.0,7.612295032673796,3.59078783131269,4.880633140112323,4.131853450667848,5.635878085296466
0.364,0.684,0.232,-0.072,-0.224,0.056,2.3637757329575537,6.610242548488168,4.901293997182968,8.594232574642286,4.8346429425812865
0.364,0.228,0.072,-0.064,0.012,0.02,5.527604762184176,4.06825771954317,8.269312973714172,5.879464000477013,8.265044041629178
0.496,0.428,0.196,-0.044,-0.172,0.064,3.5066391661535192,6.192811174859249,7.47999016287471,3.682413618578221,4.182666285657297
0.292,0.384,0.244,-0.084,-0.02,-0.032,9.90863740160918,6.374953257314039,5.114263000178916,8.799692288944112,3.419409045289478
0.448,0.364,0.172,0.008,0.0,0.0,6.220740907771202,5.931277253597855,2.9936129743844155,3.509858975746771,6.9437453204126856
0.452,0.584,0.292,-0.156,-0.46,0.152,1.5068999088115551,4.4843914904278535,6.473989741867583,4.860971373608569,4.1545461174655465
0.32,0.456,0.224,-0.004,-0.088,0.012,5.136064738333934,4.918111384495195,3.7286168828999653,7.671422680870995,7.608935047337168
0.836,0.564,0.536,-0.036,-0.2,-0.052,1.6343141665496512,0.5610461642369193,5.826182128483445,1.1482482642703182,6.425764913313088
0.488,0.396,0.204,-0.04,-0.116,0.02,4.902627523965797,5.501389096303871,6.848216358683339,4.92602920922171,4.166580826663342
0.548,0.64,0.412,-0.044,-0.128,0.02,2.821510977331551,5.0658558243997005,2.932235389526908,2.9182101509487053,6.580746888980704
0.524,0.492,0.28,0.0,-0.084,-0.004,3.742120394345927,6.3038772646618915,4.995835556692868,2.662336404697835,5.792688349173953
0.512,0.544,0.296,0.036,-0.12,0.036,4.46579666574061,6.147661353931895,4.544887263504355,2.6957817905567087,4.844573661038458
0.368,0.464,0.152,-0.236,-0.04,-0.06,6.759240392005488,2.5771192672346293,5.195600014394211,7.673636369048264,5.161643641863929
0.26,0.336,0.06,0.036,-0.124,-0.008,5.36010701959981,11.558671094265701,8.42279224676995,6.90478585425804,2.8856039390910784
0.444,0.496,0.236,-0.132,-0.136,0.148,2.2252713202563927,4.109724919930715,6.412579263778361,5.9824086991966885,7.317262309366798
0.364,0.352,0.116,0.052,-0.044,-0.008,4.271218957985262,5.831548155379208,6.889314926468613,5.271437842837149,8.022919360976452
0.332,0.384,0.116,-0.164,-0.024,-0.084,7.502523992280968,5.554991538973835,5.593623431313972,8.339327358163063,2.8081494143699106
0.708,0.52,0.404,0.136,-0.28,0.048,2.9951464036079978,3.507034966438831,6.64872839527948,0.6412027382925389,4.782565255717697
0.348,0.348,0.192,-0.064,-0.06,-0.02,5.8015019204494385,8.53413258166207,5.472617252337004,5.5017735067023015,5.875644411011953
0.324,0.6,0.276,0.012,-0.472,0.044,0.5754490577719116,7.354623930959622,6.125596509819204,5.071501670009759,6.035330533332834
0.316,0.504,0.14,-0.02,-0.1,0.04,6.551067899979575,9.957248723726773,4.079473859817767,3.958520330860951,2.9715006437045335
0.556,0.484,0.304,-0.188,-0.28,0.044,2.532075158713641,3.410603159658062,10.091175186858871,5.644560569682613,1.3023780820718023
0.64,0.36,0.184,-0.568,0.016,-0.032,5.808537375049499,1.2289607909709503,6.438335275588089,7.118694402810842,0.7222124544963409
0.384,0.428,0.164,-0.08,-0.096,-0.008,5.696573788175705,6.139667560907446,6.901564497436421,5.844602848879332,1.9925242624537756
0.444,0.544,0.244,-0.072,-0.088,-0.04,4.945012761809923,7.264348336245886,2.272350465973208,1.2318928095876718,5.87814060677719
0.612,0.632,0.396,-0.024,0.116,0.036,4.474284312213414,3.7327541805789908,2.2951601187138375,3.4498287831128893,2.1922885939054786
0.408,0.568,0.304,-0.052,-0.3,0.112,0.1871717911748796,6.2452413973263035,7.13224668961891,5.92683982318192,6.561203502475809
0.564,0.5,0.304,0.02,-0.048,0.076,5.53758609864747,5.372058606892687,4.35881707810689,3.494935240346294,2.112138652628017
0.488,0.52,0.312,-0.06,-0.02,0.144,3.410165729995315,2.8180336038694302,3.746669801089127,4.33656782563868,8.417769424588142
0.428,0.452,0.28,-0.072,-0.08,0.024,5.021708374686322,5.916073292748322,3.8155506671292416,4.448561330095927,7.706182393287121
0.616,0.432,0.28,-0.048,-0.06,0.028,5.6304811524808605,3.5178583681152946,6.249919384719391,3.3624642771203233,4.188656104070835
0.608,0.624,0.368,0.008,-0.156,0.02,2.1959956689315,3.592831887078157,4.164481183390826,0.5221130363807429,6.177181941308704
0.432,0.348,0.18,0.0,-0.056,0.024,7.124766621626803,4.910497759395754,6.4059348565015535,3.865933784140924,6.56562142854332
0.392,0.468,0.244,-0.124,0.032,-0.06,5.488509003432573,4.2263740423064196,3.392821322906677,5.963886777529241,6.351180767506294
0.464,0.6,0.352,-0.028,-0.02,-0.032,4.362880240114135,6.004747780512984,2.3207079322542388,2.0043422563122433,6.591439009195588
0.384,0.356,0.164,-0.12,-0.036,0.108,5.145930820956907,6.456735743327384,8.349708796179048,7.17657511707006,3.7277092443194784
0.596,0.3,0.176,0.0,-0.096,-0.04,7.566136769669622,6.39671229640098,6.3369131547705,1.9475200118582054,3.258520236058728
0.488,0.46,0.204,0.044,-0.02,0.056,6.546124662077948,6.667414504234471,6.266956534339341,2.7769767285005624,3.649913151433942
0.612,0.764,0.456,0.06,0.028,-0.016,3.095379688492298,4.36278317918964,3.7266640038946646,3.6374597219421942,1.297311725380454
0.584,0.572,0.276,-0.212,-0.264,0.068,3.5339919580439005,3.052908573598218,5.434234683739055,4.502770126181252,3.840923926419766
0.396,0.24,0.116,0.1,-0.004,-0.096,5.056015487055103,7.06037408052455,8.444760159563831,1.852103685997045,9.271922868932746
0.692,0.596,0.408,-0.316,0.012,-0.088,4.421657083134254,1.8574130082873181,2.759088314161675,5.148654597023079,3.5172887715612573
0.28,0.492,0.124,0.032,-0.18,0.02,0.9928719676221016,6.253194652779332,6.295503100576872,5.369836967344589,7.8312042104402675
0.296,0.32,0.168,-0.012,0.02,-0.088,8.46580446157023,7.231939214328153,5.03537940901842,7.988339335547412,3.273359034812688
0.336,0.5,0.14,0.012,0.008,0.036,4.361947696370893,8.12428650791615,3.320424947859441,5.222165846414032,6.883385032561442
0.528,0.568,0.304,0.04,-0.092,0.028,4.232917338200739,6.0677708296162445,3.56869802568262,0.731683119607843,4.395515693834752
0.636,0.58,0.376,0.012,-0.084,-0.008,5.1736876244497,3.2460745687202985,5.063976047066196,2.6198141157136097,3.005663002913782
0.42,0.536,0.26,-0.044,0.036,0.064,5.30060819862318,7.460895494300553,2.366778559828226,3.337474304499234,6.503329477369878
0.532,0.532,0.288,-0.32,0.1,-0.004,6.163666435066817,2.764312519915326,1.1342371052489058,7.605218034086091,2.403790343127013
0.352,0.232,0.08,0.032,-0.052,-0.004,4.8770485178839165,6.007542003798294,8.05107703942423,6.1457939335060825,6.929309084283392
0.468,0.572,0.216,-0.116,-0.12,0.1,3.8073829161964605,5.668459151341932,4.626334664835126,5.539786396602236,4.384784541172916
0.412,0.42,0.192,-0.192,-0.04,0.064,4.665127800503555,2.246018665700722,5.3134425049161775,6.860169721073928,6.5444248796422695
0.736,0.736,0.584,-0.08,-0.288,0.056,1.5187927237870231,2.1918990438053223,3.7853015821324227,2.093542971935016,5.194839568255962
0.42,0.62,0.28,-0.092,0.116,0.04,4.231273936016926,7.0447575930590425,1.5193390605027575,5.496091740993109,3.445750750432505
0.256,0.46,0.116,-0.072,-0.148,-0.052,6.6106166240778155,10.454199100489776,6.134962668124189,7.802052361206535,2.628512831114273
0.316,0.312,0.14,-0.056,0.028,-0.052,11.062400157667192,3.7607396529344426,0.3050760789573381,9.083590085883658,5.339979950104409
0.452,0.356,0.224,-0.024,-0.004,0.004,10.055783472666135,5.34292104736701,5.886026784438931,5.958779933655111,5.2603804824891265
0.292,0.664,0.244,0.004,0.02,0.048,2.772724809917439,6.564962809680471,2.743620563707105,7.864580035329954,4.529417158058737
0.328,0.424,0.152,0.068,-0.032,-0.068,4.100572974908057,8.45235241233397,6.2409470524629995,5.146862245261143,7.032498224852425
0.58,0.764,0.408,-0.156,-0.072,0.012,2.1336971616815656,3.6584743197462597,3.438408891981055,5.55428998890573,2.9411883029373866
0.508,0.436,0.272,-0.212,-0.08,0.06,4.834366741211149,3.473002038175922,5.605559621111389,4.779156169413895,4.906417396192628
0.624,0.532,0.348,-0.228,-0.056,-0.004,5.41049723493093,3.167946850787427,4.964647958050954,4.771661126997109,4.246205410127035
0.54,0.452,0.288,-0.052,-0.04,-0.012,4.106826606288648,4.671236758643573,4.936841576963955,3.853208982458866,5.44631034215968
0.524,0.436,0.176,-0.072,-0.228,0.052,4.223298223876845,5.180511564210219,7.621728634255657,5.018686350154483,2.214105969587776
0.48,0.576,0.264,-0.096,-0.192,0.04,3.694628389242543,5.559753422097676,5.225848639367163,6.582484732438396,1.715623851125331
0.492,0.264,0.212,-0.188,0.016,-0.02,7.723352982208042,4.398905804870397,5.06268861899313,4.260417766032826,5.232766683505706
0.556,0.372,0.168,-0.108,-0.064,-0.036,7.372135996206584,3.5828642828691786,6.657427872274723,4.14295463522602,4.145387558892779
0.524,0.448,0.228,-0.052,-0.016,-0.004,6.32476622286744,4.66483221844925,3.9156425463187876,2.567835040027664,6.54263410946877
0.284,0.408,0.14,-0.032,-0.204,-0.1,2.425700325606329,6.227844262086023,8.027091111547023,7.252800757586238,5.614626436414635
0.432,0.468,0.26,0.024,-0.04,0.016,5.116610892355385,6.549455785124305,5.329568545908483,3.8077772107261385,5.171761017609713
0.388,0.284,0.16,-0.136,-0.068,-0.036,5.533306540012423,3.2258477694444636,7.549899504846499,6.322329603788257,6.637235921810204
0.512,0.468,0.276,-0.108,-0.252,0.048,2.2099597958128996,4.249454260653948,6.986975191907481,4.199462197329282,5.391414941980805
0.348,0.6,0.22,-0.044,-0.32,-0.012,2.955988820320685,6.388748290802868,6.871107877188423,7.880957632416957,2.9113488640998
0.368,0.3,0.116,-0.036,-0.036,0.024,11.520223426494276,7.074980030009161,2.636226690827933,4.92782966512261,3.9627234789295573
0.368,0.56,0.216,0.0,-0.076,-0.004,4.955963667036109,6.183481227998037,2.041877432524131,6.389622654172472,5.217025160538701
0.472,0.292,0.124,-0.128,-0.048,0.04,7.896733561575237,6.974576364989238,5.589074129392804,3.117547267122025,5.531059184132681
0.504,0.668,0.348,0.044,0.116,0.032,4.3244555061524945,6.318735564169093,0.8306140813620493,4.95866730590745,1.7578642739334835
0.304,0.38,0.18,-0.084,0.02,-0.016,6.3296803121508365,6.649684817498561,3.5285944801816678,6.6087999659219285,5.832354891886048
0.42,0.696,0.372,-0.024,-0.032,-0.016,2.4198964713984634,6.278020916701109,2.1564981465674986,4.608481285546767,4.236774377080028
0.524,0.688,0.332,-0.016,-0.084,0.012,2.9680691864057263,6.841838518232229,2.9377704480465736,2.250600898946824,3.731201222492569
0.42,0.336,0.148,-0.076,0.0,-0.044,6.675744025139159,5.803846686542996,6.063357061269707,4.435177145467101,7.236957759901595
0.364,0.496,0.172,-0.16,-0.144,0.08,3.07001963163444,4.345479591473394,5.809870545382494,6.96632988254103,6.599013416039133
0.688,0.48,0.384,0.072,-0.136,-0.056,1.7866852015743961,3.515634947057796,6.958076668050684,-0.42388447150410524,6.468233521982284
0.62,0.552,0.316,-0.156,-0.104,0.076,3.215763975394798,2.489518500129021,5.4587583597251115,4.93722367018633,6.308054490853724
0.356,0.544,0.196,0.036,-0.036,0.032,6.169059147282602,7.993694862765141,2.7591036625289904,6.0214354427363865,3.799689341652466
0.464,0.408,0.248,-0.028,-0.064,-0.028,6.086146917949755,5.267177399465932,6.390200099080449,5.447075854644782,4.043008693919717
0.244,0.348,0.064,-0.012,0.032,0.012,5.420278650825957,5.563302908808881,5.66396751403797,7.535348910294642,9.52040560307516
0.448,0.584,0.272,0.036,0.036,0.072,5.326936097089239,8.173051759465208,4.315395174584471,4.1112985898415975,0.2832397661029109
0.888,0.68,0.624,-0.464,-0.252,0.036,2.568736213423581,-0.33659153694293575,5.499126623102633,4.579355630603062,2.2547262963849355
0.44,0.344,0.168,-0.088,0.02,-0.076,4.718602894865448,5.441935303385402,7.236617318589198,3.7241283005390446,6.247097133709526
0.464,0.476,0.276,-0.016,-0.048,0.0,4.90430300257746,4.742466329417363,3.744652071946982,5.037197245850616,7.083613696447321
0.488,0.528,0.272,0.028,-0.468,-0.016,-1.408682462872945,6.113127318497892,7.804117866421357,2.8864457703159205,5.489083476312467
0.324,0.468,0.248,-0.024,-0.076,0.06,5.332167382360254,7.096552752686378,5.4241432092439785,4.081791266394546,6.088919646880258
0.096,0.1,0.068,0.028,0.008,0.028,10.465767901629278,9.860903415219674,8.832255205017011,8.53273672432835,6.5829542541523285
0.82,0.692,0.6,-0.42,0.012,0.024,3.7332457408877437,-0.8396733378505923,2.2944119573345114,4.388729598712974,3.5931088833041978
0.308,0.204,0.024,-0.044,-0.08,0.052,7.10558132448242,6.635705841322013,8.99065465510596,8.627098309019754,4.722894340130962
0.656,0.472,0.312,-0.024,-0.228,0.06,3.607119626478332,2.498547480022576,6.101153523905559,3.732170134317009,4.061732535490639
0.336,0.456,0.12,-0.064,-0.044,0.02,7.531821103435557,6.382269703993462,4.284990995680721,5.3892387067732335,4.181788286014335
0.44,0.476,0.204,-0.076,-0.06,0.024,6.51325295274237,4.958026608967842,5.05049623016395,4.399464503948382,5.071297987813921
0.512,0.48,0.248,-0.1,-0.136,0.1,3.860187557491175,5.07768811141021,5.28833539458946,4.066550103456732,5.952835015634482
0.516,0.468,0.24,-0.032,-0.044,-0.028,5.792969800379003,5.426245671614696,4.5281026131143465,2.648295745779464,3.3561343968405093
0.512,0.36,0.24,-0.028,-0.148,0.08,2.2042436621560175,4.847938728232738,8.407339320302498,2.968775561981658,5.542582286800276
0.312,0.404,0.124,-0.124,-0.168,0.06,2.32214126715464,6.7754290610998265,7.221695956785646,5.231195827729292,6.106664669342654
0.528,0.144,0.04,-0.044,0.016,-0.012,7.740340318202289,5.247567054307989,9.75849821858505,4.181786124843351,5.369150119415948
0.488,0.404,0.228,-0.068,0.04,0.012,6.852804741595531,4.373535428320276,5.03044107583869,4.580934673577809,6.619498604454575
0.596,0.348,0.256,0.036,-0.024,0.036,6.968058000990466,4.304576219142032,6.335806315744161,2.8853496802282983,3.701422680759774
0.516,0.324,0.216,-0.096,-0.088,-0.016,8.640465673360119,4.570874949188885,6.824664421480707,4.68274604691532,4.586896845381072
0.284,0.416,0.116,-0.076,0.04,-0.036,4.383279691999397,7.3935409481348024,5.014965224759219,5.436014384534243,8.4404614980447
0.548,0.596,0.32,0.02,-0.312,-0.06,3.456515928782923,6.4550192243967714,6.96640609283812,3.653957293087366,2.4379421734873676
0.312,0.28,0.088,0.008,-0.052,0.012,10.072242171696193,9.842566776054323,4.166943204530435,6.023033730781313,4.062150850103218
0.656,0.32,0.216,0.084,-0.108,0.024,7.607455641483313,3.731583268134348,8.085930669667928,1.5924248345701053,4.922984530460215
0.56,0.448,0.232,-0.048,-0.056,0.04,4.987909926158335,4.433586741687379,4.819713309132367,4.160893152638501,4.9222938448882205
0.348,0.58,0.176,-0.076,0.044,0.008,5.817800095405907,5.493703345293923,2.4827154477769735,9.174682492786873,0.7454049843757815
0.248,0.52,0.072,-0.104,-0.076,0.012,3.87837402141586,6.956352132945909,3.514185158357831,6.411062086778308,7.282701862357047
0.752,0.392,0.256,0.092,-0.08,-0.036,6.948452760518897,3.0769160506418487,6.805061497349031,0.55150022638988,4.399365631068926
0.492,0.38,0.184,-0.12,-0.092,0.052,7.326405200662645,4.302771768632526,4.946535160846092,6.508023135117868,3.6815561126567853
0.596,0.396,0.184,-0.032,0.0,-0.008,7.619663911275309,4.547838578224875,4.558207404506438,3.753633610091006,2.0581791748346863
0.496,0.58,0.228,-0.212,-0.044,0.04,4.9905168151999675,5.0605323385089624,2.8617414264120082,5.331460452658723,3.8598711806600567
0.36,0.48,0.24,-0.112,-0.136,-0.032,5.5932475627487666,5.458610040563341,5.909343527870971,7.369174460706624,4.641043550446528
0.364,0.632,0.26,-0.056,-0.112,0.096,0.5773469958109985,4.919937825793817,3.4607746404522817,5.5585556788443204,8.205885939690443
0.38,0.564,0.224,-0.02,-0.136,-0.052,3.368294753764387,5.759523107143616,3.9932445411320794,4.471634511959657,6.245908681107446
0.28,0.228,0.076,0.02,-0.044,-0.008,8.270233399682196,3.1082908102012397,5.9859038404661895,8.88622395655451,6.820769191968555
0.412,0.572,0.232,-0.04,-0.06,-0.02,4.834375655062799,5.534421509740118,4.583871748919263,6.512865921115457,2.259305987064495
0.944,0.548,0.492,0.228,-0.152,-0.084,5.084501072357829,-2.172624162717824,4.091737877993214,2.0414335622973954,3.051126179414564
0.428,0.308,0.144,-0.004,-0.056,0.028,6.916418367416675,5.022582959532155,6.31802446032756,6.7452274344585925,6.643872970173192
0.352,0.36,0.176,0.004,-0.108,0.024,7.655599883404992,3.034267700449322,3.3109765690224044,5.3960472784946125,8.904637223076053
0.824,0.468,0.428,-0.104,0.068,-0.012,5.846609335666337,-0.008817906765882455,1.5179623121239225,1.7382574675385856,7.308884869327041
0.744,0.54,0.428,-0.352,-0.14,0.108,4.907866103598947,1.5328315146031541,7.201639682134055,5.11667612671961,2.1110931908991293
0.452,0.272,0.124,-0.056,-0.06,0.004,8.181707597305202,4.603577422182816,6.946372193456552,4.755278577474504,6.318529530664453
0.288,0.78,0.244,-0.096,0.236,-0.06,1.8593374680588584,6.290744272830991,2.5155094505205047,9.348401398756017,1.4407600104051514
0.248,0.396,0.06,-0.084,0.004,0.016,8.721567234839364,5.219186039354929,3.0237150077990593,8.47554666260875,7.557210686304902
0.4,0.372,0.188,-0.092,-0.076,0.048,4.932082529818216,6.137271570608444,5.937002520924901,5.5136846138928775,7.111846520874254
0.444,0.508,0.216,-0.092,0.032,0.06,6.58869175214985,5.58057521624423,4.467104509096584,5.110183873546957,4.14470058924605
0.548,0.552,0.3,0.04,-0.104,0.072,4.125693501892073,6.9172005310439,4.7318577429085655,2.746113046904674,3.499634720346583
0.7,0.576,0.404,-0.012,-0.072,0.028,4.59253740633036,3.2956491189660566,1.5927144263450712,2.1584865621121265,5.441003826950584
0.38,0.356,0.112,-0.068,-0.16,0.068,3.4760616896333416,6.475357236077856,7.537864700414605,5.683242008400561,5.014850980652996
0.364,0.408,0.172,-0.22,-0.024,0.092,4.330794937997769,3.7921499979114213,5.853395677355795,7.182969584926996,6.420511794393773
0.488,0.38,0.196,-0.012,0.004,0.048,7.900506105323595,5.926492796557101,3.7957981847407014,3.0887229984508258,5.589206091101664
0.516,0.404,0.208,-0.1,-0.064,-0.036,5.467761748326154,4.627991376978293,6.072973087087007,3.134280307955134,6.504878910655007
0.568,0.692,0.396,0.012,-0.176,0.004,1.7204816998082886,4.603825099044364,4.283537169988368,3.383501181713906,4.863500897125474
0.568,0.544,0.24,-0.056,-0.128,-0.008,3.8058341509921148,4.94531406608117,4.773164654575402,4.591314643555747,2.5990248589953358
0.676,0.396,0.288,-0.024,-0.2,0.096,5.7628573421330405,2.239617807140832,6.411970680996863,3.443843652218894,2.686796538973373
0.6,0.62,0.372,-0.056,-0.312,0.088,0.9809614501661823,4.386919165814142,5.610389921404576,2.6058800527768247,5.938974472772546
0.608,0.284,0.188,-0.248,0.008,0.008,8.144735324493784,1.699669729053383,6.903448234727342,4.426596046522261,5.785864258607661
0.656,0.424,0.256,-0.116,0.044,0.064,6.370701270729043,2.9692782123414103,2.9815707548962918,2.769472122429155,4.485202903162611
0.416,0.512,0.224,0.0,-0.18,0.02,4.077147979702412,8.082297936528514,4.03358707534324,1.5670964385793251,6.823062670820541
0.44,0.428,0.236,-0.016,-0.02,-0.028,7.421866090794353,6.602786804078196,4.15612222794178,4.659509325550705,4.039792629206488
