0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,-0.2128,-0.1464,0.0408,0.0136,0.0064,0.02,-0.0104,-0.0072,-0.016,-0.0008,-0.0392,0.0112,4.605783480727778,3.397234149794771,7.438655840190465,5.971125228539081,2.1289138302140196
1.0,1.0,1.0,-0.0536,-0.1904,0.0632,0.0088,0.3216,-0.0008,-0.0168,-0.8696,0.0304,0.0192,-0.116,0.0168,-0.8880785317923854,5.76939983563557,2.364994683845516,6.272723609035831,5.090742267656257
1.0,1.0,1.0,-0.0448,-0.0248,-0.0072,-0.0104,0.0112,-0.0008,-0.016,0.0144,-0.0096,0.0104,-0.0128,-0.0216,7.4368296278350545,3.179524475707788,4.6972364642410644,3.2895832970033956,7.353659316091675
1.0,1.0,1.0,-0.3048,-0.5584,0.4456,-0.032,-0.1696,0.0432,-0.1128,0.1712,-0.0488,0.1168,0.2136,0.0248,0.023884687059624987,1.1035052686957103,4.499261526243898,3.864586513746293,4.674981451873553
1.0,1.0,1.0,-0.276,-0.0544,0.0216,-0.0192,0.0096,-0.0048,0.0624,0.0128,0.0128,0.0104,0.02,-0.0224,5.797612245043789,1.6709748359232746,7.770159292473291,4.545781120488002,4.6135689777299955
1.0,1.0,1.0,0.5672,-0.1008,-0.0888,0.0504,0.016,0.0088,-0.1776,0.0136,-0.004,-0.2448,0.0376,0.012,3.711816370063407,0.8139062744222003,7.21439724457205,2.0829140646348394,12.339359656612514
1.0,1.0,1.0,-0.0728,-0.0504,0.024,-0.052,0.0296,-0.008,-0.004,-0.0304,-0.02,0.0024,-0.0184,-0.0272,3.599329657149158,3.5289830937130153,2.575976099182454,5.364001461067907,5.460742540320467
1.0,1.0,1.0,-0.0976,-0.0936,0.0904,-0.0824,-0.0608,-0.0184,0.0808,-0.016,0.0104,-0.0128,0.0008,0.0296,3.4244556691389088,2.467827478295737,4.229507986343297,5.395936235007895,6.259558997508998
1.0,1.0,1.0,0.0032,0.0016,0.0032,-0.0232,0.0392,0.0064,-0.0024,-0.0184,0.0208,-0.0192,0.0256,0.0016,3.86863727000435,4.019265092089002,-0.05385222871592976,4.186641793485665,7.418877000925504
1.0,1.0,1.0,-0.1304,-0.0712,0.2592,-0.2104,-0.112,0.0616,-0.212,0.0144,-0.0184,-0.6672,0.0088,-0.0152,2.708428743455065,-0.8902762017239665,4.173412146766997,2.7791183138877873,7.048591738173319
1.0,1.0,1.0,-0.1648,-0.1704,0.0696,0.0112,-0.0192,0.0208,0.0192,0.0576,-0.0256,0.0192,0.0088,0.02,3.1525344617691133,2.2994128314924644,6.365556270091747,3.877202632735277,4.824458465808174
1.0,1.0,1.0,-0.0864,-0.3064,0.0952,0.004,-0.0424,0.0304,0.004,0.032,0.0168,0.0184,0.0336,0.0168,1.297753461916761,3.7499674986605553,7.013465198340679,7.798829399092671,4.520227663552774
1.0,1.0,1.0,-0.0464,-0.0216,0.028,0.0096,-0.028,0.0072,0.0032,0.0224,-0.0048,0.02,0.0048,0.0392,5.076346328671904,4.429219188928161,3.6725648487549005,2.619916169273695,7.040762947939013
1.0,1.0,1.0,-0.0656,-0.0704,0.0,0.0064,0.0264,0.0072,0.0104,0.0152,0.0032,-0.0248,-0.012,0.0016,5.757475561047603,5.104828933361306,8.209946836568111,4.261086573187555,3.767441761869895
1.0,1.0,1.0,-0.0256,-0.0512,-0.0224,0.0056,0.02,0.0304,-0.0032,-0.036,-0.0072,-0.0296,-0.004,0.0144,4.4111730253449455,5.041497041171688,3.0141151210222468,2.733212418935719,3.559490829152894
1.0,1.0,1.0,-0.1688,-0.06,0.1168,-0.3496,-0.0544,0.0424,0.1296,0.0288,-0.0032,0.092,0.0296,-0.0256,3.670862465080467,1.034664638756508,3.5309560077835016,5.125321969833724,6.895557516732085
1.0,1.0,1.0,-0.3048,0.2568,-0.1696,0.044,-0.0392,-0.0384,0.02,0.048,-0.0168,0.016,0.0944,-0.0432,1.3022796267636312,2.4686656838767314,0.8797898309050547,6.719833128855902,3.143474086679431
1.0,1.0,1.0,-0.1424,-0.0336,0.0224,-0.1448,0.068,-0.0064,0.0592,-0.0056,0.0216,0.02,-0.0152,-0.0096,3.2614793386349086,1.9538837079271358,8.449003091768386,5.241591726446084,6.365744871793549
1.0,1.0,1.0,-0.0424,-0.0192,0.0088,-0.0184,0.0144,0.0056,0.0368,-0.0192,-0.0224,-0.0008,-0.0096,0.0024,3.525277490384535,6.172518585854334,2.4103311190614076,5.6738710221334046,6.282133259857752
1.0,1.0,1.0,-0.0728,-0.068,0.0048,-0.0176,0.0176,0.0048,-0.0224,-0.0096,0.0192,0.0112,-0.0208,-0.0096,5.130110260363908,4.636172310274684,3.795655009750615,3.8733009544656545,3.9984883780279086
1.0,1.0,1.0,0.0288,0.0208,0.0,-0.0256,0.04,-0.0016,-0.0248,-0.0224,-0.0072,0.0096,-0.0072,0.0008,3.8971743100166103,4.994135040773331,8.09828035361652,4.226556518627424,8.940517891093492
1.0,1.0,1.0,-0.0872,-0.1112,0.0496,-0.048,-0.0208,0.0048,0.0432,0.012,0.0184,-0.0112,0.0184,0.0248,3.5973058851729363,3.464018049756868,5.296823866189987,4.2489234880857465,6.0671643287805175
1.0,1.0,1.0,-0.1136,-0.1592,0.0376,-0.0112,-0.0208,-0.0016,0.0,-0.0008,0.0136,-0.012,0.0056,-0.0016,3.309648548366764,3.5644963985743914,6.247362978962171,4.156358482354178,4.501815114170163
1.0,1.0,1.0,-0.0216,-0.0296,0.1264,-0.1608,-0.0688,0.0152,0.0384,0.0008,-0.0136,0.0352,-0.0336,-0.0128,3.2045309066094863,2.0479091686150155,4.290553208648536,4.005318239375113,7.405604286366435
1.0,1.0,1.0,0.056,-0.0384,0.0112,-0.1296,-0.0448,0.0624,0.0232,-0.0296,0.0384,-0.1184,-0.0056,0.0328,2.966427083375722,1.2067522292808264,2.631928596356517,2.251953119350724,3.1897620139103715
1.0,1.0,1.0,-0.0008,-0.0936,-0.0224,-0.0504,0.004,0.0384,-0.0512,0.0032,0.0176,-0.004,0.0048,-0.02,4.981647252001824,3.762159260812038,5.722692416948744,2.3891546341016388,3.412070736758407
1.0,1.0,1.0,0.1792,-0.1272,-0.0248,0.0008,-0.0176,0.0296,-0.0104,-0.004,0.0096,0.0032,0.0088,-0.004,3.482391281404661,3.088875452086343,9.376374578607997,0.6722059451220597,2.3114667330587766
1.0,1.0,1.0,-0.1416,-0.0464,0.012,0.0384,-0.02,0.02,-0.0168,-0.0016,0.0184,0.0312,0.0376,0.0608,5.086187081042396,4.399456783437098,8.828098097649956,7.472963554805032,4.0116209432941
1.0,1.0,1.0,-0.0184,-0.1976,0.0,0.004,-0.0376,0.0208,-0.024,0.0088,0.0232,0.0136,0.0232,-0.0368,2.87675680114555,5.998044446611164,4.721321301055311,9.764178648147572,5.015167797028553
1.0,1.0,1.0,-0.0392,-0.0512,0.0056,0.4272,-0.024,-0.0176,-0.2488,0.0184,-0.0064,-0.0832,-0.0128,0.0016,3.723460425294679,0.42960086303840406,7.689731920284371,1.4897565282933685,5.7381967403300145
1.0,1.0,1.0,-0.0728,-0.0288,0.0152,-0.0288,0.0088,-0.004,0.008,0.0112,0.0064,-0.0008,-0.0016,0.0104,4.135048078911348,3.3725522270103303,1.7220730000273266,3.540810605392179,5.669055070524988
1.0,1.0,1.0,-0.0904,-0.0504,0.008,0.0,0.0032,-0.032,-0.0184,-0.0304,0.0008,0.0216,-0.0232,-0.0064,5.892239865370218,5.2039336336118325,5.089404736485552,5.429862803342282,4.506137738913632
1.0,1.0,1.0,-0.0264,-0.2,0.0088,-0.0176,-0.0776,0.0072,0.0104,0.0416,-0.0232,0.0072,0.0248,-0.0208,1.85077874948306,4.332947837849123,6.446444096685314,7.418054087052644,5.839748968234337
1.0,1.0,1.0,-0.1984,-0.0696,0.0168,0.024,-0.0032,0.0336,0.0272,0.024,-0.04,0.0016,-0.0144,-0.008,6.5281955893364,3.2074514057562142,6.6559330098598934,5.407578576243047,2.184212338625902
1.0,1.0,1.0,-0.0424,-0.0568,0.016,0.0032,0.0344,0.0104,-0.0088,-0.0032,0.028,0.0096,0.008,0.0,3.634053085132058,6.677069545276565,7.697567964541274,5.394029633088292,5.724719937130666
1.0,1.0,1.0,-0.0864,-0.0272,-0.0288,-0.0256,0.1064,-0.0072,-0.0304,0.0224,-0.0064,0.0008,0.0152,0.0192,3.0560464610933424,2.586603937978123,9.137680960805039,6.2506655192194644,6.873958107689545
1.0,1.0,1.0,-0.2664,-0.1312,0.0712,0.0024,-0.0008,0.0256,-0.0336,0.0008,-0.0248,0.012,0.0176,0.0088,4.94359387328019,1.9407782456504794,6.621244468244987,4.610957548856042,3.110835306549603
1.0,1.0,1.0,-0.0448,0.0192,-0.0032,-0.0048,-0.0152,-0.0072,0.0024,-0.0112,0.0232,0.024,0.0024,0.0008,5.447290349122139,4.7636074776883195,10.93515934221837,3.9331119190964863,2.7020049858703272
1.0,1.0,1.0,-0.312,-0.0008,0.0104,-0.4424,0.04,-0.0168,0.448,-0.0168,-0.012,-0.0104,0.0128,-0.0344,3.6008808199998827,0.5116657154920663,1.07760146560917,5.458142945088584,5.919065401796349
1.0,1.0,1.0,-0.0784,-0.0856,0.0472,-0.0128,-0.0024,0.0072,0.0184,-0.0024,-0.0384,-0.0312,0.0056,-0.024,4.323817047866537,4.690661067314678,5.441281821283211,2.852413677853301,4.892264034314034
1.0,1.0,1.0,-0.076,-0.1032,0.0064,0.0024,-0.0232,0.008,0.0008,-0.02,-0.032,-0.0104,-0.0272,-0.0264,4.724000435057534,4.198905883351845,4.410056348711522,3.292725119237429,4.992628186158248
1.0,1.0,1.0,-0.0136,0.0016,0.004,-0.0136,0.2528,-0.0168,-0.0224,0.0248,-0.0056,-0.0216,0.0416,0.0136,1.695087292205926,6.746874223063193,0.40555776557460455,4.428967790738889,6.646680237148917
1.0,1.0,1.0,-0.1568,-0.332,0.1192,-0.0416,0.0376,-0.0248,0.008,-0.6696,-0.0184,-0.02,0.6328,-0.0192,0.14412217299861885,3.426469189832534,3.40428849095711,5.038549469230807,4.794262771981465
1.0,1.0,1.0,-0.2264,-0.0232,0.0432,-0.04,0.0112,-0.016,0.0632,0.0,0.0232,0.0184,0.0216,-0.008,6.106165732625613,2.0481789902981857,4.7463058452113485,4.449266304836912,4.928139787182214
1.0,1.0,1.0,-0.0264,-0.0624,-0.0248,-0.0296,-0.0176,-0.0312,-0.004,-0.0016,0.0168,-0.0048,0.004,0.0056,4.096580385640731,5.060926294924833,5.960532713445127,5.7028178426506155,7.82351498993319
1.0,1.0,1.0,-0.0928,-0.0072,0.0216,-0.0088,-0.0184,0.0,0.0064,0.0008,-0.0344,-0.0032,0.0128,-0.0048,3.8296399351737778,5.387722060228487,2.757624153988835,7.0658084748609085,3.1688300050324942
1.0,1.0,1.0,0.0136,0.016,-0.0472,0.0304,0.1944,0.0088,0.0032,0.0616,0.012,-0.0064,-0.0176,-0.0128,1.3852796656896589,4.576730043162847,9.386179152066273,2.3784131899863423,7.589472202361046
1.0,1.0,1.0,-0.1488,-0.0056,0.2888,-0.5824,0.0168,0.0072,0.0488,-0.0168,-0.0064,-0.2672,-0.016,0.0144,1.8000640456185026,-1.6789124452209743,2.1057095046907586,3.120085914121762,7.356689938396843
1.0,1.0,1.0,-0.8112,-0.248,0.336,0.296,0.0056,0.0728,0.2504,0.0128,0.044,-0.6968,0.0264,-0.024,2.772224632967697,-0.47812917856937354,5.3658060210042136,6.164073674069173,3.1308628810780474
1.0,1.0,1.0,-0.084,-0.2624,0.0888,0.0032,-0.2304,-0.0016,0.0328,0.204,-0.0064,-0.028,-0.0136,-0.0048,1.3273770827033808,4.606984581355588,5.295392330039612,3.893254621608609,5.787695637200045
1.0,1.0,1.0,0.3296,-0.0736,-0.0176,0.0584,-0.2816,-0.0648,-0.032,-0.0312,0.0024,0.0312,-0.4792,0.0,0.25155754798977714,2.032164532953958,10.218380595186002,0.004891517949411117,3.050352129634875
1.0,1.0,1.0,-0.1432,-0.0248,0.0304,-0.008,-0.0024,0.0008,-0.0224,-0.0416,-0.0176,-0.0016,-0.0656,0.0128,1.8883218181227506,3.6564103530026744,1.907917672670039,5.441000347293718,4.086188284967706
1.0,1.0,1.0,-0.0832,-0.3248,0.0384,0.0152,0.072,0.0072,0.0112,0.0048,-0.0144,-0.0256,-0.008,0.0176,2.552756092374705,5.328076865844507,6.177696533414824,4.976010950500403,3.360323077762315
1.0,1.0,1.0,0.0264,0.028,0.0592,0.084,-0.052,-0.016,0.044,-0.0208,0.0152,-0.0696,0.0048,0.0136,3.9569710213020777,1.9109643333801924,4.364750161956697,6.162911073328943,8.358706253005973
1.0,1.0,1.0,0.0184,-0.072,0.004,0.1256,0.0,-0.0344,-0.0056,-0.052,0.0064,-0.0464,-0.0104,0.0184,3.9103062031585316,1.726079708465888,7.0642680511365175,1.4088489354080136,5.2396015443844055
1.0,1.0,1.0,-0.0456,-0.1112,0.0208,0.0368,-0.0032,0.0016,-0.0552,-0.008,0.0104,-0.0008,0.008,-0.0088,4.596462682296204,3.0371176307853505,4.042474397474871,8.481454685531538,5.434757367370351
1.0,1.0,1.0,-0.1216,-0.1408,0.1968,-0.128,-0.1048,0.0328,0.016,0.0792,0.0312,0.024,0.0192,0.0352,2.1113258258346694,2.3345225653387947,4.552667202187424,4.173182975592304,6.266406191736008
1.0,1.0,1.0,0.0304,0.0376,0.0424,-0.0128,0.02,-0.0008,-0.0328,-0.0072,-0.0336,-0.0344,-0.0096,-0.036,3.2332689168051343,4.4460050236549264,6.3823695432377345,4.333409757727122,8.37598076371032
1.0,1.0,1.0,0.0536,-0.0208,-0.2184,-0.604,-0.0736,0.0136,-0.0712,-0.04,0.0104,0.3064,0.0056,-0.0144,2.988639321995817,0.6072545563129559,5.147523384584171,11.819608102325414,7.711496659070656
1.0,1.0,1.0,-0.0312,0.0088,-0.0144,-0.028,0.1728,0.0104,0.02,-0.0112,-0.0248,0.0104,0.008,0.0184,2.3431351878739246,3.505339315224531,0.7135077703320611,2.8757903781696457,7.059788560999139
1.0,1.0,1.0,-0.1032,-0.0312,0.0576,0.0144,-0.0032,0.032,-0.032,-0.016,0.0016,-0.0048,0.016,0.0128,9.72342790226796,2.8103072293632145,6.341687704312163,6.827456655913312,6.2154715283311015
1.0,1.0,1.0,-0.0872,-0.072,0.0072,0.0056,0.0184,0.0336,0.0056,0.0088,0.0128,-0.0104,0.0032,0.0088,5.32044083941278,4.656278773465932,6.2803597907185065,5.814340630383594,5.691809508713437
1.0,1.0,1.0,-0.0256,-0.0536,-0.0072,-0.0272,0.008,0.0272,0.0584,0.0,-0.0072,-0.0104,0.0016,-0.0008,6.854596069553153,6.190034182603297,4.910620148167064,3.1952459844343615,4.35972260354003
1.0,1.0,1.0,-0.0424,-0.108,0.072,-0.0432,-0.0584,0.0296,-0.004,0.0504,-0.0112,-0.0192,-0.0112,-0.008,3.1464837178250824,3.983202424029055,5.862676999351878,4.738242699688568,6.71688444056818
1.0,1.0,1.0,-0.2,-0.252,0.0696,-0.016,0.0576,-0.008,-0.0024,0.0224,0.0008,0.0144,-0.004,0.0008,3.1004707565379817,3.5981045373705896,6.163297763212742,5.764421440713139,1.1992694382894507
1.0,1.0,1.0,-0.12,-0.0752,0.0336,-0.0296,0.0304,0.0408,-0.0104,-0.0104,-0.0112,0.0112,0.0056,0.012,4.904152879809986,3.872674343629155,5.089926851887833,3.856034059378401,3.94243731103871
1.0,1.0,1.0,-0.0544,-0.0928,0.0096,0.0264,0.0008,-0.0272,-0.0176,0.0184,-0.004,0.0032,0.0176,0.0336,4.575287950878271,4.257326929893214,3.869858686131562,3.721738355805427,4.584973101063707
1.0,1.0,1.0,-0.2808,-0.0048,0.0616,-0.8136,0.0416,-0.02,0.6904,0.0136,0.0256,0.4016,-0.0312,-0.012,4.9641175799150865,-0.9533223138393234,2.1201426885062298,4.4599319202576035,6.5945928807166485
1.0,1.0,1.0,-0.0672,-0.3032,0.0104,-0.0104,0.0248,-0.0304,-0.0048,0.0672,-0.008,-0.0312,-0.0312,-0.0016,2.3579954145675552,3.0115689287623626,5.961362507091284,2.403727136150932,3.716411464954572
1.0,1.0,1.0,-0.3512,-0.0848,0.2056,-0.3864,-0.036,0.016,0.0888,-0.0048,-0.0376,0.0504,0.0448,0.0088,3.141690208327025,-0.6933797092043399,3.373952607836961,3.8449428653997835,5.867685439759114
1.0,1.0,1.0,-0.132,-0.048,0.0216,0.044,0.0552,0.0416,-0.004,-0.0048,-0.012,0.0352,0.0208,0.016,2.7122887402880473,2.5353374730853497,2.3388732115482562,7.843051502421371,4.869302577022155
1.0,1.0,1.0,-0.0344,-0.188,0.0368,0.0152,0.0376,-0.0048,0.0288,-0.2944,-0.0128,0.0008,0.0256,0.0232,0.9627010996781347,5.548991005601034,2.9120870230542697,5.169950645932192,5.690767252945718
1.0,1.0,1.0,0.0096,0.0112,-0.0176,0.6472,0.1112,0.0672,0.0152,0.0048,-0.0104,0.3344,0.0272,-0.0096,2.544400173317368,0.6074179127644057,0.7318120375167965,-0.08500905797906455,8.000766726372596
1.0,1.0,1.0,-0.0992,-0.096,0.176,-0.0656,-0.0784,0.0032,0.0096,0.0032,0.0128,0.0136,-0.0064,-0.0248,1.6991635594715804,2.821091440855194,3.1709632710975044,5.37854156632198,6.953932131866298
1.0,1.0,1.0,-0.1296,-0.0456,-0.0168,-0.0208,0.0288,-0.0208,-0.0216,0.032,-0.0056,0.0256,-0.0184,-0.0232,6.268429990745904,4.244373878495937,3.0339572008414275,5.2414110618010445,4.542813246969068
1.0,1.0,1.0,-0.052,-0.152,0.0248,0.0,0.0424,0.0008,-0.016,-0.084,-0.0216,-0.0008,-0.0072,-0.032,1.920703187305938,4.112716414717298,3.070540725242678,2.78208196539505,5.33356225547827
1.0,1.0,1.0,-0.0488,0.168,-0.0152,-0.0264,-0.1848,-0.0112,0.0,0.0112,-0.0048,-0.0256,-0.0608,-0.0048,0.9147501802245124,6.653360422983834,1.9573689365327525,6.758706881089808,2.717926725133368
1.0,1.0,1.0,-0.1248,-0.124,0.1112,0.0328,-0.0208,-0.02,-0.112,0.0152,0.028,0.0224,-0.0168,-0.0104,3.512792301161906,1.7905408587374538,4.282641539394572,7.835283800979164,5.363910754977546
1.0,1.0,1.0,0.0304,-0.5496,-0.0168,-0.1808,0.1808,-0.0656,-0.0048,-0.0552,0.0248,0.0264,-0.0752,-0.0072,1.1417566603414888,1.8891004133305025,8.589225518029814,3.09306221500535,1.4042341032519507
1.0,1.0,1.0,-0.2064,-0.276,0.0552,0.008,-0.2304,-0.0048,0.0224,0.1688,0.0376,-0.0184,0.0144,0.02,1.0155117840155652,3.0801679972092493,4.237259504140178,5.024494446703409,1.6179322850295508
1.0,1.0,1.0,0.0336,0.0296,0.0216,0.196,0.0408,-0.0032,0.0632,0.0072,0.0288,-0.008,-0.0424,-0.0104,3.249609868342124,1.468469400848733,5.88829189429534,6.5866379267881445,8.672391563870553
1.0,1.0,1.0,-0.0128,-0.0072,0.0008,-0.0192,-0.1576,-0.012,0.0,-0.0008,-0.0248,-0.0168,0.0648,-0.0064,1.9092549810448802,5.71021405039725,3.3754517370583716,4.564398391855879,8.139738153469485
1.0,1.0,1.0,-0.0208,-0.4752,0.0448,-0.0272,-0.0056,0.0088,-0.0152,-0.5632,0.0072,0.0,0.8912,-0.0048,-1.2760419688566982,6.159467238051923,3.7745267767361286,6.965840896795734,4.555485887311877
1.0,1.0,1.0,-0.2344,-0.1288,0.0704,-0.052,0.0504,-0.0352,0.0168,-0.0144,-0.028,0.0192,0.0136,0.0312,2.6833306628765836,2.086940381952013,3.3643555284731717,6.8007111277742665,4.91246318855122
1.0,1.0,1.0,-0.228,-0.0216,0.0224,-0.0224,-0.0232,-0.0216,0.0104,-0.0168,-0.0032,-0.016,0.0128,0.0064,7.642195542768676,1.8932161349965366,4.045586360234654,4.528982747311191,2.222334844199868
1.0,1.0,1.0,-0.2056,-0.008,0.0424,-0.1456,0.0072,0.0088,-0.0192,0.016,-0.0064,-0.0136,-0.0248,-0.016,7.404356577383555,0.9773944190704906,2.7067240991616885,6.2900938092053975,6.140517136795909
1.0,1.0,1.0,-0.1232,-0.4592,0.1392,0.0216,-0.1024,-0.0376,-0.0208,0.3112,-0.0216,-0.0176,-0.1856,0.008,0.7791741585930163,2.4811060244912118,6.288485256296391,8.418934622397835,4.545534216822923
1.0,1.0,1.0,0.036,0.0112,0.0424,-0.0368,0.9472,-0.0336,0.0424,0.0736,0.116,-0.3568,0.8312,-0.3272,-0.8241645733936847,0.6346786214713163,7.4923976557810334,5.7605484169591525,8.345176229153925
1.0,1.0,1.0,-0.0248,-0.1112,0.0208,0.0208,0.0272,0.0176,-0.0072,-0.0248,-0.0016,0.0112,0.028,0.0168,4.208209797736142,6.808547768935102,4.93910871234198,5.436031953311375,3.1197329404740577
1.0,1.0,1.0,0.0744,0.1048,0.1536,-0.068,-0.0392,-0.0192,-0.0672,0.1792,-0.0016,-0.0072,-0.2504,0.0096,0.7240052981684197,3.257093465683998,5.372811531422958,4.330942659023599,9.067304929140938
1.0,1.0,1.0,-0.1272,-0.0872,0.0672,-0.0072,0.0048,-0.0424,0.0056,0.0184,-0.0176,0.0312,0.0232,0.0,3.9121142415811514,3.9304822382420848,7.919131089439293,5.56087317125134,4.734713320450515
1.0,1.0,1.0,-0.1552,0.0056,0.0648,-0.8008,0.0216,-0.0208,0.4608,0.0176,0.0128,0.5272,-0.0288,-0.0152,5.928847108496771,0.10642998729554964,6.523626566791156,4.182440197459365,6.987860439570234
1.0,1.0,1.0,-0.1872,-0.1368,0.06,0.0232,0.0048,-0.0168,-0.0856,0.0136,-0.0224,-0.0064,0.0232,-0.0152,3.727802194261817,1.851496072169301,4.652382344340917,8.442369047180875,4.578806658133802
1.0,1.0,1.0,-0.288,-0.4088,0.1464,0.0552,-0.2624,-0.0456,-0.0048,0.2888,-0.028,-0.0112,-0.0096,-0.0272,0.3689138392514555,2.9817654948155163,4.462061053812715,6.848708455956635,1.8846582681753303
1.0,1.0,1.0,-0.0384,-0.0504,0.0216,0.0512,0.0088,-0.0104,0.0,-0.0112,0.0032,0.012,0.0096,0.0024,6.074433442095392,3.9836444091395493,3.8295309919004086,7.049846021956935,6.663745389894974
1.0,1.0,1.0,-0.0528,-0.0328,0.0808,-0.1992,-0.0352,0.0104,-0.004,-0.0216,-0.0096,-0.0456,-0.0072,0.0128,4.09848340176397,1.3019297674184678,3.591837581128611,2.901680529150826,7.669551217717704
1.0,1.0,1.0,0.2168,-0.2904,-0.0704,-0.3632,-0.6656,0.232,-0.2912,0.6496,-0.208,0.0392,0.0816,-0.0056,0.22992390523392148,0.998195170269983,4.86145254111783,3.161609163400855,0.0633400220583713
1.0,1.0,1.0,-0.1904,0.04,-0.0224,0.0208,0.0,-0.0304,0.0056,-0.0152,0.0096,-0.0144,0.0048,0.0256,4.114849906147078,3.5540428113025158,2.974466468770082,5.645521582750674,1.3327371295162544
1.0,1.0,1.0,-0.0736,-0.0888,-0.0104,-0.1104,0.0056,-0.0168,0.0128,0.008,0.0304,0.0048,0.0064,-0.04,5.0545747866512905,2.3977986144280043,7.556269291132734,3.3066910718200715,2.6755501348866617
1.0,1.0,1.0,-0.068,-0.1144,0.0016,0.0064,-0.0448,-0.0144,0.0072,-0.2128,-0.0264,0.0112,-0.8968,-0.0008,-0.05137608625302725,7.129294097993115,2.3370470540340866,7.742902511407374,3.898672681609556
1.0,1.0,1.0,0.032,0.08,0.0384,-0.0336,-0.112,0.008,-0.0376,-0.0064,0.0232,-0.0064,-0.0224,0.0288,2.9337705447241094,6.221564726230323,3.6522651528463967,4.359760471399224,8.916653444252532
1.0,1.0,1.0,-0.0776,-0.0776,0.0224,-0.0088,-0.0256,-0.0328,-0.02,-0.0096,0.0328,0.0208,0.0256,-0.0144,3.9562065588033035,4.435963410024039,5.9416505039689556,7.328446210943944,5.923242111783331
1.0,1.0,1.0,-0.6792,-0.772,0.7216,0.2992,0.304,0.3904,0.044,0.0464,0.0904,-0.1912,0.1792,-0.1112,-0.3857130526410817,0.606355936158192,7.7714760553529665,6.794707344176045,2.8136445350807926
1.0,1.0,1.0,-0.1088,-0.084,-0.0232,-0.1136,-0.1416,0.0088,0.0456,-0.0016,0.0232,0.0096,-0.012,-0.004,2.4081919354322667,2.379548607091175,3.7996103974651865,4.045822477832804,1.2666372644853618
1.0,1.0,1.0,-0.7736,-0.0936,0.1168,0.1896,-0.036,0.0048,0.4728,-0.0256,-0.028,-0.8928,-0.0256,0.0224,6.04241971651301,-0.3083817816705494,5.631973327318038,6.395978409346179,3.4827516182991296
1.0,1.0,1.0,-0.2,-0.252,0.0712,-0.0128,-0.0024,0.004,0.0112,0.0048,-0.0208,0.0008,-0.0104,-0.0144,2.792358198502175,4.3063268972598845,6.705360969702604,5.849974567053784,3.146175223581311
1.0,1.0,1.0,-0.5104,-0.092,0.1,0.012,-0.0024,-0.0304,0.1616,-0.0136,-0.004,-0.1416,0.024,-0.044,4.616445220588768,0.9883995033812125,4.36462590430847,5.692107089011805,3.7343683295662986
1.0,1.0,1.0,-0.0416,-0.1632,-0.0144,-0.0024,-0.0112,0.004,0.0152,0.0248,0.0192,0.0384,-0.0144,0.0096,3.2763257117673574,6.895254928900098,5.935100367116991,6.904237063290115,4.750350122589664
1.0,1.0,1.0,0.02,0.0232,0.0752,-0.0056,-0.3576,-0.0112,0.0032,-0.0064,-0.0016,-0.032,0.056,0.0128,0.9548512229760346,6.281978288398901,4.762313027104861,4.958660803064589,8.199910916953751
1.0,1.0,1.0,-0.1368,-0.5768,0.1824,-0.0344,-0.1912,0.0496,0.0208,0.4824,0.0056,-0.0176,-0.176,-0.0272,-0.45049964749638916,3.9128727169585273,6.548337728390992,5.433234987257832,4.644183579455696
1.0,1.0,1.0,-0.0912,-0.3752,0.1032,-0.036,-0.2336,0.0424,-0.02,0.2832,-0.0184,-0.0048,-0.1272,-0.036,0.8003339795294271,4.141652478253004,4.8537207067539185,3.732529803794617,5.185866244088602
1.0,1.0,1.0,-0.1056,-0.1248,0.1408,0.0872,-0.1192,-0.0464,-0.0648,0.032,-0.0392,0.0016,0.0096,-0.0272,2.133132746598651,1.5810174090023033,3.896307669614041,7.060674544099376,6.5725477214291175
1.0,1.0,1.0,-0.0904,-0.012,0.0496,-0.036,0.0,-0.004,0.0016,0.02,-0.0264,0.016,-0.0376,0.0008,6.049917353268967,3.5903408804044514,7.188151611591019,3.4097619889678183,4.644109421120962
1.0,1.0,1.0,-0.0688,-0.3296,0.1088,-0.0088,-0.1608,-0.0176,0.0008,0.1152,0.028,0.0352,-0.0184,0.0232,1.0946827959380199,5.043668599454103,4.666113648466019,4.643771353722252,4.952115466502105
1.0,1.0,1.0,-0.0792,-0.348,0.088,-0.0016,-0.16,0.0064,0.0136,0.112,-0.0264,0.0048,0.0512,0.024,0.683147266604951,4.603120195707193,4.2536293807652825,4.757692164148819,5.180881155825462
1.0,1.0,1.0,-0.4056,-0.1952,0.2232,-0.2264,-0.0056,0.0112,0.2408,-0.052,-0.0064,-0.0504,0.0424,0.0144,2.407724437065102,0.5721040121592367,3.3582874961615543,4.462195384299712,5.257424900526941
1.0,1.0,1.0,-0.0776,-0.2272,0.0952,-0.0136,0.0416,-0.0008,-0.0136,-0.4432,0.0216,0.0304,0.0384,-0.0064,0.4210157582416012,4.000986497500039,7.13150789765999,6.368554333963211,5.932699478695284
