0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,-0.19,-0.165,0.113,0.03,-0.017,0.005,-0.013,-0.146,-0.037,-0.034,0.048,-0.014,-0.059,0.081,-0.01,1.6354574880443198,3.8935354883998716,4.325317828736914,6.154782676720318,4.494333508421544
1.0,1.0,1.0,-0.01,-0.101,0.015,0.004,0.092,-0.008,-0.039,-0.093,-0.002,-0.031,0.001,-0.006,-0.01,-0.004,0.018,2.5890281410845524,6.040974894802057,3.5673521531878816,2.2335884891187994,6.2772290372541315
1.0,1.0,1.0,0.025,0.001,0.096,-0.093,-0.149,0.056,0.006,-0.036,-0.05,0.029,0.002,0.019,-0.004,0.003,0.011,3.389932814786742,4.079337020031986,5.9145574053352075,5.136899429829669,9.822370695302702
1.0,1.0,1.0,-0.027,-0.575,0.046,0.014,-0.346,-0.05,0.008,0.961,0.013,-0.008,-0.708,0.028,-0.009,-0.19,0.021,-0.24541061230833172,4.496493314396621,6.684354341754176,2.1931928833484107,6.205235453794781
1.0,1.0,1.0,-0.137,-0.091,0.094,-0.102,-0.048,0.01,-0.104,-0.007,0.023,-0.037,0.022,-0.019,0.148,-0.015,-0.025,5.209137048794659,1.3556073208539496,6.873585821547509,3.9116015914486635,7.947416262642612
1.0,1.0,1.0,-0.058,0.001,0.025,-0.456,-0.003,0.023,0.076,0.017,-0.021,0.0,0.024,0.018,0.064,-0.027,-0.019,4.201752901040699,0.6686392433456354,3.5979704192497275,3.9923997074587043,2.450955602199176
1.0,1.0,1.0,-0.107,-0.203,0.052,0.032,0.028,0.0,-0.024,-0.001,0.029,0.032,-0.012,0.002,0.022,-0.045,0.027,3.6175503590903797,4.261756222789735,6.5700907739107635,4.909560018236069,4.898917779956444
1.0,1.0,1.0,-0.199,-0.095,-0.008,0.006,-0.007,-0.027,-0.006,0.026,-0.034,0.057,0.002,0.021,0.031,-0.03,-0.041,4.253196091022841,3.7676580849528714,3.7904529638965796,5.899113923986008,4.9298539319525005
1.0,1.0,1.0,-0.251,-0.321,0.254,-0.076,-0.116,0.086,0.036,0.048,-0.02,0.027,0.055,0.018,0.024,0.022,0.01,1.4604033069864242,2.393289519909453,5.514512414818277,8.087176784772561,6.013198744919185
1.0,1.0,1.0,-0.193,-0.11,0.035,0.008,-0.012,0.034,-0.108,-0.009,-0.033,0.094,-0.023,-0.003,-0.044,0.015,0.049,4.625315764666356,2.1362093192684823,5.5809724567808106,4.416270079958901,5.436329178692099
1.0,1.0,1.0,-0.026,-0.088,0.052,-0.007,-0.005,0.026,0.0,0.031,-0.001,0.028,-0.029,0.013,0.064,-0.043,-0.027,5.081135155918059,5.2876943395865705,5.871591709585867,4.082156731323656,1.7061181215715462
1.0,1.0,1.0,-0.216,-0.282,0.21,-0.112,-0.029,0.007,0.045,-0.196,-0.037,-0.01,0.119,-0.009,0.001,0.019,-0.032,1.2774299502794808,2.160443808479068,4.5950210490026775,8.276438398508933,6.294105629454374
1.0,1.0,1.0,0.131,0.212,0.035,-0.04,-0.04,0.02,-0.08,-0.067,0.019,-0.009,-0.005,-0.03,-0.004,-0.039,0.023,3.402011013680573,4.30035960026226,2.9770134868042093,3.602430671326964,0.06690403748020035
1.0,1.0,1.0,-0.028,-0.089,0.005,0.0,0.034,0.004,0.006,-0.04,-0.014,0.019,-0.023,0.012,0.002,0.005,-0.049,4.230312228602459,6.9833407615888135,3.5111448725238685,2.9938112856738144,6.164716058928198
1.0,1.0,1.0,-0.061,-0.022,0.011,-0.054,-0.647,0.065,-0.006,0.106,-0.022,0.011,0.389,-0.002,-0.016,-0.103,0.029,0.6342734172054132,4.361578559987802,4.789923290555375,5.6622157870991625,0.8368474570882594
1.0,1.0,1.0,-0.283,0.08,-0.077,0.013,0.033,0.03,-0.33,-0.028,0.036,0.182,-0.011,-0.025,-0.011,0.042,-0.009,4.191914576711967,0.9909818114836959,-0.08914563641781026,4.254184751592684,6.080630149767141
1.0,1.0,1.0,0.103,-0.257,-0.028,0.007,-0.046,-0.021,0.034,-0.015,-0.003,-0.036,0.003,-0.001,0.001,-0.016,-0.013,3.2222711007429568,5.364706701977276,9.046273957283654,-0.46326687142363543,4.542238005733293
1.0,1.0,1.0,-0.043,-0.221,0.026,-0.302,0.035,-0.019,0.007,0.014,0.005,-0.118,-0.026,0.004,0.086,0.041,-0.007,3.425081966406755,0.9016249830016552,5.9307876445975936,3.6775133319530067,3.2692054801802195
1.0,1.0,1.0,-0.013,-0.225,0.004,-0.03,0.045,-0.005,0.004,-0.133,-0.023,0.005,0.066,-0.001,-0.026,0.014,0.01,1.9476983436143425,7.6524240549187725,4.358866465017765,1.9080967050652489,5.285348930742782
1.0,1.0,1.0,-0.175,-0.362,0.087,0.042,0.04,0.04,0.015,-0.046,-0.009,0.013,0.069,-0.004,0.001,-0.056,-0.003,1.905508084115042,3.985685091909754,5.952081735828389,10.163816030563869,4.092144221644551
1.0,1.0,1.0,-0.262,-0.096,0.088,0.119,-0.019,-0.006,-0.456,0.01,-0.022,0.195,-0.012,0.017,0.009,-0.023,-0.006,5.787125984617386,0.747586913607428,7.033927839288075,3.687781333521019,5.940958651047611
1.0,1.0,1.0,-0.102,-0.169,0.003,0.027,-0.002,0.015,0.003,-0.004,-0.007,-0.008,0.017,-0.023,-0.021,0.007,0.012,4.496215824183376,6.309749152476774,7.5069954001592905,6.746694484102385,4.999051691650929
1.0,1.0,1.0,-0.137,-0.26,0.055,0.017,0.008,0.015,0.016,-0.01,0.008,0.016,0.015,-0.041,-0.014,-0.01,0.016,3.1413136330200047,5.475732854323729,6.888366485486091,6.987560823849044,3.8327877086281967
1.0,1.0,1.0,-0.438,-0.193,0.231,-0.106,-0.006,0.076,0.338,-0.033,-0.009,-0.213,-0.01,-0.007,0.064,-0.044,-0.04,3.143902102387841,0.8453924873819818,8.832000733837708,6.5955611642051295,5.659683631678595
1.0,1.0,1.0,-0.293,-0.102,0.105,-0.157,0.034,0.005,0.198,-0.012,-0.016,-0.064,0.011,0.021,-0.018,0.012,0.016,4.5850939478576205,1.6284136100450934,4.145082907091062,6.293943760941951,6.555373050869649
1.0,1.0,1.0,-0.334,-0.359,0.261,0.034,-0.046,0.026,-0.008,-0.161,-0.011,0.109,0.181,0.032,-0.019,-0.026,0.047,1.3205627354795104,1.5790580076051746,5.056918022479812,5.411454498476803,5.418868559938816
1.0,1.0,1.0,-0.078,-0.418,0.062,0.001,0.008,0.011,0.008,0.055,0.003,0.045,0.001,0.006,-0.029,0.004,0.013,1.5829363550223106,6.213635274149572,6.299322992316863,8.984576619024365,5.130862331847344
1.0,1.0,1.0,-0.17,-0.112,0.048,0.051,-0.034,-0.017,0.024,0.035,0.003,-0.041,0.014,0.005,-0.007,0.047,-0.006,3.9787590207209127,3.5032931282173667,4.683146003542034,8.56038527785709,6.080478267871245
1.0,1.0,1.0,-0.76,-0.062,0.084,0.241,0.012,-0.043,0.153,-0.01,0.023,-0.04,-0.015,0.027,-0.346,0.01,-0.03,3.989668232584561,0.005820340380671585,3.692617656681739,6.799264805748387,3.9603963481508746
1.0,1.0,1.0,-0.222,-0.472,0.152,0.018,0.068,0.014,0.017,0.144,-0.019,-0.009,-0.142,0.025,-0.022,0.054,-0.026,1.2785475985073842,4.220404757149842,8.396431254402287,8.55092976159022,4.6312035636524715
1.0,1.0,1.0,-0.057,-0.113,0.054,0.012,-0.016,-0.034,0.029,0.007,-0.012,-0.003,0.009,-0.026,0.006,0.007,0.033,4.601735583159775,5.754585616535767,5.792085501802488,5.548230008711882,7.047225438291671
1.0,1.0,1.0,-0.496,-0.546,0.302,0.178,0.118,0.038,-0.086,0.13,-0.006,0.014,-0.146,-0.014,0.015,0.004,-0.013,0.8829313963574226,1.979951003576855,6.84893456823198,7.964268283635998,1.9185013270649476
1.0,1.0,1.0,0.469,0.115,0.088,0.06,-0.047,-0.035,0.032,0.011,-0.001,0.148,0.011,-0.021,0.157,-0.005,0.0,3.2536262527652218,1.1982976219792956,1.7109626716318926,-0.26269811233811335,4.236598148424731
1.0,1.0,1.0,-0.073,-0.214,0.085,-0.011,-0.453,-0.016,0.002,0.4,-0.018,0.03,0.062,-0.018,0.011,-0.272,-0.035,0.7819216531283271,5.176285886322191,5.806123586055779,3.9904267475166053,7.779150544887934
1.0,1.0,1.0,-0.031,-0.118,0.005,0.002,0.002,-0.03,-0.032,-0.017,-0.023,-0.005,0.015,0.018,0.006,-0.025,0.067,5.361711004723979,3.879818085811115,4.957451993291818,3.5732219814344077,3.7604820676164277
1.0,1.0,1.0,-0.075,-0.24,0.055,0.011,0.002,-0.013,-0.037,-0.073,-0.002,-0.01,0.085,-0.023,-0.02,-0.026,-0.006,2.0071802372819425,6.19004491703334,4.769476241742255,4.6677280975245345,5.62026974855627
1.0,1.0,1.0,-0.079,-0.012,-0.027,-0.008,-0.014,-0.02,-0.025,0.004,0.011,0.064,-0.052,-0.034,0.009,-0.01,-0.021,4.331392558535445,5.397489882003507,2.8406583193249793,4.481999112559204,4.470128291956418
1.0,1.0,1.0,-0.308,-0.425,0.141,0.009,-0.207,0.036,-0.025,0.354,-0.003,0.015,-0.15,0.019,0.028,-0.006,0.004,0.5758260042308359,3.185251277478423,5.98183772682347,7.5646938378523805,1.8492877220162662
1.0,1.0,1.0,-0.121,-0.106,0.171,-0.144,-0.071,0.039,-0.093,0.034,-0.015,-0.118,0.007,0.037,0.231,-0.002,-0.063,3.3442830426712025,0.9988971155997586,4.531684898338768,3.8909721662331074,8.229157144694666
1.0,1.0,1.0,-0.292,-0.527,0.209,-0.011,-0.151,-0.02,-0.052,-0.193,0.161,0.012,0.621,0.065,0.004,-0.084,-0.028,-0.1529077814441484,1.974516584793339,5.169054150837568,5.293742178952555,3.784307093917756
1.0,1.0,1.0,-0.213,-0.096,0.153,-0.209,0.036,-0.005,0.183,-0.093,-0.03,-0.008,-0.041,-0.037,-0.088,0.032,0.02,2.508221224161081,1.7046518900439602,3.356432193681512,6.172752781771503,7.36841151454298
1.0,1.0,1.0,-0.127,0.012,0.037,-0.075,0.026,-0.025,0.024,-0.007,-0.023,-0.05,0.004,0.004,0.012,0.013,0.041,6.542971679379164,2.110976375070713,3.060872419069022,4.355991598322685,7.995938859747842
1.0,1.0,1.0,-0.054,-0.12,0.048,0.388,-0.012,0.0,-0.336,0.032,-0.048,-0.583,-0.029,0.01,-0.203,0.025,0.034,4.03069967303401,-0.42317903209002594,4.377381117543894,2.1904154937983726,6.412775156334303
1.0,1.0,1.0,-0.035,-0.164,0.099,-0.044,-0.403,0.015,0.038,0.227,0.001,0.012,0.069,0.025,0.014,-0.124,0.0,1.1903166278944102,5.366468600031567,5.756348128400729,5.23358267236706,8.203133477081796
1.0,1.0,1.0,0.046,-0.162,-0.006,-0.009,-0.01,-0.009,0.028,-0.018,-0.03,-0.026,0.014,-0.014,-0.058,-0.022,-0.034,3.6958317921991513,2.6004061977367066,4.419313570703242,1.7795111082306807,4.872396657870379
1.0,1.0,1.0,-0.316,-0.079,0.011,-0.159,-0.101,0.022,0.225,0.013,-0.024,-0.054,-0.014,-0.02,-0.023,-0.019,-0.026,3.7737916396885836,1.6336817022487782,5.316866408098696,6.370004302101148,0.8930069174877877
1.0,1.0,1.0,-0.102,-0.471,0.105,0.007,-0.162,-0.001,-0.027,-0.047,-0.032,0.001,0.462,-0.043,0.004,0.05,-0.006,-0.9711286232094438,4.888553173468306,5.2566000224526075,4.545667013371651,6.027188098161141
1.0,1.0,1.0,-0.009,-0.606,0.001,-0.04,-0.043,0.009,0.03,0.054,0.022,0.003,0.296,-0.003,0.026,-0.316,0.012,0.28189279743162476,4.176538947368817,5.866261775352053,3.535646995458871,3.1616838366464286
1.0,1.0,1.0,-0.286,-0.098,0.14,-0.107,-0.022,-0.009,0.088,-0.018,0.008,-0.053,-0.005,0.024,0.001,0.021,0.008,4.6475669605204395,2.1727468505869183,5.827206656697168,7.6471877535113055,6.436323074762361
1.0,1.0,1.0,-0.054,-0.583,0.057,0.037,-0.021,0.006,0.012,0.093,0.001,-0.01,0.38,-0.002,0.031,-0.379,-0.002,-0.5399442932195511,6.812455142293713,5.779299540720653,4.107174806608262,5.2879469302352105
1.0,1.0,1.0,-0.165,-0.134,0.177,-0.164,-0.132,0.056,0.014,0.052,-0.032,0.001,-0.05,0.021,0.016,-0.01,-0.008,2.696047489817077,1.8673368132711785,6.095083689973307,4.834302918411179,7.57904636050476
1.0,1.0,1.0,-0.008,-0.08,-0.018,0.031,-0.006,0.053,-0.02,-0.034,-0.006,0.021,-0.019,-0.004,0.016,-0.013,-0.023,2.7620815552031837,5.40162110248257,2.8469875669882314,2.005761014404202,5.41041648760666
1.0,1.0,1.0,-0.522,-0.561,0.521,-0.002,-0.023,-0.017,0.038,-0.378,-0.038,0.116,0.982,0.116,-0.146,-0.67,0.148,-0.009302149749826238,0.8693108413197685,5.2256951758388634,9.207000826529864,4.715109317585155
1.0,1.0,1.0,-0.152,-0.104,0.032,0.046,-0.044,-0.014,-0.091,-0.011,-0.03,0.025,-0.001,-0.014,0.007,0.012,0.021,4.88469463594431,2.147475974796888,8.410278135360594,3.398246261968953,6.65684630956034
1.0,1.0,1.0,-0.52,-0.238,0.172,-0.039,-0.023,-0.016,-0.073,0.003,0.006,0.394,-0.024,-0.03,-0.337,-0.02,-0.013,3.2029212557312072,0.6125271889281381,5.433411329895797,5.689232566410273,4.263517086503686
1.0,1.0,1.0,-0.024,-0.058,-0.008,0.003,0.011,0.014,-0.018,-0.074,-0.03,-0.017,-0.063,0.05,0.003,0.056,0.005,1.7508165016367874,3.351816960371509,3.182373671706599,3.3257205318887264,4.760436858249037
1.0,1.0,1.0,-0.163,-0.134,0.071,-0.017,-0.19,-0.009,-0.003,-0.088,0.053,-0.005,-0.148,0.011,-0.023,0.193,-0.02,1.0459263193555806,3.701907063000414,3.6248381119168114,4.910660831790562,3.963845114896817
1.0,1.0,1.0,-0.163,-0.181,0.078,-0.015,0.016,-0.003,-0.049,-0.021,-0.018,0.007,0.015,0.028,0.006,-0.026,-0.022,2.975667590607,3.2883963097135935,5.052603692589763,4.106570648285097,5.253672969957279
1.0,1.0,1.0,-0.258,-0.711,0.243,-0.003,0.193,-0.012,-0.028,-0.009,0.001,0.004,0.361,0.019,0.006,-0.871,-0.017,-1.026392453336185,2.474475377585877,6.447189860100213,5.292977803064042,3.7094789594007604
1.0,1.0,1.0,-0.014,-0.141,-0.019,-0.089,0.005,-0.036,0.019,-0.026,0.007,0.017,-0.024,0.009,-0.014,0.01,0.014,4.778862851853538,3.0399483979993485,6.720816799419695,4.35544458417624,1.735983735135973
1.0,1.0,1.0,0.053,-0.128,-0.023,-0.02,-0.016,-0.006,0.02,-0.022,0.03,-0.018,0.0,0.038,0.034,-0.034,0.056,4.1133722595811255,3.0898295628116412,5.047404150583868,2.0605686338213904,5.150788640822476
1.0,1.0,1.0,-0.136,-0.639,0.105,-0.005,-0.016,-0.017,0.033,0.477,0.034,-0.025,-0.392,-0.043,-0.003,0.161,-0.03,0.1609194608669826,4.393404422077048,6.5668363400124115,6.4776465722582275,1.6855794012427388
1.0,1.0,1.0,-0.121,-0.14,0.019,-0.02,-0.048,0.006,-0.011,0.063,-0.018,-0.009,-0.005,-0.032,-0.037,-0.004,-0.001,3.4097326865824873,4.400127236725739,5.230205958086233,5.621768559657257,2.1808773312239027
1.0,1.0,1.0,-0.028,-0.086,-0.018,0.0,-0.02,0.032,0.031,-0.007,0.0,0.009,-0.034,-0.025,-0.016,-0.011,-0.021,3.9740471213389705,4.710523877258266,4.934041445637717,4.461348580419651,2.9475046608255284
1.0,1.0,1.0,-0.056,-0.225,-0.003,-0.025,-0.036,-0.023,0.0,-0.082,0.008,-0.001,0.059,-0.006,0.027,0.049,0.012,1.9201700873400296,5.837869675065088,4.734012000757353,4.550317480652816,5.973834644891151
1.0,1.0,1.0,-0.463,-0.522,0.455,0.04,0.046,0.206,0.129,0.197,0.068,-0.169,-0.24,0.021,0.068,0.103,-0.011,1.0741877923540735,1.3674164550367736,7.106378226160897,7.391154377470517,4.724003490042795
1.0,1.0,1.0,-0.214,-0.093,0.137,0.306,-0.026,-0.03,-0.978,-0.001,-0.001,0.117,-0.009,0.008,-0.279,0.009,-0.004,4.870784227326267,-1.2537266179521387,5.618134602379442,3.177452102197438,7.124144924515966
1.0,1.0,1.0,-0.238,-0.458,0.134,-0.038,0.029,-0.007,-0.101,0.0,0.013,0.007,0.161,0.006,0.085,-0.178,-0.013,1.0902289092270199,1.54733334635453,5.930546351248799,4.283026045270535,4.183809306285159
1.0,1.0,1.0,-0.192,-0.032,-0.01,-0.045,-0.018,-0.007,0.003,-0.013,-0.056,-0.004,0.023,0.001,0.057,0.023,0.008,5.418831333346148,1.8886984588258116,3.738854646565897,4.552999996263333,3.598649782689595
1.0,1.0,1.0,0.607,-0.458,-0.483,0.038,0.034,0.058,0.251,-0.034,-0.021,0.847,0.14,0.131,0.901,-0.155,-0.164,1.109618115217137,-2.6899511620817087,5.861755716314236,-0.18126625382577632,4.578255385566823
1.0,1.0,1.0,-0.032,-0.739,0.067,0.015,0.121,-0.026,0.017,0.597,0.044,0.045,-0.91,-0.029,0.015,0.738,0.009,-1.989148393142587,4.182204549226365,7.324874790649412,3.3417330550119297,4.723211016730269
1.0,1.0,1.0,-0.106,0.111,-0.045,-0.086,-0.007,0.001,0.012,-0.024,0.016,0.034,-0.021,0.007,0.006,-0.03,-0.028,4.3276618857232,3.4018298141778645,2.5254377500105094,4.80321786924759,2.686662961916255
1.0,1.0,1.0,-0.133,-0.117,0.004,-0.085,-0.058,0.049,-0.033,-0.006,0.027,0.02,-0.034,0.006,0.037,0.021,0.016,2.913213188818898,2.8483164178104308,4.610927045885003,4.163161198184319,3.8496754342561204
1.0,1.0,1.0,-0.049,-0.227,0.016,-0.166,0.008,-0.028,0.008,0.019,0.039,-0.194,-0.009,-0.027,0.056,0.036,0.0,3.1151840205772108,1.025146879883062,9.990582851249965,3.2758782813189535,3.795670595146494
1.0,1.0,1.0,-0.138,-0.073,0.027,-0.027,-0.008,0.023,0.013,-0.012,0.013,0.022,-0.025,0.003,-0.023,0.016,0.011,7.634900002018424,3.674274535285723,5.787235420002405,4.7160173106426635,6.852020817367993
1.0,1.0,1.0,-0.065,-0.156,0.007,-0.012,0.01,-0.046,0.019,-0.006,-0.005,0.016,0.006,-0.018,0.04,-0.007,-0.007,5.4951789632515124,4.903597159286662,7.9282673568437065,3.9919426882359126,3.275910007840779
1.0,1.0,1.0,-0.039,0.0,-0.003,-0.022,0.102,0.004,0.024,0.017,-0.013,-0.025,-0.005,-0.03,0.046,-0.004,-0.036,3.356221659242325,7.655824526202979,1.4155324969359069,6.057391228335973,8.335130595790654
1.0,1.0,1.0,-0.209,-0.16,0.057,0.002,-0.01,0.008,0.061,0.013,-0.024,-0.002,-0.024,-0.01,-0.032,0.011,0.015,4.6205320411133695,3.653968899520855,6.215922084925154,7.5200234167389866,5.049695382909654
1.0,1.0,1.0,-0.143,-0.104,0.111,0.13,0.002,-0.01,-0.345,-0.017,-0.008,0.069,-0.064,-0.029,-0.082,0.039,-0.007,3.753127556046463,1.1493459239117874,4.290308568384281,3.3156755191009095,6.459330015299861
1.0,1.0,1.0,-0.057,-0.397,0.072,0.009,-0.437,-0.036,0.032,0.352,-0.014,-0.011,-0.007,-0.016,0.021,0.355,0.006,-0.6731491078662226,5.3338337774347835,7.75584109315616,3.2002422239806476,7.136090014429365
1.0,1.0,1.0,-0.089,-0.045,0.058,-0.131,0.053,-0.012,-0.024,-0.055,0.015,-0.029,0.037,-0.014,0.04,-0.03,-0.036,3.2353975244022073,2.1942598617841247,1.9566724320339,7.216673895544687,8.742701629760537
1.0,1.0,1.0,-0.189,-0.074,0.093,-0.009,-0.029,-0.01,-0.087,0.003,-0.02,0.065,-0.009,-0.026,0.003,-0.014,-0.013,4.9937042385243195,2.0361963734284494,5.087080117882561,4.368206439305336,6.332960465893194
1.0,1.0,1.0,-0.046,-0.071,0.037,-0.007,-0.011,0.008,-0.034,-0.013,-0.025,0.014,0.01,0.018,-0.012,0.02,0.038,5.439716532303182,3.842043832022533,4.1327701651529445,3.687195850912707,4.904590159125858
1.0,1.0,1.0,-0.405,-0.12,0.075,0.045,0.002,-0.015,-0.005,0.01,0.015,-0.009,0.017,-0.058,-0.017,-0.007,-0.038,4.31338444250387,2.276285413851026,5.818251433775446,9.396691767433534,3.537979401451333
1.0,1.0,1.0,-0.117,0.7,-0.071,-0.325,0.351,-0.31,0.068,0.1,0.088,-0.033,-0.058,0.071,0.125,-0.108,-0.069,0.8194588538300529,0.9083599298548952,-0.9921639317440079,4.242861665910275,2.758861885843182
1.0,1.0,1.0,-0.019,0.031,0.012,-0.019,-0.001,-0.022,-0.041,-0.001,-0.014,-0.017,0.004,0.021,-0.028,0.041,0.009,5.2268870767150934,6.49023823063984,-1.109790365540321,4.928360004588017,7.683634490199857
1.0,1.0,1.0,-0.395,-0.027,0.014,-0.013,-0.003,0.032,-0.365,0.019,-0.01,0.487,0.015,0.006,-0.124,-0.016,-0.004,5.736382587841511,0.5620364104029285,3.380951504034993,4.8293977486249995,5.352950099606206
1.0,1.0,1.0,-0.126,-0.293,0.027,-0.129,0.08,0.001,0.035,0.002,0.009,-0.003,-0.035,0.0,0.017,0.006,0.025,3.4689920149676063,2.113018569978888,7.96344929811435,4.253142099688056,3.130187342406482
1.0,1.0,1.0,-0.078,-0.453,0.089,0.027,-0.023,-0.01,0.012,-0.531,0.021,-0.01,0.873,-0.007,0.019,-0.177,0.0,-0.4473564792076332,6.8747485017858825,4.80300634287333,5.708458208011766,5.76078618019425
1.0,1.0,1.0,-0.149,-0.233,0.008,-0.06,-0.007,0.003,-0.036,0.002,0.012,-0.013,0.026,-0.041,0.028,0.029,0.011,3.1008582561120477,3.0736363933800783,6.03803208020258,4.289695837567126,4.197749103011452
1.0,1.0,1.0,-0.341,-0.674,0.403,0.023,0.036,0.103,0.011,-0.086,0.027,0.008,0.615,0.035,-0.004,-0.718,0.02,-0.5844441515974839,2.09238046548095,5.805480816952584,5.9830908626035955,4.84949692115821
1.0,1.0,1.0,-0.078,-0.335,0.013,-0.064,-0.011,-0.007,-0.085,-0.085,-0.004,-0.114,0.159,-0.061,0.04,-0.106,-0.006,1.4209468862821941,1.4159955055453786,5.186179014777016,3.1930301508599115,4.5028334792769185
1.0,1.0,1.0,-0.169,0.043,-0.014,-0.006,-0.021,-0.021,0.003,-0.005,-0.004,0.022,0.021,0.031,-0.01,0.029,-0.001,8.603707251909299,4.007121611752484,4.11015972426843,6.1042271461061,4.281196562071615
1.0,1.0,1.0,-0.171,-0.224,0.069,-0.001,0.01,0.031,0.018,0.033,0.045,-0.015,0.03,-0.051,-0.021,-0.019,-0.038,2.8333508256458524,4.605715109268364,6.304304460556022,6.804719594059154,3.516153005998055
1.0,1.0,1.0,-0.438,-0.15,0.148,-0.022,-0.021,-0.013,-0.282,0.008,-0.022,0.57,0.023,-0.011,-0.126,-0.016,-0.018,4.965329627080039,0.25666939198435346,5.911842235899465,5.008302130412192,5.768361434134891
1.0,1.0,1.0,-0.078,-0.007,0.027,0.004,-0.004,0.026,-0.051,-0.024,0.005,-0.016,-0.001,0.063,-0.009,0.012,0.003,8.667335234681076,3.574271680441899,5.212760123173036,3.7141197018850987,4.8266909799332005
1.0,1.0,1.0,-0.108,-0.209,0.019,-0.031,0.006,0.023,-0.009,0.009,-0.032,0.031,0.053,0.026,-0.025,-0.014,0.003,2.551235127232066,7.9680171968275895,5.1523752288652105,6.97313916725454,3.951416472464884
1.0,1.0,1.0,-0.081,-0.137,0.068,0.02,0.103,0.033,-0.053,-0.213,-0.012,-0.034,0.009,0.011,-0.016,-0.005,-0.009,1.5335063107952005,3.2741720789718904,3.074872219303587,3.6588896346458597,7.042338850926074
1.0,1.0,1.0,-0.239,0.424,-0.085,-0.016,0.177,0.025,0.06,0.074,0.01,-0.015,0.053,0.044,-0.019,0.028,0.007,2.4406891067070657,2.7574061681645383,-0.7332298638442367,6.221396323852779,1.58966271036414
1.0,1.0,1.0,-0.213,-0.571,0.222,-0.021,0.102,-0.053,-0.024,0.161,0.013,0.028,-0.113,0.007,-0.003,0.053,-0.02,0.9020348161783796,2.9302123872553727,6.8428623506980655,5.031279008451396,4.504495703923833
1.0,1.0,1.0,-0.498,-0.003,0.003,-0.273,0.011,0.022,0.418,0.051,0.023,-0.041,0.002,0.007,0.072,-0.034,-0.012,5.318982150974758,-1.9990848227161386,1.7662230700865136,8.04673390152153,6.275885752419703
1.0,1.0,1.0,-0.109,0.025,-0.026,0.018,-0.071,0.041,0.025,-0.007,0.0,-0.011,0.006,-0.043,0.011,-0.004,-0.009,4.045083219661246,4.434216598614906,2.7942054070867384,4.665456136371489,4.263682430852659
1.0,1.0,1.0,0.044,0.222,0.028,0.02,-0.061,0.047,0.009,0.584,0.013,-0.014,-0.285,0.029,-0.007,-0.752,-0.019,-1.9451107239041212,4.512393778334029,1.4626118725231745,1.2599516174827001,4.949192626224999
1.0,1.0,1.0,-0.05,0.039,0.007,-0.116,-0.134,0.03,0.071,0.0,-0.031,0.009,-0.044,-0.037,0.051,0.033,0.006,3.157148487141257,2.5811800760653973,3.3478433773469294,4.166275798456171,2.6482024895318927
1.0,1.0,1.0,-0.158,-0.055,0.029,-0.001,0.029,0.024,-0.027,0.032,-0.009,0.024,-0.025,-0.067,-0.024,-0.002,-0.014,4.7744245026661565,2.7581131657493536,4.684033938539073,4.94667294603638,4.172861064599373
1.0,1.0,1.0,-0.161,-0.053,0.032,-0.065,-0.008,0.033,0.073,-0.008,-0.011,-0.003,-0.028,-0.017,0.011,0.008,0.011,5.006670154508555,3.098850395422825,4.256005898372898,6.946108905931655,6.588939827282706
1.0,1.0,1.0,-0.152,0.175,-0.033,-0.034,-0.18,0.012,0.018,-0.085,-0.027,0.036,0.019,-0.033,0.047,0.018,-0.001,2.1173966142745773,4.023188366412091,2.7141326012098905,5.865880945063638,1.8308685278425334
1.0,1.0,1.0,-0.118,-0.216,0.058,0.001,-0.035,0.0,-0.006,0.025,0.005,0.011,-0.01,-0.009,0.008,-0.008,0.01,3.2001785575444694,4.688967790125353,5.7817293327500145,5.96893882189255,2.4247979334011247
1.0,1.0,1.0,-0.274,-0.11,0.042,-0.011,-0.029,-0.02,0.072,-0.023,-0.013,-0.032,0.033,0.013,0.012,0.014,-0.006,3.882416030585379,2.8978822358229355,3.1672329358436686,6.983395315200263,4.776218201440754
1.0,1.0,1.0,-0.203,-0.058,0.039,0.014,-0.037,-0.041,-0.147,-0.007,-0.006,0.038,0.003,0.019,0.042,0.036,0.006,6.199205091260874,1.9668650564487655,8.305124030402922,3.9383405162936023,6.064059661780003
1.0,1.0,1.0,-0.149,-0.46,0.335,-0.039,-0.562,0.063,0.043,0.939,0.028,0.038,-0.333,-0.017,-0.027,-0.535,-0.032,-0.06252476444551425,3.086827152739809,6.226399143528317,5.094348178399758,6.878976698393165
1.0,1.0,1.0,-0.17,-0.104,0.046,-0.035,-0.26,0.023,0.062,0.049,0.027,-0.002,0.026,0.0,-0.022,-0.001,-0.013,2.148067413197366,3.567673086699505,4.965148017944494,6.101868535847096,1.5405069495990333
1.0,1.0,1.0,-0.027,-0.023,0.008,0.005,-0.082,0.011,-0.002,-0.043,-0.019,-0.021,-0.04,0.011,-0.015,0.005,0.014,5.326963582214344,8.334055915375298,4.854051946516343,1.0204180780571295,9.323160437497823
