0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.0216,-0.0412,-0.0044,0.0172,0.0708,0.016,1.5032798967584662,3.8977539245649373,3.994629593577711,6.77005718462461,3.2951222348805427
1.0,1.0,1.0,-0.0028,0.0064,0.0172,-0.0036,-0.0036,-0.0064,3.8327780859278167,3.881601271209159,2.900566330538399,5.825396599778375,4.964311862965816
1.0,1.0,1.0,-0.0104,-0.0136,-0.02,-0.0236,-0.008,-0.002,3.375245143523198,5.937701332742272,5.351225596230997,5.391533436899585,3.151215709647949
1.0,1.0,1.0,0.4472,0.0448,0.0224,0.0736,0.0128,-0.044,3.5946055065706273,0.6386689977939395,7.661558705586133,6.678539077957249,1.7763461482863434
1.0,1.0,1.0,-0.2276,-0.0448,0.0316,-0.0024,-0.0256,0.0048,2.078879357563742,1.580205036035568,2.591483013443063,5.246170095811132,7.411129089961532
1.0,1.0,1.0,-0.006,0.0596,0.0216,0.1616,0.1384,0.0272,0.9164206798463064,1.088286446324327,4.735780903900978,4.4899863647169775,3.3298742140921336
1.0,1.0,1.0,-0.0092,0.0024,-0.0004,0.0272,-0.0156,0.0116,5.073354980812324,2.1329171288840993,6.892412627538377,3.4913500660733128,4.791718980363909
1.0,1.0,1.0,-0.1028,0.0552,-0.03,0.002,0.0908,-0.0216,1.1600009465424843,1.4828377366699952,4.893531006083154,1.5284932975078238,2.988564978742515
1.0,1.0,1.0,0.0184,0.0028,0.018,0.016,-0.0008,0.0144,3.6821443647656746,7.344471811572353,4.565549735032344,7.007931255506959,3.850950571805043
1.0,1.0,1.0,-0.0996,0.0036,0.0048,0.0196,0.0108,-0.0032,4.159597974475096,2.570632341486081,0.7276164896534922,3.719268678955568,9.91752459633284
1.0,1.0,1.0,-0.0196,-0.006,0.0,-0.004,-0.0076,0.0132,6.9936013460336754,2.0959041179487707,8.840546384710539,6.921372167429739,4.633298819128195
1.0,1.0,1.0,-0.0064,-0.0776,0.016,-0.0344,-0.0108,0.01,2.714939623446605,4.129360182797739,4.881704924816767,3.586834558586519,5.905211582373678
1.0,1.0,1.0,-0.0172,-0.1284,0.0744,0.0064,-0.9488,-0.0048,-0.6462209125789902,3.3438732277638796,5.976968096719999,5.413891564653008,4.284167437220579
1.0,1.0,1.0,-0.1412,0.0988,-0.0488,-0.0136,-0.0276,-0.0092,2.038039039608659,1.056037172081303,1.5714623328654196,6.274320972235199,5.14780480921267
1.0,1.0,1.0,0.0024,0.0116,-0.0164,0.0016,0.004,0.0176,5.506467058963253,6.202686631884701,3.39192407047773,2.6940020535070492,6.385425918505253
1.0,1.0,1.0,0.006,-0.0376,0.0084,0.0036,-0.1908,0.0224,1.0352489069996664,3.2342288876627863,5.848698972921511,4.698437016660385,4.19616384219651
1.0,1.0,1.0,-0.008,0.004,0.0088,-0.0108,-0.0096,-0.01,5.93168847479672,5.104508163073666,2.9090159915254237,2.454992745011433,4.668272462016315
1.0,1.0,1.0,0.004,0.0104,0.008,-0.0092,0.0232,-0.0196,3.4099322785335255,2.7293757823817946,2.9869391173372075,3.039238413952524,5.926587567644765
1.0,1.0,1.0,0.0084,-0.1088,-0.018,0.014,0.0096,-0.0332,2.0015289587391427,4.170427161620732,3.5260200620779862,6.931506189012951,6.834939400491507
1.0,1.0,1.0,-0.0768,-0.064,-0.0064,-0.0076,-0.0212,0.0184,2.6063066318710097,2.5429697393845245,10.176912606160329,2.4475617353378216,2.3606888676707714
1.0,1.0,1.0,-0.0212,-0.0748,-0.0048,0.0164,0.006,-0.0104,2.3477128850064934,5.497356160244525,6.4407301710806015,4.220969464270595,5.951625054767124
1.0,1.0,1.0,0.1292,-0.938,-0.136,0.0028,0.7676,-0.0016,-1.2507258114038207,2.4171900452522057,3.584746145130832,7.90401501991653,0.8891441158009927
1.0,1.0,1.0,0.0052,0.0084,0.02,0.034,-0.0056,0.0012,3.1105696673309864,1.9015945809607993,6.130823346350263,7.316973578568474,3.938833423627164
1.0,1.0,1.0,-0.0312,-0.0208,0.0112,-0.0172,-0.0184,0.01,2.8846423805874166,2.987373914865665,6.049216858306837,5.739284417054442,4.727060023020483
1.0,1.0,1.0,-0.0088,-0.0264,-0.0096,-0.0276,0.0276,-0.0208,4.079125592278767,2.4799437429623143,5.256860180016521,4.646167889173558,4.529519968910706
1.0,1.0,1.0,0.03,-0.0564,-0.004,0.0004,0.1244,-0.0008,1.0499715375695244,4.315439591979478,3.998712122102857,2.0244598493239865,5.004191478196872
1.0,1.0,1.0,-0.0556,-0.0792,0.0324,-0.0116,0.0204,0.0232,2.36844653356084,2.602072661563839,3.360209908308132,1.3703066154839116,3.0554095435121984
1.0,1.0,1.0,-0.208,-0.0028,0.0012,0.0052,-0.0024,0.0076,4.142259612325956,0.8113968894481727,-0.24709191230707717,3.7444025720590215,2.61426462812532
1.0,1.0,1.0,-0.0108,0.0016,-0.0212,-0.0184,-0.0172,-0.0012,3.1708568704525106,4.184354283771566,8.569524760314387,4.962613772548132,4.606805406105809
1.0,1.0,1.0,-0.0064,-0.0032,0.0,0.0012,-0.0196,0.0176,7.3740008426155175,3.254433856356011,6.54670421786651,5.900965782937427,3.6750660859934623
1.0,1.0,1.0,-0.0224,-0.08,-0.0104,-0.0004,-0.0236,0.0144,2.5318178487113685,3.328352033588274,5.891879158985129,5.469319571832176,5.52757652315354
1.0,1.0,1.0,0.022,-0.008,-0.0164,0.0112,0.012,0.004,7.964513393223099,5.897594212736026,7.6580662561252115,8.08105555485154,4.475943596799608
1.0,1.0,1.0,-0.0008,0.1648,-0.0032,0.014,-0.0276,-0.0192,1.5445642347511788,4.007994322892944,6.526621002137322,3.8023854175707434,2.7226270596234663
1.0,1.0,1.0,0.0296,-0.0568,0.0016,-0.0272,0.0148,0.0108,4.550328936388077,2.266915498972018,4.440850872901967,2.353948567624396,6.7639962334828
1.0,1.0,1.0,-0.038,0.0196,-0.0032,-0.0172,-0.0236,0.0072,4.820413570689596,5.0783164858048835,4.2912784206979255,5.179428967890914,5.201851990334823
1.0,1.0,1.0,0.0852,0.016,0.1316,0.4172,-0.0024,0.0012,1.55826467019409,-0.4068512105751063,2.801490296016034,3.1098111445609793,4.357379789548095
1.0,1.0,1.0,-0.1772,-0.0144,-0.0228,0.0224,-0.0228,0.0116,5.394585338130686,2.0523439798733722,3.341031548265262,4.569033488845188,7.0479394242367785
1.0,1.0,1.0,0.0112,-0.046,0.0092,0.0348,-0.0032,-0.0092,3.5340308367103885,4.549333033875361,3.2333010301535516,6.036568026696187,2.490843713153262
1.0,1.0,1.0,-0.6,-0.0544,0.068,-0.0824,0.0064,-0.0072,3.0234244490061224,-0.7995323284103626,4.824400589340258,5.6536968463647375,5.859766744688049
1.0,1.0,1.0,0.0088,-0.4104,0.0008,-0.0052,-0.0044,0.012,-1.691949875043579,3.481832597102853,3.800570318111635,1.1087567110302516,2.399318375122915
1.0,1.0,1.0,0.0112,-0.0128,-0.0008,0.02,0.03,0.006,4.630587930793282,0.9210515011921729,5.193329535667622,2.948629850068335,5.913039031863419
1.0,1.0,1.0,0.0748,-0.002,-0.0104,-0.0252,0.0028,0.0048,5.997566882353087,1.8311575178009538,6.0856876238256294,-1.0668220523633272,3.073896944118664
1.0,1.0,1.0,0.0008,0.0036,0.0124,-0.0108,-0.0044,0.0152,2.6303798246453893,3.812249457427152,4.1321802397764404,5.583497187608723,3.771556100274708
1.0,1.0,1.0,-0.028,-0.9728,0.024,-0.0068,0.8656,-0.0164,-1.4263333648694951,4.913758750714231,3.9198487223433327,4.259081506606446,8.553654357810291
1.0,1.0,1.0,0.0232,-0.0168,-0.0064,-0.0048,0.0004,0.0164,3.8913851630582714,4.430660191647339,4.845358109866606,5.831583373973318,0.9314401852866165
1.0,1.0,1.0,-0.0004,0.2904,-0.0028,-0.0052,0.028,-0.0084,1.190661562226174,5.303612877969371,6.837514802932706,8.543924225773685,9.764580440708427
1.0,1.0,1.0,0.03,0.0116,-0.0144,-0.0048,0.0136,0.0088,4.445649240785429,3.864562708375635,8.330475472423746,7.6662478508027885,1.4650398864643646
1.0,1.0,1.0,-0.0484,-0.002,0.0624,0.1928,0.1708,0.0396,0.9820595957569029,0.44595466660761307,7.473466099473135,4.65150819670899,4.23829386080317
1.0,1.0,1.0,0.0252,-0.16,-0.0172,0.0256,-0.0032,0.0016,1.903073627207069,3.119208170071052,5.298197934320516,7.617689335048524,5.901591783502978
1.0,1.0,1.0,-0.1844,-0.0396,0.0024,0.0036,0.0168,0.0172,1.7017302528826863,0.7038905443773755,6.943896497447087,6.422022200095212,5.921664348865237
1.0,1.0,1.0,-0.0348,-0.0436,0.0096,-0.012,0.0084,0.01,2.590793674933823,3.4597416263585723,6.149875438627557,5.701227618722065,5.058298222283759
1.0,1.0,1.0,0.0096,-0.024,0.004,-0.0044,0.0172,-0.0176,2.835761024907346,5.741592201006719,6.717672484776453,2.7695822183694445,5.144747889578917
1.0,1.0,1.0,-0.0004,0.4276,0.0008,-0.0328,-0.5936,0.0128,-1.5882344597748537,5.73318293380378,1.2485438787725887,7.575378612990736,8.37938460574463
1.0,1.0,1.0,-0.0336,-0.0944,0.032,-0.0164,0.6008,-0.03,-1.1248646257909396,2.7290302208236863,4.011330564868737,5.916616674036527,4.837636671348385
1.0,1.0,1.0,-0.0064,-0.0024,-0.0152,-0.002,-0.01,0.0088,4.015088446570749,4.970348258449104,5.4386495005563535,4.481675930029608,2.493020267414858
1.0,1.0,1.0,0.0788,-0.0644,0.0008,-0.1408,-0.002,-0.0156,3.4864380209697394,1.0687643186985902,3.9079669495489093,1.9236661508496145,7.6190652111516695
1.0,1.0,1.0,0.006,-0.0104,0.0268,-0.0016,-0.0028,0.022,5.129013158948977,5.814414346102763,3.6631031130661444,7.9444051769349375,1.8760591792366363
1.0,1.0,1.0,-0.2784,-0.5332,0.178,0.0616,-0.0992,0.0024,0.1158086904537301,1.5743066564161905,4.634249148568484,3.879079161567385,0.9423338527867582
1.0,1.0,1.0,-0.0104,-0.1648,-0.0152,0.0084,0.0068,-0.0096,1.7082558190673536,3.4916540310465907,4.046183831270474,1.4634465385653543,1.7117615249955378
1.0,1.0,1.0,-0.0148,0.3572,-0.0264,-0.0252,-0.1108,0.0112,-0.35034723633215803,3.939255396919845,7.4710896179553945,10.375351054380776,2.777543485211226
1.0,1.0,1.0,-0.0008,-0.0044,0.0308,-0.0424,0.0076,-0.0044,4.779870558615558,2.2943483550661172,3.2145182065301476,6.181275858549048,3.659202261416958
1.0,1.0,1.0,-0.374,0.006,0.0088,0.1296,-0.0324,0.0108,6.201419269964557,1.0895470215844727,3.8415276035894372,4.592332223171027,6.953316601071675
1.0,1.0,1.0,-0.3792,0.1648,-0.068,-0.4336,0.0052,-0.018,1.7846846539610772,0.1920699384572866,-0.7898942497994446,2.7904455009673703,7.635245251428254
1.0,1.0,1.0,0.0268,-0.2436,-0.0048,0.01,-0.868,0.002,-1.464248345509012,3.428213015714345,5.58419318016546,-1.1470085214510322,0.21415522284533228
1.0,1.0,1.0,-0.026,0.0024,0.01,-0.0076,0.0164,-0.008,7.230364888862389,6.391561590047928,6.68982805301127,4.075930097592861,6.3003691244047175
1.0,1.0,1.0,-0.0332,-0.2048,0.0204,-0.0096,0.0164,-0.018,1.6267335491961696,2.9600223805681245,5.138507123331438,5.728811349249805,6.860586933890829
1.0,1.0,1.0,-0.0132,-0.004,-0.0076,-0.0112,0.0004,-0.0012,3.0276903863710873,3.3698054289286645,3.724580537077302,4.771045876079179,4.180442736321467
1.0,1.0,1.0,-0.046,-0.09,-0.008,0.0064,-0.0328,-0.0328,1.6381590621711923,4.042602501817693,6.237126055655805,4.899432375039631,6.279952171945022
1.0,1.0,1.0,0.046,0.018,-0.0168,-0.0088,0.0044,-0.0028,4.697346028551135,3.522853777921582,-0.25778343505828705,6.290785107586834,0.034659206078786475
1.0,1.0,1.0,0.0152,-0.0056,0.0136,-0.0092,-0.0072,0.014,4.213796206321138,4.34318967733442,1.8140452380339984,5.777587100129628,2.848128404096503
1.0,1.0,1.0,-0.0892,-0.0952,0.0076,-0.0244,-0.2692,0.0112,0.4741144249107565,2.222311222942785,6.373755073558436,5.897357898030088,6.828152069042878
1.0,1.0,1.0,0.0132,0.0876,-0.0008,0.0224,0.0096,0.0064,1.288821541603143,6.572057474395137,2.5479568524608873,6.504357396587811,5.073328469014102
1.0,1.0,1.0,0.0656,-0.1956,-0.0164,0.002,0.006,-0.0008,1.6625366445962675,2.888367827683854,4.487133197673161,1.7433127536669808,5.9914562492253935
1.0,1.0,1.0,-0.0764,0.5292,-0.0784,-0.0112,0.0676,-0.0164,0.45106462130997693,1.8215586429771033,1.3456842347929667,3.409513199700223,6.322653606827329
1.0,1.0,1.0,-0.0076,0.0108,-0.0208,-0.0664,-0.0084,-0.0108,2.5831111554297568,1.8448050382523404,4.565260281510845,5.870372219143594,3.7175856524026134
1.0,1.0,1.0,-0.0008,0.0064,-0.0096,0.0704,0.0476,-0.0156,1.733041791423771,1.9312169660589402,3.7421238055562602,3.9142973573043998,3.817398299620775
1.0,1.0,1.0,-0.1132,-0.2556,0.0472,-0.0004,0.0256,0.0004,1.445366464767297,2.2638230285891416,5.411899216669579,5.611239375700329,6.519296333169707
1.0,1.0,1.0,-0.0168,-0.0052,-0.0268,0.0592,-0.0088,-0.0168,6.724158754770401,1.6417625423986544,6.466343564289176,0.6863162705057126,2.8571982434724825
1.0,1.0,1.0,0.0008,0.7672,0.0048,-0.0104,0.5432,-0.0184,0.29245884942542455,4.012134615806432,7.510280350597912,4.766930594115913,0.5619179306092716
1.0,1.0,1.0,-0.0288,0.0024,-0.0024,0.2544,0.0176,0.0256,8.132033466774967,0.7800890667443001,3.828198194536842,7.504518086307467,4.633441010013196
1.0,1.0,1.0,0.0192,-0.0096,0.0144,0.0088,-0.0012,-0.0228,5.355207728360511,2.216245615615467,7.863253458643431,2.91007670877996,4.790473945781534
1.0,1.0,1.0,0.154,0.0044,-0.0368,0.168,-0.004,-0.0104,4.933833846200319,0.22165499158626378,4.92464613620053,8.431804060156809,4.7753247513994
1.0,1.0,1.0,-0.0384,-0.008,0.0272,-0.084,0.0164,0.01,5.4235346285476975,1.4670048946029755,4.440055571695316,5.887458783887511,4.214165304812412
1.0,1.0,1.0,0.144,0.5324,0.0668,-0.0752,-0.4028,0.0252,-0.32462622075556036,1.2521594467684969,6.6685745185399945,6.427082898065473,8.106931855712338
1.0,1.0,1.0,0.0292,0.0284,0.0456,-0.02,0.942,-0.0252,-0.2693118879925631,3.26260418124489,4.322031553808564,6.594184389608035,3.681044762465154
1.0,1.0,1.0,0.0016,-0.4404,-0.0148,-0.01,0.11,0.044,0.8059338556280244,2.6527921418833564,4.467207901066595,5.746709608146428,0.5130182546827404
1.0,1.0,1.0,-0.0132,0.0632,0.0204,-0.0008,-0.0324,0.0076,3.5049914010759866,6.929298225308965,7.861520617358035,4.680298495979979,1.4370439899650762
1.0,1.0,1.0,-0.0896,-0.0196,-0.014,-0.0204,0.1264,-0.0236,0.9142460643515857,1.9524596412470996,3.447982240565359,5.665942977924685,5.342018238909629
1.0,1.0,1.0,0.0068,0.0092,0.0032,-0.3612,0.0084,-0.0168,2.9764452976217197,0.6300496027877056,3.988016818125664,5.8491380380302775,3.9134727243773444
1.0,1.0,1.0,-0.084,0.0356,-0.0012,-0.0088,0.01,-0.0204,5.118883942243662,2.2357635169466845,1.738849911806565,5.957516365833167,5.149347220850568
1.0,1.0,1.0,-0.0296,-0.0028,-0.002,-0.006,-0.0228,0.0312,3.399558194173026,4.233383084648704,6.931519936484601,3.608412691607314,6.339022796975008
1.0,1.0,1.0,0.0348,0.0108,0.0136,0.0048,0.0056,0.0176,5.806326764315253,4.207593783571873,8.213347518574976,6.849545642286219,7.026721832482508
1.0,1.0,1.0,-0.0144,0.0124,0.0196,0.0188,-0.0036,-0.0088,4.100575163513268,5.422779316844261,2.8986193361188874,6.874216103312653,5.160678669679566
1.0,1.0,1.0,-0.0012,0.0584,0.01,0.0088,-0.082,-0.0156,1.5094054913729849,4.4437687935336,1.8563401364464012,8.780402186524181,4.605513417229916
1.0,1.0,1.0,0.0092,-0.064,0.0236,0.018,-0.0096,-0.01,3.620281505238128,5.961031384482064,5.111765414593414,8.570432754898844,6.978005782288303
1.0,1.0,1.0,0.0152,-0.0108,-0.0116,0.024,0.0104,0.004,4.103900580916773,1.5962590271836816,2.2527814228315073,8.514649113198729,3.9952407092101883
1.0,1.0,1.0,0.0108,-0.1,0.0132,0.0044,0.0136,0.0156,2.9685785333587216,5.475940351105416,4.187324218915182,3.4004380668009873,7.05937978213921
1.0,1.0,1.0,-0.0024,0.1896,-0.0048,0.0088,-0.2964,-0.018,0.6872095641182638,7.507171915191277,6.419553718189835,5.368027764569992,3.265910339527833
1.0,1.0,1.0,-0.0056,0.0096,-0.0064,0.0428,0.0056,-0.0092,2.3596772756166833,3.733623322787219,3.117903863983825,4.381408928261107,4.071470492196341
1.0,1.0,1.0,-0.1272,-0.3088,0.0592,-0.0164,0.08,-0.0164,1.4011872417608493,1.984193178474993,4.132196044384864,5.146649298880049,8.236602206118876
1.0,1.0,1.0,-0.096,-0.0356,-0.0052,-0.0676,0.012,0.0004,4.196504848064677,1.7170376194159214,3.406412966753863,2.3247074964501637,0.3350114401764195
1.0,1.0,1.0,0.0312,0.006,0.0004,0.7252,0.0024,-0.0212,6.0117796013391995,0.03659115688526482,3.875013090914332,4.60806366416717,3.196490357296025
1.0,1.0,1.0,-0.0232,-0.0232,0.0024,0.0744,-0.0048,0.0136,2.6693528233473955,1.2511015734448103,4.345677620104659,7.338562935926966,5.293939962459232
1.0,1.0,1.0,-0.1208,0.0016,-0.1048,-0.432,-0.0084,0.0156,2.720273372531505,-0.5231970318250969,6.47818245638339,9.47197595933292,3.652559615734872
1.0,1.0,1.0,0.0512,-0.0132,-0.0124,0.0028,0.0048,0.0132,3.7686479891606792,2.1333099413215395,4.451626615792139,2.402564433629138,5.038410303208171
1.0,1.0,1.0,-0.0444,0.2392,-0.0292,-0.0016,-0.0072,-0.0048,1.2758463585824895,2.4610100700735593,8.6121098167018,5.2106182469272255,8.892997364822975
1.0,1.0,1.0,-0.528,-0.7556,0.486,-0.066,0.2432,-0.0396,-0.2052853866773754,0.12252091721712866,3.8528328859012646,5.685852340267556,6.822304874933506
1.0,1.0,1.0,-0.0036,0.0028,0.004,0.0368,0.0192,-0.004,5.62377869802904,4.188720127550091,6.233277173240906,7.790433140084908,2.91208123343208
1.0,1.0,1.0,0.034,0.4624,0.034,-0.0172,-0.45,0.0144,-0.7532262270420804,4.014246115800735,7.005107298121914,6.769879124715887,2.7376377601481336
1.0,1.0,1.0,-0.0776,0.1708,-0.0324,-0.0048,0.006,0.0044,1.8293886443947882,2.91887254703241,6.78367900715799,4.852909204584053,8.409190169630987
1.0,1.0,1.0,0.0056,-0.0068,0.0212,-0.0128,0.0084,0.0188,3.1267442312553317,7.272660838877281,4.210496496635971,6.012181735436516,2.162383554912923
1.0,1.0,1.0,-0.0448,-0.0336,-0.0144,0.02,0.0272,-0.0016,3.8555638686324745,3.6117920625414404,5.158260139957555,5.338032002458534,5.40155161779284
1.0,1.0,1.0,-0.0268,0.0152,-0.0068,-0.0268,-0.0272,-0.01,5.306734478516888,7.247302778176505,4.722035423140022,5.584365336249104,4.245502435214826
1.0,1.0,1.0,-0.162,0.0188,-0.0048,0.014,0.0084,-0.0264,6.255000426901093,2.0514814531649566,4.439701427436189,5.312320796047823,7.3545983037382925
1.0,1.0,1.0,0.0064,-0.0784,-0.0064,-0.0128,-0.0032,0.0,2.3016353073238207,3.595270712337785,5.549894326419966,6.994254451485857,5.600602331667034
1.0,1.0,1.0,-0.0108,0.0148,-0.0104,-0.0092,0.0248,0.0244,5.90886237475552,3.65505726255078,3.2011853983030374,3.4974752930868576,4.1282934159549445
1.0,1.0,1.0,0.0024,-0.0584,0.0064,0.0144,-0.0308,-0.0092,2.5846487817490726,5.312618793821796,5.500327798407425,7.682147753460677,5.224236651798922
1.0,1.0,1.0,-0.0068,-0.01,0.0168,0.0132,-0.17,-0.008,1.1643913148857308,7.14014649721998,6.143184609551448,2.32387055041665,4.019135317364048
1.0,1.0,1.0,0.0036,-0.0216,0.0084,-0.0124,0.0008,-0.0028,4.758155724498664,8.444608732544475,5.379453207263817,2.472249673361693,6.853818695859301
1.0,1.0,1.0,0.1104,0.1136,0.0296,0.0072,-0.2532,-0.0196,0.7814422944782202,2.1736370084885124,1.7300363595247448,7.029756315395598,7.941771151772601
1.0,1.0,1.0,-0.2748,-0.0876,0.024,0.0628,0.0248,0.01,2.9631668166083576,1.6601964986766282,4.168016164157492,4.313649594652965,7.666149050018372
1.0,1.0,1.0,-0.0256,-0.0024,0.0016,0.0124,0.0004,-0.0056,7.737132747769824,6.4174563844202615,5.476870443033812,3.9846255138441267,3.2087285480453276
1.0,1.0,1.0,0.1832,0.0212,0.0148,-0.0068,-0.0012,-0.0248,2.6542465475079595,1.2430570958373377,7.2434014548490175,2.0630372037624483,6.096922755376671
1.0,1.0,1.0,-0.3072,-0.0028,-0.0124,0.0788,0.0268,0.0088,5.062125102342353,1.4120747677021792,5.9678118880157305,4.365315288895563,7.007087629388879
1.0,1.0,1.0,-0.15,-0.0212,0.0136,-0.0076,0.012,0.002,2.8552605738649453,2.058448389868744,3.181437825038014,4.9129899304892986,5.941230039433875
1.0,1.0,1.0,-0.002,0.0312,-0.0268,0.0128,-0.0044,-0.0084,3.495184466908135,4.10442855758733,2.5868372496704093,6.2437598102462015,5.224878744272231
1.0,1.0,1.0,0.1008,-0.118,-0.0356,-0.0336,0.014,0.0012,1.9511476028919024,1.0099360200010026,2.4870021219779326,5.401819437930469,1.8223286566926191
1.0,1.0,1.0,0.108,0.0128,0.0032,-0.0296,0.0004,0.0036,3.542316281291951,2.30501706006296,5.7309573261362985,6.291639460545972,10.289561235177963
1.0,1.0,1.0,-0.0556,0.0308,0.0072,0.004,0.0012,-0.0076,4.755958282597954,2.70500393468041,7.753354375518909,3.144328317130989,2.5886366094341504
1.0,1.0,1.0,-0.0652,-0.0016,0.0132,-0.1024,0.0184,-0.0096,2.718510285678901,1.1559283416419355,3.7853922289089743,5.200415692778322,4.501489439271319
1.0,1.0,1.0,0.008,-0.0216,-0.0112,0.0472,-0.0216,0.0016,3.4650117029394,1.8520575206721797,4.232332004841733,3.0845737701968883,4.833934543684462
1.0,1.0,1.0,0.0112,0.024,0.0112,-0.0108,0.0068,0.0024,5.02911489104318,3.652661063120941,6.845020281318058,7.1564363321088695,2.722601712735436
1.0,1.0,1.0,-0.0428,0.008,0.006,0.3216,0.0244,0.0132,4.84849064866504,0.600466814404415,4.153132209384731,3.8671248428073444,4.682148891234271
1.0,1.0,1.0,-0.1744,0.0244,-0.0156,0.0312,-0.008,0.0008,4.872115758288697,1.659179311798861,1.6464783366274274,4.586271852108163,6.026604660165568
1.0,1.0,1.0,-0.0084,-0.0456,0.018,0.01,-0.0032,0.0076,3.712744445318936,4.897390407359154,4.657133349534811,5.080137139083501,7.941200730003139
1.0,1.0,1.0,-0.0076,-0.6024,0.0092,0.0124,0.006,-0.008,-0.49375356270401793,4.935624027213704,3.824379132446883,2.591923085868865,6.426271529162822
1.0,1.0,1.0,0.046,0.062,0.0104,-0.0064,0.0108,0.0092,3.607132784450352,3.7306583553103416,8.906670777623251,9.454989809163697,6.001397463758926
1.0,1.0,1.0,-0.1376,0.05,-0.0172,-0.05,0.006,-0.0072,2.1199829101302523,1.5331245176803554,7.856742526588048,5.17186011901345,5.304591879973869
1.0,1.0,1.0,0.064,-0.0036,-0.0164,0.202,-0.0092,-0.0176,5.468528680435112,0.7003844245598239,8.790463140742274,4.872167034851377,3.2251707369354046
1.0,1.0,1.0,0.0088,0.0024,0.032,0.0132,0.0568,0.0156,2.1599325527872844,3.237331428882282,4.402562260566814,4.331584176727632,3.7517368707530965
1.0,1.0,1.0,-0.0528,-0.0248,0.0056,-0.018,-0.0268,-0.0312,6.799571110600874,1.6918363514640338,3.4448054077093984,2.990481542016767,6.435086841061159
1.0,1.0,1.0,0.0324,-0.0116,-0.0016,0.3684,-0.0032,0.018,2.92127239058037,-0.3955899686254116,3.7792837966360917,7.3061661908625855,5.505408094990548
1.0,1.0,1.0,-0.3944,0.89,-0.3404,0.1212,0.6056,0.07,-2.4003831593898655,1.175917336759795,8.536140119794432,4.390088844270365,8.107171039495585
1.0,1.0,1.0,0.0072,-0.0692,-0.01,-0.0188,0.2056,0.0084,0.5518620709799724,5.4710411941044494,4.48042138754621,4.434713583086653,4.300651626577637
1.0,1.0,1.0,-0.008,0.0172,0.0028,-0.688,0.008,0.0056,5.020223966773817,-0.38025529566404614,7.725842695471516,5.453424907488893,4.082770657611338
1.0,1.0,1.0,0.006,-0.3092,0.0224,-0.0012,-0.3228,0.0016,0.4157043413051018,5.289910134012311,5.24690595221765,5.3085523168783055,5.120613880635388
1.0,1.0,1.0,-0.0168,0.0164,0.0044,0.0208,-0.0016,-0.0072,2.9735779040552246,5.331702841403601,7.521344228860005,6.684683399129702,5.002705489126953
1.0,1.0,1.0,-0.4912,0.0512,-0.012,0.0384,-0.0204,-0.026,4.809250758174371,0.39556189734699077,8.819671283933664,3.530961511688514,6.983236742596967
1.0,1.0,1.0,-0.1036,-0.0172,0.004,-0.0612,-0.002,0.0088,5.887228178547383,1.0727817139562135,4.264834441157031,4.888649800135681,4.7405983578195565
1.0,1.0,1.0,0.0136,-0.038,0.0188,-0.0152,-0.0128,-0.0104,3.8591332713042563,2.6017983980508883,3.8736355024404454,5.839868299434078,8.48750873882667
1.0,1.0,1.0,0.0448,-0.124,-0.0152,0.078,-0.0184,-0.002,2.194362120669073,0.47929330626271005,4.847629750650015,2.8944362059611035,5.770070706917304
1.0,1.0,1.0,-0.0088,0.104,-0.0056,0.016,-0.022,0.0076,1.9221557936916542,5.919788481890896,8.897446722083512,4.315497833535023,8.865179227291051
1.0,1.0,1.0,-0.0896,-0.1512,0.0224,-0.0004,0.0092,-0.0064,2.144282700959411,2.441899589194363,3.682845577259552,5.5421322452108095,7.637326301218671
1.0,1.0,1.0,0.0228,0.0032,-0.0068,0.002,-0.0144,0.01,3.898644927764151,2.0572572759308265,6.059682918461559,3.064779122870492,4.321279806974856
1.0,1.0,1.0,0.1524,0.1312,0.2372,0.002,0.3764,-0.0056,-0.23703066266505868,0.48141702903196126,8.277793342046067,2.6067167702263605,4.813424040215022
1.0,1.0,1.0,0.0004,0.1204,-0.0024,0.0044,-0.0784,0.014,1.4089438277555213,5.605211676033534,6.574204047802093,3.615896777432136,3.010434054466856
1.0,1.0,1.0,-0.01,0.1488,-0.0052,-0.0088,-0.0868,0.0092,1.345407907129467,3.490882665508299,1.5524058926961346,4.075076218348212,5.0791931371868575
1.0,1.0,1.0,-0.0768,-0.028,0.0128,0.0072,-0.0068,0.006,2.1482490428232133,2.872376442561885,7.051861345904897,4.686715227109492,5.604464442152435
1.0,1.0,1.0,0.0172,-0.0152,0.0108,0.0736,-0.0068,0.0012,3.2221459795903993,1.2217287585510137,3.9410194437592025,3.3065409892998154,5.438327363636738
1.0,1.0,1.0,-0.0152,-0.0308,0.0004,-0.018,0.01,-0.0016,1.4707615148901734,6.580402952287532,4.698553744686212,4.512656002566686,4.227924277933068
1.0,1.0,1.0,0.0416,-0.6244,-0.022,0.0168,-0.1696,-0.0048,-0.5027573758721893,3.6853978982538154,5.109357346380055,8.105983327507792,-0.0064268592462779495
1.0,1.0,1.0,0.0884,0.0068,0.008,-0.0144,0.0564,-0.0084,0.851973081805192,2.312599004767943,3.1421710939727614,8.434380682339787,5.699247305965685
