0_0,0_1,0_2,1_0,1_1,1_2,2_0,2_1,2_2,3_0,3_1,3_2,4_0,4_1,4_2,5_0,5_1,5_2,6_0,6_1,6_2,7_0,7_1,7_2,8_0,8_1,8_2,9_0,9_1,9_2,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,1.0,0.604,0.436,0.264,-0.236,-0.188,0.116,-0.926,-0.348,0.302,-0.89,-0.24,0.222,-0.214,0.002,0.048,0.636,0.148,0.116,1.0,0.104,0.104,0.586,0.028,-0.05,-0.254,-0.038,0.056,1.7516472437691726,-2.1356685456276905,5.50076281899115,5.163273071607127,0.0
1.0,1.0,1.0,0.538,0.438,0.212,-0.074,-0.614,0.004,-0.372,-0.908,0.336,-0.32,-0.204,0.048,-0.14,0.668,-0.104,0.048,0.802,0.042,0.17,0.094,0.02,0.092,-0.638,-0.058,0.026,-0.652,-0.006,0.17786149300079312,1.6274599766140823,6.352122144513501,4.732396276064428,0.0
1.0,1.0,1.0,0.126,0.514,0.044,-0.11,0.048,0.038,0.02,-0.11,-0.034,0.008,-0.12,0.012,0.026,-0.11,0.032,-0.006,0.048,-0.01,-0.046,-0.004,0.03,0.054,0.046,-0.04,0.076,0.03,-0.026,2.7969840036208806,6.468791768189885,3.794423453579004,6.981541401658053,0.0
1.0,1.0,1.0,0.726,0.222,0.16,0.54,-0.198,-0.146,0.322,-0.206,-0.024,0.174,0.004,-0.01,0.104,0.014,-0.062,0.074,0.03,-0.004,-0.014,0.018,0.028,-0.036,-0.018,-0.002,-0.022,-0.032,-0.01,3.1362838496853334,1.5958295386812202,6.3520460961001906,1.3514363338930528,0.0
1.0,1.0,1.0,-0.014,0.15,-0.008,-0.856,-0.156,0.14,0.004,-0.084,0.0,0.716,0.02,-0.008,-0.04,-0.008,-0.076,-0.642,-0.03,-0.008,0.058,0.026,0.0,0.506,-0.012,-0.038,-0.088,-0.038,-0.026,4.094775293994811,0.46292284913222614,7.060830491713027,9.097170986134337,0.0
1.0,1.0,1.0,0.504,0.65,0.298,-0.006,0.21,0.012,-0.182,-0.128,-0.002,-0.18,-0.28,0.028,-0.11,-0.298,0.004,-0.018,-0.248,-0.01,-0.004,-0.06,0.008,-0.024,0.006,0.002,-0.006,0.106,-0.044,1.40001940680327,2.388755941101813,3.567854392513636,4.305943093899489,0.0
1.0,1.0,1.0,0.726,0.516,0.37,0.216,-0.336,-0.12,-0.312,-0.676,0.232,-0.586,-0.388,0.202,-0.708,0.154,-0.122,-0.398,0.452,-0.15,-0.024,0.236,0.008,0.298,-0.058,-0.024,0.416,-0.286,-0.146,0.7373925720347465,0.5166784302114684,5.802003836440674,3.7805480415791513,0.0
1.0,1.0,1.0,0.348,0.358,0.122,-0.326,-0.178,0.072,-0.504,-0.262,0.15,-0.188,-0.084,0.068,0.236,0.024,0.008,0.232,0.106,0.01,0.016,0.024,0.052,-0.146,0.038,-0.004,-0.168,-0.042,-0.038,2.500329301913924,1.2556622786818106,5.828563336466013,6.154689798036349,0.0
1.0,1.0,1.0,0.644,0.308,0.196,-0.148,-0.734,0.13,-0.85,-0.608,0.51,-0.966,0.262,-0.252,-0.342,0.698,-0.204,0.486,0.192,0.066,0.958,-0.498,-0.48,0.836,-0.42,-0.356,0.024,0.254,-0.018,0.4421232407578044,-0.3756277716630927,7.292510213101755,4.96192476819633,0.0
1.0,1.0,1.0,0.53,0.634,0.348,0.134,0.262,0.096,-0.128,0.002,-0.042,-0.256,-0.172,0.048,-0.152,-0.248,0.004,-0.078,-0.16,0.014,-0.022,-0.128,0.034,0.026,-0.026,0.036,0.046,-0.05,0.004,1.4482178029790185,2.312301753349404,3.0332753414877436,3.893058608779838,0.0
1.0,1.0,1.0,0.112,0.844,0.128,-0.784,0.53,-0.406,-0.446,0.246,-0.112,0.554,-0.044,-0.026,0.536,-0.24,-0.128,-0.214,-0.45,0.116,-0.5,-0.448,0.204,0.098,-0.4,-0.022,0.446,-0.394,-0.164,0.5713094799981469,0.5011689453324195,2.3151419671727904,7.9402239970556945,0.0
1.0,1.0,1.0,0.488,0.23,0.11,0.144,-0.314,-0.05,-0.046,-0.2,0.01,-0.18,0.046,0.034,-0.118,0.132,-0.002,-0.068,0.05,-0.022,-0.022,-0.062,-0.04,0.032,-0.064,0.06,0.042,-0.012,-0.014,2.7960214944274324,2.606191305280023,6.910151101087946,3.3071457302896436,0.0
1.0,1.0,1.0,0.294,0.846,0.256,-0.04,0.53,-0.058,-0.124,0.056,-0.032,-0.172,-0.336,0.024,-0.084,-0.666,0.066,0.012,-0.81,-0.01,0.028,-0.778,-0.038,0.04,-0.472,-0.056,0.022,-0.162,0.016,0.20689846575907356,3.5840296407413215,2.855013165627037,4.984887856287744,0.0
1.0,1.0,1.0,0.826,0.996,0.822,0.338,0.966,0.316,-0.312,0.948,-0.292,-0.756,0.908,-0.696,-0.99,0.828,-0.822,-0.904,0.81,-0.738,-0.45,0.694,-0.3,0.082,0.64,0.038,0.64,0.49,0.306,-1.457249016319333,-0.019014773027124843,-0.6572664694204873,3.468826559436703,0.0
1.0,1.0,1.0,0.166,0.338,0.068,-0.922,-0.106,0.088,-0.514,-0.164,0.046,0.782,-0.086,-0.06,0.784,-0.03,-0.038,-0.512,0.064,-0.024,-0.9,-0.008,-0.012,0.19,-0.006,0.032,0.998,-0.006,-0.008,3.2680436541954707,-0.006081986668315498,5.257777600251178,8.034292825781211,0.0
1.0,1.0,1.0,0.618,0.778,0.508,0.186,0.26,0.082,-0.238,-0.424,0.122,-0.512,-0.874,0.446,-0.498,-0.972,0.474,-0.332,-0.638,0.166,-0.098,-0.02,0.046,0.154,0.566,0.072,0.26,0.958,0.254,-1.732832732622167,0.8264133931988418,3.8210435778754803,3.720490694173237,0.0
1.0,1.0,1.0,0.164,0.402,0.046,-0.472,-0.216,0.088,-0.132,-0.376,0.024,0.176,-0.198,-0.07,0.13,0.044,0.034,-0.06,0.12,-0.04,-0.032,0.036,0.004,-0.038,0.0,-0.002,0.042,-0.024,-0.002,1.9978757321564562,2.212522627993345,5.606387852078957,7.842216835303807,0.0
1.0,1.0,1.0,0.38,0.458,0.178,-0.46,0.146,-0.122,-0.556,-0.116,0.088,-0.1,-0.162,-0.01,0.258,-0.026,0.056,0.258,-0.042,0.028,0.016,0.026,0.006,-0.194,0.006,-0.004,-0.154,-0.004,0.03,3.1824218757215172,1.1204145407576478,3.892137733687497,6.439083910090021,0.0
1.0,1.0,1.0,0.204,0.67,0.122,-0.234,0.386,-0.072,-0.168,0.006,0.082,0.004,-0.174,-0.034,0.094,-0.314,-0.076,0.042,-0.29,-0.06,0.006,-0.2,-0.01,-0.012,-0.086,0.002,0.028,-0.048,0.008,1.1822585316095315,2.975179935746035,2.8894523541406496,6.666236243443161,0.0
1.0,1.0,1.0,0.336,0.534,0.198,-0.054,-0.524,0.046,-0.08,-1.0,0.08,-0.096,-0.476,0.044,-0.056,0.5,-0.044,0.028,1.0,0.028,0.018,0.478,0.044,0.018,-0.53,-0.028,-0.078,-1.0,0.078,-0.08223927911734741,3.7669245687779966,6.024003358253827,4.844249710538953,0.0
1.0,1.0,1.0,0.662,0.774,0.504,0.346,0.508,0.218,0.084,0.268,0.02,-0.082,0.034,0.04,-0.174,-0.156,0.018,-0.184,-0.256,0.084,-0.134,-0.334,0.084,-0.092,-0.376,0.02,0.03,-0.28,0.01,0.806665116884026,1.692805851330998,2.182428320062438,2.638425922403886,0.0
1.0,1.0,1.0,0.38,0.42,0.128,-0.048,-0.326,0.074,-0.112,-0.584,0.048,-0.068,-0.344,0.004,-0.06,0.148,0.024,0.032,0.364,0.008,-0.038,0.194,-0.012,0.008,-0.086,-0.01,-0.042,-0.22,0.022,0.9354999147771839,3.175655341204744,5.76049796616258,4.966757391235399,0.0
1.0,1.0,1.0,0.378,0.63,0.276,-0.09,0.18,-0.01,-0.254,-0.294,0.112,-0.13,-0.486,0.048,0.016,-0.344,-0.008,0.036,-0.212,0.004,0.054,0.02,0.022,-0.008,0.16,0.004,-0.01,0.198,0.004,1.042458264151745,2.4998128897258183,3.8821097580392605,5.331480650150246,0.0
1.0,1.0,1.0,0.214,0.312,0.058,-0.218,-0.04,0.026,-0.12,-0.078,0.066,-0.018,-0.072,0.006,0.106,-0.006,0.056,0.04,0.024,0.024,-0.004,-0.008,-0.004,0.01,0.004,-0.034,0.044,0.016,0.004,4.431124913075033,3.1802299245885157,4.951296412766396,6.904726570323715,0.0
1.0,1.0,1.0,0.742,0.348,0.27,0.192,-0.65,-0.094,-0.522,-0.874,0.472,-0.934,0.01,-0.004,-0.974,0.87,-0.848,-0.52,0.654,-0.322,0.148,-0.368,-0.076,0.734,-0.88,-0.634,1.0,-0.356,-0.356,0.0916096311953487,-0.7983552833514023,6.748016366060062,3.9741489084176704,0.0
1.0,1.0,1.0,0.742,0.282,0.224,0.252,-0.862,-0.214,-0.498,-0.746,0.364,-0.94,0.41,-0.386,-0.956,0.984,-0.94,-0.552,0.124,-0.076,0.08,-0.924,-0.052,0.734,-0.64,-0.446,0.984,0.556,0.548,-0.8810741336965111,-0.6915190997835539,7.355791928684423,3.920591861723448,0.0
1.0,1.0,1.0,0.448,0.332,0.192,0.202,-0.788,-0.182,0.052,-0.83,-0.03,0.028,0.242,-0.002,0.036,1.0,0.036,0.056,0.346,0.03,0.05,-0.762,-0.044,-0.038,-0.864,0.026,0.052,0.15,0.054,-1.5593775752882668,4.532064338499697,7.1467316412122255,-0.3085384458565068,0.0
1.0,1.0,1.0,0.794,0.588,0.466,0.462,-0.264,-0.066,0.158,-0.908,-0.15,-0.044,-0.856,0.048,-0.154,-0.06,0.046,-0.338,0.748,-0.25,-0.304,0.966,-0.29,-0.352,0.436,-0.172,-0.206,-0.506,0.124,-0.388419470931078,0.8644000723882734,5.323765581109324,2.3341997276683637,0.0
1.0,1.0,1.0,0.256,0.278,0.086,-0.216,-0.886,0.174,-0.136,-0.65,0.106,0.0,0.596,0.004,0.006,0.942,-0.004,0.03,-0.16,0.018,-0.012,-0.998,0.01,-0.06,-0.254,0.038,-0.07,0.866,-0.056,-0.8034454030059535,3.0804738141586987,7.68002262299621,6.35402557126889,0.0
1.0,1.0,1.0,0.934,0.204,0.198,0.696,-0.916,-0.64,0.378,-0.582,-0.224,0.008,0.66,0.048,-0.388,0.922,-0.35,-0.694,-0.19,0.132,-0.928,-1.0,0.928,-1.0,-0.216,0.216,-0.948,0.908,-0.864,-2.343824987479583,-1.3306145316970541,7.70074903838389,2.252040969717851,0.0
1.0,1.0,1.0,0.444,0.398,0.182,0.076,-0.034,0.03,-0.086,-0.206,-0.008,-0.096,-0.132,0.004,-0.07,-0.096,0.014,-0.024,0.018,-0.002,-0.006,-0.008,-0.03,0.018,0.034,-0.012,0.006,0.0,-0.054,2.6909807818407963,2.825787413498247,5.010781436037436,3.7510760352880546,0.0
1.0,1.0,1.0,0.138,0.286,0.072,-0.19,-0.446,0.108,-0.082,-0.394,0.0,0.038,0.05,-0.04,0.01,0.308,0.002,-0.042,0.094,0.04,0.006,-0.09,-0.004,0.016,-0.08,-0.016,0.002,0.018,-0.028,1.6375703484575157,4.494613134602332,6.963436830013713,7.364509417661856,0.0
1.0,1.0,1.0,0.368,0.802,0.29,-0.146,0.302,-0.06,-0.306,-0.44,0.138,-0.168,-0.874,0.13,0.032,-0.988,-0.024,0.032,-0.724,-0.02,0.084,-0.078,-0.026,0.028,0.544,0.0,-0.002,0.944,0.002,-2.333117401722591,2.4610798853988096,3.7736121903168964,5.686348250075037,0.0
1.0,1.0,1.0,0.516,0.366,0.206,-0.212,-0.082,0.034,-0.624,-0.192,0.092,-0.472,-0.102,0.07,-0.006,0.002,0.0,0.374,0.008,0.034,0.408,0.0,-0.092,0.046,0.034,0.048,-0.198,0.02,0.014,3.0707732070451366,0.808309184064745,5.271447383877262,5.47064167786622,0.0
